timestamp,hour,minute,day,pv_power_kw,pv_energy_kwh,demand_kw,demand_kwh
2024-01-01 00:00:00-05:00,0,0,0,0.0,0.0,2.4631,0.6158
2024-01-01 00:15:00-05:00,0,15,0,0.0,0.0,2.2335,0.5584
2024-01-01 00:30:00-05:00,0,30,0,0.0,0.0,2.0288,0.5072
2024-01-01 00:45:00-05:00,0,45,0,0.0,0.0,2.5484,0.6371
2024-01-01 01:00:00-05:00,1,0,0,0.0,0.0,1.48,0.37
2024-01-01 01:15:00-05:00,1,15,0,0.0,0.0,1.2365,0.3091
2024-01-01 01:30:00-05:00,1,30,0,0.0,0.0,1.2093,0.3023
2024-01-01 01:45:00-05:00,1,45,0,0.0,0.0,1.3284,0.3321
2024-01-01 02:00:00-05:00,2,0,0,0.0,0.0,0.7438,0.186
2024-01-01 02:15:00-05:00,2,15,0,0.0,0.0,1.449,0.3623
2024-01-01 02:30:00-05:00,2,30,0,0.0,0.0,1.1441,0.286
2024-01-01 02:45:00-05:00,2,45,0,0.0,0.0,1.2327,0.3082
2024-01-01 03:00:00-05:00,3,0,0,0.0,0.0,0.0,0.0
2024-01-01 03:15:00-05:00,3,15,0,0.0,0.0,0.0,0.0
2024-01-01 03:30:00-05:00,3,30,0,0.0,0.0,0.0,0.0
2024-01-01 03:45:00-05:00,3,45,0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00-05:00,4,0,0,0.0,0.0,0.0,0.0
2024-01-01 04:15:00-05:00,4,15,0,0.0,0.0,0.0,0.0
2024-01-01 04:30:00-05:00,4,30,0,0.0,0.0,0.0,0.0
2024-01-01 04:45:00-05:00,4,45,0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00-05:00,5,0,0,0.0,0.0,1.2756,0.3189
2024-01-01 05:15:00-05:00,5,15,0,0.0,0.0,1.2305,0.3076
2024-01-01 05:30:00-05:00,5,30,0,0.0,0.0,1.1688,0.2922
2024-01-01 05:45:00-05:00,5,45,0,0.0,0.0,1.2628,0.3157
2024-01-01 06:00:00-05:00,6,0,0,10.895969276832504,2.723992319208126,3.3807,0.8452
2024-01-01 06:15:00-05:00,6,15,0,21.25379263778069,5.313448159445174,3.4665,0.8666
2024-01-01 06:30:00-05:00,6,30,0,34.23130173510156,8.55782543377539,4.0172,1.0043
2024-01-01 06:45:00-05:00,6,45,0,50.67573801846274,12.668934504615684,3.1213,0.7803
2024-01-01 07:00:00-05:00,7,0,0,70.95191466512019,17.737978666280046,8.8197,2.2049
2024-01-01 07:15:00-05:00,7,15,0,85.03027847659966,21.257569619149915,9.592,2.398
2024-01-01 07:30:00-05:00,7,30,0,98.52446753131508,24.63111688282877,9.642,2.4105
2024-01-01 07:45:00-05:00,7,45,0,111.24365192496074,27.810912981240183,11.4,2.85
2024-01-01 08:00:00-05:00,8,0,0,123.09981753158092,30.774954382895228,20.1315,5.0329
2024-01-01 08:15:00-05:00,8,15,0,141.5902929459439,35.397573236485975,19.6061,4.9015
2024-01-01 08:30:00-05:00,8,30,0,160.56693855509835,40.141734638774594,15.4212,3.8553
2024-01-01 08:45:00-05:00,8,45,0,179.85566573807924,44.96391643451981,12.9621,3.2405
2024-01-01 09:00:00-05:00,9,0,0,199.29321709493195,49.82330427373299,24.4811,6.1203
2024-01-01 09:15:00-05:00,9,15,0,214.6713236057038,53.66783090142595,24.7006,6.1752
2024-01-01 09:30:00-05:00,9,30,0,229.3624378835213,57.34060947088032,24.0797,6.0199
2024-01-01 09:45:00-05:00,9,45,0,243.3657664615125,60.84144161537813,26.3151,6.5788
2024-01-01 10:00:00-05:00,10,0,0,256.68305488065573,64.17076372016393,16.411,4.1028
2024-01-01 10:15:00-05:00,10,15,0,257.5672967075354,64.39182417688384,18.2676,4.5669
2024-01-01 10:30:00-05:00,10,30,0,257.580537589051,64.39513439726275,15.0972,3.7743
2024-01-01 10:45:00-05:00,10,45,0,256.7961961919011,64.19904904797528,23.4625,5.8656
2024-01-01 11:00:00-05:00,11,0,0,255.2877408324255,63.821935208106375,15.637,3.9092
2024-01-01 11:15:00-05:00,11,15,0,248.03683456762928,62.00920864190732,20.3321,5.083
2024-01-01 11:30:00-05:00,11,30,0,240.21434281923771,60.05358570480944,17.9612,4.4903
2024-01-01 11:45:00-05:00,11,45,0,231.8648453625534,57.96621134063835,18.0489,4.5122
2024-01-01 12:00:00-05:00,12,0,0,223.03285431890143,55.75821357972536,10.9609,2.7402
2024-01-01 12:15:00-05:00,12,15,0,194.45685421409956,48.61421355352488,9.8417,2.4604
2024-01-01 12:30:00-05:00,12,30,0,165.5638334562174,41.39095836405435,12.22,3.055
2024-01-01 12:45:00-05:00,12,45,0,135.80408410343608,33.95102102585902,9.5037,2.3759
2024-01-01 13:00:00-05:00,13,0,0,106.01916978095696,26.50479244523924,13.6064,3.4016
2024-01-01 13:15:00-05:00,13,15,0,105.76712959376115,26.44178239844029,15.124,3.781
2024-01-01 13:30:00-05:00,13,30,0,105.07938031791429,26.26984507947857,16.8036,4.2009
2024-01-01 13:45:00-05:00,13,45,0,103.91664145440944,25.97916036360236,14.6941,3.6735
2024-01-01 14:00:00-05:00,14,0,0,102.1512077752665,25.537801943816625,15.1818,3.7955
2024-01-01 14:15:00-05:00,14,15,0,107.14788296402575,26.78697074100644,17.2963,4.3241
2024-01-01 14:30:00-05:00,14,30,0,111.67331027439946,27.918327568599864,17.4607,4.3652
2024-01-01 14:45:00-05:00,14,45,0,115.6832114613493,28.920802865337325,14.9391,3.7348
2024-01-01 15:00:00-05:00,15,0,0,119.1316207204842,29.78290518012105,14.4774,3.6193
2024-01-01 15:15:00-05:00,15,15,0,105.33134693040206,26.33283673260052,15.8014,3.9503
2024-01-01 15:30:00-05:00,15,30,0,91.63343621339128,22.90835905334782,18.2142,4.5536
2024-01-01 15:45:00-05:00,15,45,0,78.11184293603336,19.52796073400834,16.9378,4.2344
2024-01-01 16:00:00-05:00,16,0,0,64.8504032598496,16.2126008149624,18.939,4.7347
2024-01-01 16:15:00-05:00,16,15,0,50.43243881184784,12.60810970296196,23.4136,5.8534
2024-01-01 16:30:00-05:00,16,30,0,36.64044165799061,9.160110414497654,26.0842,6.521
2024-01-01 16:45:00-05:00,16,45,0,23.67407328636997,5.918518321592493,16.466,4.1165
2024-01-01 17:00:00-05:00,17,0,0,11.851978724261569,2.962994681065392,26.1846,6.5461
2024-01-01 17:15:00-05:00,17,15,0,6.816222878354996,1.704055719588749,24.2654,6.0664
2024-01-01 17:30:00-05:00,17,30,0,2.9000621337772405,0.7250155334443101,26.6204,6.6551
2024-01-01 17:45:00-05:00,17,45,0,0.0,0.0,22.7477,5.6869
2024-01-01 18:00:00-05:00,18,0,0,0.0,0.0,32.4785,8.1196
2024-01-01 18:15:00-05:00,18,15,0,0.0,0.0,25.1776,6.2944
