timestamp,power_kw,energy_kwh
2024-01-01 00:00:00,0.0,0.0
2024-01-01 01:00:00,0.0,0.0
2024-01-01 02:00:00,0.0,0.0
2024-01-01 03:00:00,0.0,0.0
2024-01-01 04:00:00,0.0,0.0
2024-01-01 05:00:00,0.0,0.0
2024-01-01 06:00:00,0.0,0.0
2024-01-01 07:00:00,0.0,0.0
2024-01-01 08:00:00,0.0,0.0
2024-01-01 09:00:00,0.0,0.0
2024-01-01 10:00:00,0.09553277624484864,0.09553277624484864
2024-01-01 11:00:00,0.3704787835467792,0.3704787835467792
2024-01-01 12:00:00,0.8981461529015041,0.8981461529015041
2024-01-01 13:00:00,1.2513507581714831,1.2513507581714831
2024-01-01 14:00:00,1.5841918481353983,1.5841918481353983
2024-01-01 15:00:00,2.7070749837083636,2.7070749837083636
2024-01-01 16:00:00,2.317182961767039,2.317182961767039
2024-01-01 17:00:00,2.6598507688284614,2.6598507688284614
2024-01-01 18:00:00,3.796374356338073,3.796374356338073
2024-01-01 19:00:00,3.210658161772094,3.210658161772094
2024-01-01 20:00:00,3.129553802651837,3.129553802651837
2024-01-01 21:00:00,2.615460349210915,2.615460349210915
2024-01-01 22:00:00,0.0,0.0
2024-01-01 23:00:00,0.0,0.0
2024-01-02 00:00:00,0.0,0.0
2024-01-02 01:00:00,0.0,0.0
2024-01-02 02:00:00,0.0,0.0
2024-01-02 03:00:00,0.0,0.0
2024-01-02 04:00:00,0.0,0.0
2024-01-02 05:00:00,0.0,0.0
2024-01-02 06:00:00,0.0,0.0
2024-01-02 07:00:00,0.0,0.0
2024-01-02 08:00:00,0.0,0.0
2024-01-02 09:00:00,0.0,0.0
2024-01-02 10:00:00,0.10125462798656393,0.10125462798656393
2024-01-02 11:00:00,0.40654202065706335,0.40654202065706335
2024-01-02 12:00:00,0.7019862818405864,0.7019862818405864
2024-01-02 13:00:00,1.4719330408358693,1.4719330408358693
2024-01-02 14:00:00,1.7024116382518093,1.7024116382518093
2024-01-02 15:00:00,2.149242605581502,2.149242605581502
2024-01-02 16:00:00,2.773507235027184,2.773507235027184
2024-01-02 17:00:00,2.804962179415886,2.804962179415886
2024-01-02 18:00:00,2.780516289816851,2.780516289816851
2024-01-02 19:00:00,2.711495773827558,2.711495773827558
2024-01-02 20:00:00,3.251550239302487,3.251550239302487
2024-01-02 21:00:00,2.862087410552344,2.862087410552344
2024-01-02 22:00:00,0.0,0.0
2024-01-02 23:00:00,0.0,0.0
2024-01-03 00:00:00,0.0,0.0
2024-01-03 01:00:00,0.0,0.0
2024-01-03 02:00:00,0.0,0.0
2024-01-03 03:00:00,0.0,0.0
2024-01-03 04:00:00,0.0,0.0
2024-01-03 05:00:00,0.0,0.0
2024-01-03 06:00:00,0.0,0.0
2024-01-03 07:00:00,0.0,0.0
2024-01-03 08:00:00,0.0,0.0
2024-01-03 09:00:00,0.0,0.0
2024-01-03 10:00:00,0.08444791991454094,0.08444791991454094
2024-01-03 11:00:00,0.38411116249040483,0.38411116249040483
2024-01-03 12:00:00,0.6970876556082505,0.6970876556082505
2024-01-03 13:00:00,1.4539049975132459,1.4539049975132459
2024-01-03 14:00:00,1.8138640779584254,1.8138640779584254
2024-01-03 15:00:00,2.1772965079963678,2.1772965079963678
2024-01-03 16:00:00,2.349626903418285,2.349626903418285
2024-01-03 17:00:00,2.4822236828298325,2.4822236828298325
2024-01-03 18:00:00,3.097957559037915,3.097957559037915
2024-01-03 19:00:00,2.649270145524961,2.649270145524961
2024-01-03 20:00:00,3.1021165446348204,3.1021165446348204
2024-01-03 21:00:00,3.136857418096371,3.136857418096371
2024-01-03 22:00:00,0.0,0.0
2024-01-03 23:00:00,0.0,0.0
2024-01-04 00:00:00,0.0,0.0
2024-01-04 01:00:00,0.0,0.0
2024-01-04 02:00:00,0.0,0.0
2024-01-04 03:00:00,0.0,0.0
