timestamp,power_kw,energy_kwh
2024-01-01 00:00:00,0.0,0.0
2024-01-01 01:00:00,0.0,0.0
2024-01-01 02:00:00,0.0,0.0
2024-01-01 03:00:00,0.0,0.0
2024-01-01 04:00:00,0.0,0.0
2024-01-01 05:00:00,0.0,0.0
2024-01-01 06:00:00,0.0,0.0
2024-01-01 07:00:00,0.0,0.0
2024-01-01 08:00:00,0.0,0.0
2024-01-01 09:00:00,0.0,0.0
2024-01-01 10:00:00,0.11598221760455385,0.11598221760455385
2024-01-01 11:00:00,0.4837945871657242,0.4837945871657242
2024-01-01 12:00:00,0.7207141348714697,0.7207141348714697
2024-01-01 13:00:00,1.5880589837409298,1.5880589837409298
2024-01-01 14:00:00,1.972537980566616,1.972537980566616
2024-01-01 15:00:00,2.977647757480941,2.977647757480941
2024-01-01 16:00:00,2.438583950623735,2.438583950623735
2024-01-01 17:00:00,3.7161995941923216,3.7161995941923216
2024-01-01 18:00:00,3.8466635812017005,3.8466635812017005
2024-01-01 19:00:00,3.683073193581403,3.683073193581403
2024-01-01 20:00:00,3.954923690673187,3.954923690673187
2024-01-01 21:00:00,3.0463770493251046,3.0463770493251046
2024-01-01 22:00:00,0.0,0.0
2024-01-01 23:00:00,0.0,0.0
2024-01-02 00:00:00,0.0,0.0
2024-01-02 01:00:00,0.0,0.0
2024-01-02 02:00:00,0.0,0.0
2024-01-02 03:00:00,0.0,0.0
2024-01-02 04:00:00,0.0,0.0
2024-01-02 05:00:00,0.0,0.0
2024-01-02 06:00:00,0.0,0.0
2024-01-02 07:00:00,0.0,0.0
2024-01-02 08:00:00,0.0,0.0
2024-01-02 09:00:00,0.0,0.0
2024-01-02 10:00:00,0.1209554895420453,0.1209554895420453
2024-01-02 11:00:00,0.38373084446519035,0.38373084446519035
2024-01-02 12:00:00,0.7828266275272716,0.7828266275272716
2024-01-02 13:00:00,1.3909632846970303,1.3909632846970303
2024-01-02 14:00:00,1.867258819984106,1.867258819984106
2024-01-02 15:00:00,2.578617631827143,2.578617631827143
2024-01-02 16:00:00,2.712143630799848,2.712143630799848
2024-01-02 17:00:00,3.1595047856654137,3.1595047856654137
2024-01-02 18:00:00,3.1091807007072907,3.1091807007072907
2024-01-02 19:00:00,3.026200505927621,3.026200505927621
2024-01-02 20:00:00,3.3727145677487673,3.3727145677487673
2024-01-02 21:00:00,3.7338714245079196,3.7338714245079196
2024-01-02 22:00:00,0.0,0.0
2024-01-02 23:00:00,0.0,0.0
2024-01-03 00:00:00,0.0,0.0
2024-01-03 01:00:00,0.0,0.0
2024-01-03 02:00:00,0.0,0.0
2024-01-03 03:00:00,0.0,0.0
2024-01-03 04:00:00,0.0,0.0
2024-01-03 05:00:00,0.0,0.0
2024-01-03 06:00:00,0.0,0.0
2024-01-03 07:00:00,0.0,0.0
2024-01-03 08:00:00,0.0,0.0
2024-01-03 09:00:00,0.0,0.0
2024-01-03 10:00:00,0.15101651089577314,0.15101651089577314
2024-01-03 11:00:00,0.4312354186380538,0.4312354186380538
2024-01-03 12:00:00,0.741474941754702,0.741474941754702
2024-01-03 13:00:00,1.4488460083032029,1.4488460083032029
2024-01-03 14:00:00,2.098649721047655,2.098649721047655
2024-01-03 15:00:00,3.285116254056891,3.285116254056891
2024-01-03 16:00:00,3.0805804892034665,3.0805804892034665
2024-01-03 17:00:00,3.6600617574525316,3.6600617574525316
2024-01-03 18:00:00,4.0058233838016735,4.0058233838016735
2024-01-03 19:00:00,4.112641992393692,4.112641992393692
2024-01-03 20:00:00,3.8189181826356546,3.8189181826356546
2024-01-03 21:00:00,3.8218872328000497,3.8218872328000497
2024-01-03 22:00:00,0.0,0.0
2024-01-03 23:00:00,0.0,0.0
2024-01-04 00:00:00,0.0,0.0
2024-01-04 01:00:00,0.0,0.0
2024-01-04 02:00:00,0.0,0.0
2024-01-04 03:00:00,0.0,0.0
