timestamp,power_kw,energy_kwh
2024-01-01 00:00:00,0.0,0.0
2024-01-01 01:00:00,0.0,0.0
2024-01-01 02:00:00,0.0,0.0
2024-01-01 03:00:00,0.0,0.0
2024-01-01 04:00:00,0.0,0.0
2024-01-01 05:00:00,0.0,0.0
2024-01-01 06:00:00,0.0,0.0
2024-01-01 07:00:00,0.0,0.0
2024-01-01 08:00:00,0.0,0.0
2024-01-01 09:00:00,0.0,0.0
2024-01-01 10:00:00,0.11304029060866688,0.11304029060866688
2024-01-01 11:00:00,0.3789187316202162,0.3789187316202162
2024-01-01 12:00:00,0.909392830052359,0.909392830052359
2024-01-01 13:00:00,1.13006650692461,1.13006650692461
2024-01-01 14:00:00,2.396488508358046,2.396488508358046
2024-01-01 15:00:00,2.5125690923502297,2.5125690923502297
2024-01-01 16:00:00,2.824252162249677,2.824252162249677
2024-01-01 17:00:00,3.153146316276391,3.153146316276391
2024-01-01 18:00:00,3.667663449799318,3.667663449799318
2024-01-01 19:00:00,3.157053334081353,3.157053334081353
2024-01-01 20:00:00,3.5157647556049576,3.5157647556049576
2024-01-01 21:00:00,3.7603193544371325,3.7603193544371325
2024-01-01 22:00:00,0.0,0.0
2024-01-01 23:00:00,0.0,0.0
2024-01-02 00:00:00,0.0,0.0
2024-01-02 01:00:00,0.0,0.0
2024-01-02 02:00:00,0.0,0.0
2024-01-02 03:00:00,0.0,0.0
2024-01-02 04:00:00,0.0,0.0
2024-01-02 05:00:00,0.0,0.0
2024-01-02 06:00:00,0.0,0.0
2024-01-02 07:00:00,0.0,0.0
2024-01-02 08:00:00,0.0,0.0
2024-01-02 09:00:00,0.0,0.0
2024-01-02 10:00:00,0.12115553940194415,0.12115553940194415
2024-01-02 11:00:00,0.53034442539181,0.53034442539181
2024-01-02 12:00:00,1.0286349849218677,1.0286349849218677
2024-01-02 13:00:00,1.4123119814477096,1.4123119814477096
2024-01-02 14:00:00,2.3184585546938883,2.3184585546938883
2024-01-02 15:00:00,3.3522177814248986,3.3522177814248986
2024-01-02 16:00:00,2.9557498068418675,2.9557498068418675
2024-01-02 17:00:00,3.8170598490506573,3.8170598490506573
2024-01-02 18:00:00,3.304634971816121,3.304634971816121
2024-01-02 19:00:00,3.9637742600341768,3.9637742600341768
2024-01-02 20:00:00,3.433956607185823,3.433956607185823
2024-01-02 21:00:00,4.105219484639667,4.105219484639667
2024-01-02 22:00:00,0.0,0.0
2024-01-02 23:00:00,0.0,0.0
2024-01-03 00:00:00,0.0,0.0
2024-01-03 01:00:00,0.0,0.0
2024-01-03 02:00:00,0.0,0.0
2024-01-03 03:00:00,0.0,0.0
2024-01-03 04:00:00,0.0,0.0
2024-01-03 05:00:00,0.0,0.0
2024-01-03 06:00:00,0.0,0.0
2024-01-03 07:00:00,0.0,0.0
2024-01-03 08:00:00,0.0,0.0
2024-01-03 09:00:00,0.0,0.0
2024-01-03 10:00:00,0.09922383068919904,0.09922383068919904
2024-01-03 11:00:00,0.5183090504683375,0.5183090504683375
2024-01-03 12:00:00,1.1467225494499302,1.1467225494499302
2024-01-03 13:00:00,1.2764725319431875,1.2764725319431875
2024-01-03 14:00:00,2.28301581493693,2.28301581493693
2024-01-03 15:00:00,3.090504490276856,3.090504490276856
2024-01-03 16:00:00,2.971000650331419,2.971000650331419
2024-01-03 17:00:00,3.127015763405794,3.127015763405794
2024-01-03 18:00:00,3.772671457400916,3.772671457400916
2024-01-03 19:00:00,3.8582120733318925,3.8582120733318925
2024-01-03 20:00:00,3.0935290290198476,3.0935290290198476
2024-01-03 21:00:00,4.107290327020714,4.107290327020714
2024-01-03 22:00:00,0.0,0.0
2024-01-03 23:00:00,0.0,0.0
2024-01-04 00:00:00,0.0,0.0
2024-01-04 01:00:00,0.0,0.0
2024-01-04 02:00:00,0.0,0.0
2024-01-04 03:00:00,0.0,0.0
