timestamp,irradiancia_ghi,temperatura_c,velocidad_viento_ms,potencia_kw,energia_kwh,is_hora_punta,hora_tipo,tarifa_aplicada_soles,ahorro_solar_soles,reduccion_indirecta_co2_kg,co2_evitado_mall_kg,co2_evitado_ev_kg
2024-01-01 00:00:00,33.36094642623908,29.962587837444982,1.7783174830590556,124.58997058156835,124.58997058156835,0,HFP,0.28,34.88519176283914,56.32712569992705,37.5514171332847,18.77570856664235
2024-01-01 01:00:00,14.746954535097903,30.23105953114624,2.0283693870126447,55.01371490786089,55.01371490786089,0,HFP,0.28,15.40384017420105,24.871700509843908,16.58113367322927,8.290566836614635
2024-01-01 02:00:00,0.0,30.251075170815103,2.0356038297034793,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-01 03:00:00,0.0,30.95040885151815,2.274727027280726,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-01 04:00:00,18.321036148740042,30.328365234265064,2.2334356767986883,68.3197043966932,68.3197043966932,0,HFP,0.28,19.129517231074097,30.887338357744994,20.59155890516333,10.295779452581664
2024-01-01 05:00:00,23.20659274054084,28.96268424742099,2.4314340708958997,87.02112315351856,87.02112315351856,0,HFP,0.28,24.3659144829852,39.34224977770574,26.22816651847049,13.114083259235246
2024-01-01 06:00:00,0.0,28.59526894381433,1.9676833184854428,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-01 07:00:00,78.09258544028407,27.583718786891048,2.443333556723136,294.47633522046624,294.47633522046624,0,HFP,0.28,82.45337386173055,133.1327511531728,88.75516743544853,44.377583717724264
2024-01-01 08:00:00,211.2685127827304,27.21094047566035,2.6143315492922525,797.8646536296156,797.8646536296156,0,HFP,0.28,223.40210301629241,360.71460990594926,240.47640660396615,120.23820330198308
2024-01-01 09:00:00,287.80938615880194,24.6469793435755,2.667025672040132,1098.1713575706917,1098.1713575706917,0,HFP,0.28,307.4879801197937,496.4832707577097,330.98884717180647,165.49442358590323
2024-01-01 10:00:00,371.0643806375786,24.441401541825176,2.544914459092319,1417.0034307669125,1417.0034307669125,0,HFP,0.28,396.76096061473555,640.6272510497212,427.08483403314744,213.54241701657372
2024-01-01 11:00:00,422.84768235125864,24.032080111162095,2.0263883281224926,1617.3890141824934,1617.3890141824934,0,HFP,0.28,452.8689239710982,731.2215733119052,487.48104887460346,243.74052443730173
2024-01-01 12:00:00,374.12478047938737,23.574547973506967,2.326350456129397,1433.633160698623,1433.633160698623,0,HFP,0.28,401.41728499561447,648.1455519518474,432.0970346345649,216.04851731728246
2024-01-01 13:00:00,384.8101962755751,23.567210703641873,1.550175753085303,1474.622334973482,1474.622334973482,0,HFP,0.28,412.89425379257506,666.6767576415112,444.45117176100746,222.22558588050373
2024-01-01 14:00:00,373.87322541136183,22.14892259820802,1.5744620023587697,1440.7926902177978,1440.7926902177978,0,HFP,0.28,403.42195326098346,651.3823752474664,434.2549168316442,217.1274584158221
2024-01-01 15:00:00,303.004659764666,22.267468273132586,1.8359595645114606,1167.1395301287944,1167.1395301287944,0,HFP,0.28,326.79906843606244,527.6637815712279,351.7758543808186,175.8879271904093
2024-01-01 16:00:00,193.72781953967993,24.114550106226865,1.4149607463191973,740.7638646627166,740.7638646627166,0,HFP,0.28,207.41388210556067,334.8993432140142,223.2662288093428,111.6331144046714
2024-01-01 17:00:00,99.60774854047354,24.365938520752234,1.911200582777351,380.49200776048673,380.49200776048673,0,HFP,0.28,106.5377621729363,172.02043670851606,114.6802911390107,57.34014556950535
2024-01-01 18:00:00,18.873547096781405,24.235181453890046,1.9005943723504728,72.13274489156724,72.13274489156724,1,HP,0.45,32.45973520120526,32.61121396547755,21.74080931031837,10.870404655159184
2024-01-01 19:00:00,0.0,26.012227252552044,1.3772772015102293,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-01 20:00:00,4.164574621666372,25.81657730784744,2.051297372120186,15.816198917483584,15.816198917483584,1,HP,0.45,7.117289512867613,7.150503530594328,4.767002353729552,2.383501176864776
2024-01-01 21:00:00,28.174458500837993,27.737350153389123,1.7124193162818848,106.17601473933337,106.17601473933337,1,HP,0.45,47.77920663270002,48.002176263652615,32.00145084243508,16.00072542121754
2024-01-01 22:00:00,0.0,28.18746408373586,2.151936094106206,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-01 23:00:00,0.0,29.747830022531687,1.3454931518303592,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-02 00:00:00,19.81692633526642,29.14486105885955,2.041867172731755,74.25537723520989,74.25537723520989,0,HFP,0.28,20.791505625858772,33.570856048038394,22.38057069869226,11.19028534934613
2024-01-02 01:00:00,0.0,29.563293941569523,1.9349596621249425,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-02 02:00:00,0.0,30.400987192680294,2.72420364228713,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-02 03:00:00,0.0,30.279945033236732,2.2846408174559127,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-02 04:00:00,0.0,30.32935445995367,1.999754354477946,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-02 05:00:00,12.79836229970213,29.54098925487379,2.864797699303553,47.879069656872545,47.879069656872545,0,HFP,0.28,13.406139503924313,21.646127391872078,14.430751594581384,7.215375797290692
2024-01-02 06:00:00,13.784783333253216,28.18462675070552,2.600183214646294,51.85426400440282,51.85426400440282,0,HFP,0.28,14.519193921232791,23.443312756390515,15.62887517092701,7.814437585463505
2024-01-02 07:00:00,119.74352418436875,27.49554719102777,2.4692348687343415,451.69717633662606,451.69717633662606,0,HFP,0.28,126.47520937425531,204.21229342178864,136.1415289478591,68.07076447392954
2024-01-02 08:00:00,173.45774500915263,26.733889683525547,2.2836521526826434,656.3318191156544,656.3318191156544,0,HFP,0.28,183.77290935238327,296.72761542218734,197.81841028145823,98.90920514072911
2024-01-02 09:00:00,277.1907672486535,25.39469119579174,2.2307201738579563,1054.4959155008344,1054.4959155008344,0,HFP,0.28,295.25885634023365,476.7376033979272,317.8250689319515,158.91253446597574
2024-01-02 10:00:00,336.2930878655777,24.297341420041548,2.109641922488124,1284.958802123392,1284.958802123392,0,HFP,0.28,359.7884645945498,580.9298744399855,387.2865829599903,193.64329147999516
2024-01-02 11:00:00,387.85401282506865,22.9325101485087,1.8431944295025282,1490.038359382586,1490.038359382586,0,HFP,0.28,417.2107406271241,673.6463422768671,449.0975615179114,224.5487807589557
2024-01-02 12:00:00,427.02922562546473,22.924954170203453,1.9667931887455654,1640.588930767027,1640.588930767027,0,HFP,0.28,459.36490061476763,741.710255599773,494.47350373318193,247.23675186659096
2024-01-02 13:00:00,396.9110258232835,22.574716901624257,1.473010859607861,1526.9975443715662,1526.9975443715662,0,HFP,0.28,427.5593124240386,690.355589810385,460.23705987359,230.118529936795
2024-01-02 14:00:00,347.2587762116363,21.944441465351655,1.9562476071187187,1339.3109975443094,1339.3109975443094,0,HFP,0.28,375.0070793124067,605.5025019897823,403.66833465985485,201.83416732992742
2024-01-02 15:00:00,289.35223147784575,22.55689310500027,1.401188301574691,1113.2755620085813,1113.2755620085813,0,HFP,0.28,311.7171573624028,503.31188158407963,335.5412543893864,167.7706271946932
2024-01-02 16:00:00,221.44828186004614,23.30042854474129,1.681653244351799,849.5072985897746,849.5072985897746,0,HFP,0.28,237.8620436051369,384.0622496924371,256.04149979495804,128.02074989747902
2024-01-02 17:00:00,104.71587868750377,24.112840657400124,2.0173778338242183,400.40850976622335,400.40850976622335,0,HFP,0.28,112.11438273454254,181.02468726530958,120.68312484353972,60.34156242176986
2024-01-02 18:00:00,11.810108832863486,23.31814041070171,0.7398656225282066,45.30207942637477,45.30207942637477,1,HP,0.45,20.385935741868646,20.48107010866403,13.654046739109354,6.827023369554677
2024-01-02 19:00:00,0.0,25.728660141656114,1.9033302619937609,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-02 20:00:00,0.7182293441458897,26.288757565145534,1.5828959466425505,2.722518785488024,2.722518785488024,1,HP,0.45,1.2251334534696108,1.2308507429191355,0.8205671619460904,0.4102835809730452
2024-01-02 21:00:00,0.0,26.641823399920927,1.033943024824035,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-02 22:00:00,16.17552147009889,29.141321464393133,1.642681223740867,60.61165697556576,60.61165697556576,1,HP,0.45,27.27524563900459,27.402530118653278,18.268353412435516,9.134176706217758
2024-01-02 23:00:00,1.066218886846843,28.634447902216316,1.959765663504717,4.0034893482787535,4.0034893482787535,1,HP,0.45,1.801570206725439,1.8099775343568245,1.2066516895712163,0.6033258447856081
2024-01-03 00:00:00,0.0,29.71323298753592,1.9246061270086423,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-03 01:00:00,0.0,29.612479302441365,2.284821136908454,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-03 02:00:00,0.0,30.548214889656073,2.1368960268638344,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-03 03:00:00,2.974535345367561,30.643800506578664,2.0284855776576824,11.077833132639881,11.077833132639881,0,HFP,0.28,3.101793277139167,5.008288359266491,3.33885890617766,1.66942945308883
2024-01-03 04:00:00,36.29837682706763,30.81166152702155,2.1953233573657105,135.09038767312947,135.09038767312947,0,HFP,0.28,37.82530854847626,61.074364267021835,40.71624284468122,20.35812142234061
2024-01-03 05:00:00,11.04997870255299,29.181606658384666,3.004024503513306,41.39883692596927,41.39883692596927,0,HFP,0.28,11.591674339271396,18.716414174230707,12.477609449487137,6.238804724743568
2024-01-03 06:00:00,0.0,28.32863132165446,3.034882196485934,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-03 07:00:00,123.13949930529438,26.78876543213599,2.400429261966558,465.83395493758945,465.83395493758945,0,HFP,0.28,130.43350738252505,210.6035310272842,140.40235401818944,70.20117700909472
2024-01-03 08:00:00,226.0464740540074,26.81102698997208,2.450148059343668,855.0520300121087,855.0520300121087,0,HFP,0.28,239.41456840339046,386.5690227684744,257.71268184564957,128.85634092282478
2024-01-03 09:00:00,286.12770896963366,25.49530168736143,2.7291989083574384,1088.0553000290056,1088.0553000290056,0,HFP,0.28,304.6554840081216,491.90980114311344,327.9398674287423,163.96993371437114
2024-01-03 10:00:00,370.31097322392844,24.141845654064657,2.3794499773561792,1415.8170154076927,1415.8170154076927,0,HFP,0.28,396.42876431415397,640.0908726658179,426.7272484438786,213.3636242219393
2024-01-03 11:00:00,366.6806999262432,23.37654404415537,2.2989399543196423,1406.21426065005,1406.21426065005,0,HFP,0.28,393.73999298201403,635.7494672398876,423.83297815992506,211.91648907996253
2024-01-03 12:00:00,439.41986063681884,22.908862978699943,2.0904277494708703,1688.299851914801,1688.299851914801,0,HFP,0.28,472.7239585361443,763.2803630506814,508.8535753671209,254.42678768356046
2024-01-03 13:00:00,375.00956477154244,22.25602902919989,1.7208447756482115,1444.5596260087304,1444.5596260087304,0,HFP,0.28,404.47669528244455,653.085406918547,435.39027127903137,217.69513563951568
2024-01-03 14:00:00,355.21652271930424,21.857841511215693,1.821967323420196,1370.4713493969655,1370.4713493969655,0,HFP,0.28,383.73197783115035,619.590097062368,413.06006470824536,206.53003235412268
2024-01-03 15:00:00,256.05101200135164,21.992530320871932,1.5185597052372242,987.3523478117975,987.3523478117975,0,HFP,0.28,276.45865738730333,446.38199644571364,297.58799763047574,148.79399881523787
2024-01-03 16:00:00,211.34699327382853,23.574799001785106,1.853572280552438,809.8735268688821,809.8735268688821,0,HFP,0.28,226.76458752328702,366.1438214974216,244.09588099828105,122.04794049914052
2024-01-03 17:00:00,118.28039118789393,23.370834919008335,0.9771461230211075,453.6135845443943,453.6135845443943,0,HFP,0.28,127.01180367243042,205.07870157252066,136.71913438168042,68.35956719084021
2024-01-03 18:00:00,0.0,24.364414563488506,1.534962306144844,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-03 19:00:00,0.0,25.4393786785271,1.9581595011491022,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-03 20:00:00,0.0,27.129683630429945,2.2026728479539033,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-03 21:00:00,9.497832366614759,27.534184721500942,1.420324185972231,35.82218214221523,35.82218214221523,1,HP,0.45,16.119981963996857,16.195208546495508,10.796805697663672,5.398402848831836
2024-01-03 22:00:00,0.0,28.881833081203162,2.122052195170337,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-03 23:00:00,38.451934296249355,30.056165331921065,2.0404142845650823,143.54796079245529,143.54796079245529,1,HP,0.45,64.59658235660488,64.89803307426904,43.265355382846025,21.632677691423012
2024-01-04 00:00:00,0.0,29.835678971429374,2.0973554593459123,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 01:00:00,0.0,30.49166417718439,1.908207814595097,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 02:00:00,0.0,30.256736698466643,1.7879033934841333,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 03:00:00,20.154092191865175,30.3024749108138,2.750633459931234,75.16317914189557,75.16317914189557,0,HFP,0.28,21.04569015973076,33.981273290050986,22.654182193367323,11.327091096683661
2024-01-04 04:00:00,31.930722191804545,30.5674905319607,2.511019023362312,118.95426860040891,118.95426860040891,0,HFP,0.28,33.3071952081145,53.77922483424487,35.85281655616325,17.926408278081624
2024-01-04 05:00:00,0.0,29.375495229057353,2.2304113094729723,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 06:00:00,0.0,28.26243382679922,2.303088459763181,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 07:00:00,123.24319525542725,27.596642103420358,2.053663708367265,464.70876359316117,464.70876359316117,0,HFP,0.28,130.11845380608514,210.09483202046817,140.06322134697876,70.03161067348938
2024-01-04 08:00:00,211.97352264071895,25.89714341232593,2.557259874683757,804.771611645518,804.771611645518,0,HFP,0.28,225.33605126074505,363.83724562493865,242.55816374995908,121.27908187497954
2024-01-04 09:00:00,269.82184922701975,24.993858767572867,2.3204480061340007,1028.111257659153,1028.111257659153,0,HFP,0.28,287.8711521445628,464.80909958770303,309.87273305846867,154.93636652923433
2024-01-04 10:00:00,354.97235138099666,24.36758591257489,2.6417432357582147,1355.9512878545183,1355.9512878545183,0,HFP,0.28,379.66636059926515,613.0255772390277,408.68371815935177,204.34185907967588
2024-01-04 11:00:00,410.28738142881895,23.978201798127973,2.0519432794061276,1569.6828737239996,1569.6828737239996,0,HFP,0.28,439.5112046427199,709.6536272106202,473.1024181404135,236.55120907020674
2024-01-04 12:00:00,386.1692073480175,23.68935390439247,2.453575428343696,1479.1112854287703,1479.1112854287703,0,HFP,0.28,414.1511599200557,668.7062121423471,445.8041414282314,222.9020707141157
2024-01-04 13:00:00,401.0737181574319,22.37517766514146,1.8780065224313938,1544.2320026505051,1544.2320026505051,0,HFP,0.28,432.38496074214146,698.1472883982934,465.43152559886227,232.71576279943113
2024-01-04 14:00:00,371.635141193158,22.350146631304344,1.9579542164894768,1431.0280521009456,1431.0280521009456,0,HFP,0.28,400.6878545882648,646.9677823548375,431.31185490322497,215.65592745161248
2024-01-04 15:00:00,287.61964038194014,23.297077689137573,1.7611654400844947,1103.3647878473955,1103.3647878473955,0,HFP,0.28,308.9421405972708,498.8312205858075,332.554147057205,166.2770735286025
2024-01-04 16:00:00,189.3601123170753,23.547918129788005,1.5933975073419402,725.6982260459464,725.6982260459464,0,HFP,0.28,203.195503292865,328.0881679953724,218.72544533024825,109.36272266512412
2024-01-04 17:00:00,116.43828907712555,24.0763799908453,1.6435501475519456,445.2969115565912,445.2969115565912,0,HFP,0.28,124.68313523584555,201.3187337147349,134.21248914315657,67.10624457157829
2024-01-04 18:00:00,0.0,24.567932837317734,1.664100569778102,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-04 19:00:00,47.96630238037737,26.48224614092317,1.7844561484303811,181.67952424090865,181.67952424090865,1,HP,0.45,81.7557859084089,82.1373129093148,54.75820860620986,27.37910430310493
2024-01-04 20:00:00,0.0,26.01522001753316,1.1990886766415274,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-04 21:00:00,6.504309142875679,26.337757552910162,1.1642767394151792,24.65036439989056,24.65036439989056,1,HP,0.45,11.092663979950752,11.144429745190521,7.429619830127014,3.714809915063507
2024-01-04 22:00:00,27.988730382573944,27.907726938065043,1.97730638088827,105.40341608475094,105.40341608475094,1,HP,0.45,47.43153723813793,47.6528844119159,31.76858960794393,15.884294803971965
2024-01-04 23:00:00,0.0,29.420498219784186,1.7329894668569479,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-05 00:00:00,0.0,29.95984175965752,2.2917441932775566,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-05 01:00:00,0.0,29.80352472380403,2.2980890054201946,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-05 02:00:00,0.0,30.83034515969012,2.1801099814820897,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-05 03:00:00,0.0,30.68880806253018,2.5901050045685556,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-05 04:00:00,1.7443611740268061,30.484592286181076,2.0792303834232535,6.500622781346282,6.500622781346282,0,HFP,0.28,1.820174378776959,2.938931559446654,1.9592877062977694,0.9796438531488847
2024-01-05 05:00:00,2.077328576738044,29.261426129631378,2.302984844248333,7.780201632045838,7.780201632045838,0,HFP,0.28,2.178456456972835,3.517429157847923,2.3449527718986154,1.1724763859493077
2024-01-05 06:00:00,13.798833568979322,27.78742785122868,2.4891122909677788,51.99065071735414,51.99065071735414,0,HFP,0.28,14.557382200859161,23.50497318931581,15.669982126210538,7.834991063105269
2024-01-05 07:00:00,114.01033703656792,26.699095283659158,2.3844468363006013,431.4543527729279,431.4543527729279,0,HFP,0.28,120.80721877641983,195.06051288864072,130.04034192576046,65.02017096288023
2024-01-05 08:00:00,169.85865301541503,25.51907574466318,2.397843080825384,645.8584461390742,645.8584461390742,0,HFP,0.28,180.8403649189408,291.9926034994754,194.66173566631693,97.33086783315846
2024-01-05 09:00:00,308.3316940197714,25.761484700229868,2.0530579438184016,1171.2393308415185,1171.2393308415185,0,HFP,0.28,327.9470126356252,529.5173014734505,353.01153431563364,176.50576715781682
2024-01-05 10:00:00,335.8943953616346,23.999188430505843,2.2782831436539475,1284.961768737406,1284.961768737406,0,HFP,0.28,359.78929524647367,580.9312156461813,387.28747709745414,193.64373854872707
2024-01-05 11:00:00,357.72349692463774,23.946732009584583,1.7779822640584175,1368.7548461507401,1368.7548461507401,0,HFP,0.28,383.25135692220726,618.8140659447496,412.54271062983304,206.27135531491652
2024-01-05 12:00:00,412.163148914641,22.021844875867536,1.7921437458198328,1589.1485784062047,1589.1485784062047,0,HFP,0.28,444.9616019537374,718.4540722974451,478.96938153163006,239.48469076581503
2024-01-05 13:00:00,387.4672758449519,22.74167827649377,1.203018149755525,1489.679545816917,1489.679545816917,0,HFP,0.28,417.1102728287368,673.4841226638282,448.9894151092188,224.4947075546094
