day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0158,0.0631
0,0,15,1,0.0189,0.0758
0,0,30,2,0.0193,0.0772
0,0,45,3,0.0175,0.0699
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.0165,0.0658
0,6,15,25,0.0164,0.0657
0,6,30,26,0.0219,0.0874
0,6,45,27,0.0161,0.0643
0,7,0,28,0.0390,0.1559
0,7,15,29,0.0323,0.1292
0,7,30,30,0.0331,0.1325
0,7,45,31,0.0292,0.1167
0,8,0,32,0.0737,0.2950
0,8,15,33,0.0790,0.3161
0,8,30,34,0.0770,0.3081
0,8,45,35,0.0665,0.2661
0,9,0,36,0.1210,0.4840
0,9,15,37,0.0924,0.3697
0,9,30,38,0.1248,0.4993
0,9,45,39,0.1117,0.4466
0,10,0,40,0.1229,0.4918
0,10,15,41,0.1214,0.4857
0,10,30,42,0.0992,0.3968
0,10,45,43,0.1311,0.5245
0,11,0,44,0.1221,0.4885
0,11,15,45,0.1045,0.4182
0,11,30,46,0.1152,0.4607
0,11,45,47,0.1037,0.4146
0,12,0,48,0.0625,0.2500
0,12,15,49,0.0804,0.3216
0,12,30,50,0.0703,0.2811
0,12,45,51,0.0639,0.2555
0,13,0,52,0.0746,0.2984
0,13,15,53,0.1221,0.4885
0,13,30,54,0.0955,0.3818
0,13,45,55,0.0723,0.2894
0,14,0,56,0.1173,0.4694
0,14,15,57,0.1147,0.4588
0,14,30,58,0.1172,0.4687
0,14,45,59,0.1236,0.4942
0,15,0,60,0.1253,0.5014
0,15,15,61,0.1114,0.4454
0,15,30,62,0.1569,0.6276
0,15,45,63,0.1669,0.6676
0,16,0,64,0.2516,1.0063
0,16,15,65,0.2039,0.8156
0,16,30,66,0.1959,0.7834
0,16,45,67,0.2377,0.9508
0,17,0,68,0.3088,1.2354
0,17,15,69,0.2702,1.0808
0,17,30,70,0.3025,1.2099
0,17,45,71,0.2401,0.9604
0,18,0,72,0.3195,1.2780
0,18,15,73,0.3623,1.4492
0,18,30,74,0.3277,1.3108
0,18,45,75,0.3820,1.5279
0,19,0,76,0.3779,1.5115
0,19,15,77,0.3552,1.4207
