day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0505,0.2020
0,0,15,1,0.0463,0.1854
0,0,30,2,0.0531,0.2125
0,0,45,3,0.0530,0.2120
0,1,0,4,0.0240,0.0961
0,1,15,5,0.0234,0.0934
0,1,30,6,0.0199,0.0796
0,1,45,7,0.0238,0.0951
0,2,0,8,0.0227,0.0910
0,2,15,9,0.0207,0.0827
0,2,30,10,0.0241,0.0963
0,2,45,11,0.0212,0.0846
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0268,0.1072
0,5,15,21,0.0237,0.0950
0,5,30,22,0.0217,0.0866
0,5,45,23,0.0226,0.0903
0,6,0,24,0.0603,0.2413
0,6,15,25,0.0598,0.2393
0,6,30,26,0.0734,0.2936
0,6,45,27,0.0663,0.2651
0,7,0,28,0.1847,0.7390
0,7,15,29,0.1899,0.7596
0,7,30,30,0.1774,0.7097
0,7,45,31,0.2249,0.8996
0,8,0,32,0.2820,1.1278
0,8,15,33,0.3779,1.5116
0,8,30,34,0.3417,1.3667
0,8,45,35,0.3090,1.2359
0,9,0,36,0.4319,1.7278
0,9,15,37,0.4097,1.6387
0,9,30,38,0.4093,1.6373
0,9,45,39,0.3585,1.4341
0,10,0,40,0.3877,1.5509
0,10,15,41,0.4334,1.7335
0,10,30,42,0.3892,1.5566
0,10,45,43,0.4284,1.7135
0,11,0,44,0.2935,1.1738
0,11,15,45,0.4438,1.7752
0,11,30,46,0.3979,1.5917
0,11,45,47,0.3033,1.2130
0,12,0,48,0.2376,0.9505
0,12,15,49,0.2261,0.9045
0,12,30,50,0.2663,1.0652
0,12,45,51,0.1850,0.7399
0,13,0,52,0.3507,1.4028
0,13,15,53,0.2470,0.9879
0,13,30,54,0.1942,0.7768
0,13,45,55,0.2857,1.1427
0,14,0,56,0.3797,1.5187
0,14,15,57,0.3138,1.2552
0,14,30,58,0.3421,1.3682
0,14,45,59,0.2623,1.0493
0,15,0,60,0.3327,1.3307
0,15,15,61,0.2884,1.1535
0,15,30,62,0.3337,1.3347
0,15,45,63,0.3110,1.2440
0,16,0,64,0.4060,1.6240
0,16,15,65,0.4057,1.6226
0,16,30,66,0.4009,1.6037
0,16,45,67,0.4369,1.7478
0,17,0,68,0.5139,2.0554
0,17,15,69,0.3732,1.4928
0,17,30,70,0.5850,2.3400
0,17,45,71,0.5680,2.2720
0,18,0,72,0.7297,2.9188
0,18,15,73,0.5576,2.2302
0,18,30,74,0.6686,2.6743
0,18,45,75,0.5695,2.2781
0,19,0,76,0.4115,1.6460
0,19,15,77,0.4732,1.8927
0,19,30,78,0.4623,1.8492
0,19,45,79,0.6280,2.5120
0,20,0,80,0.3501,1.4004
0,20,15,81,0.3854,1.5416
0,20,30,82,0.4348,1.7391
0,20,45,83,0.3964,1.5855
0,21,0,84,0.3689,1.4755
0,21,15,85,0.2866,1.1465
0,21,30,86,0.3241,1.2965
0,21,45,87,0.2607,1.0430
0,22,0,88,0.2059,0.8237
0,22,15,89,0.2047,0.8187
0,22,30,90,0.1660,0.6641
0,22,45,91,0.2129,0.8517
0,23,0,92,0.0648,0.2591
0,23,15,93,0.0605,0.2422
0,23,30,94,0.0733,0.2930
0,23,45,95,0.0532,0.2129
1,0,0,0,0.0421,0.1684
1,0,15,1,0.0337,0.1346
1,0,30,2,0.0456,0.1824
1,0,45,3,0.0288,0.1154
1,1,0,4,0.0284,0.1137
1,1,15,5,0.0275,0.1099
1,1,30,6,0.0258,0.1030
1,1,45,7,0.0204,0.0818
1,2,0,8,0.0246,0.0985
1,2,15,9,0.0189,0.0757
1,2,30,10,0.0178,0.0714
1,2,45,11,0.0231,0.0926
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
