day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.1825,0.7301
0,0,15,1,0.1524,0.6094
0,0,30,2,0.1434,0.5735
0,0,45,3,0.1378,0.5511
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.1370,0.5480
0,6,15,25,0.1621,0.6486
0,6,30,26,0.1461,0.5846
0,6,45,27,0.1320,0.5279
0,7,0,28,0.3557,1.4227
0,7,15,29,0.2729,1.0916
0,7,30,30,0.3207,1.2830
0,7,45,31,0.3545,1.4179
0,8,0,32,0.4473,1.7894
0,8,15,33,0.5920,2.3679
0,8,30,34,0.6465,2.5861
0,8,45,35,0.7267,2.9068
0,9,0,36,1.0573,4.2294
0,9,15,37,1.1484,4.5936
0,9,30,38,0.8823,3.5293
0,9,45,39,0.8836,3.5342
0,10,0,40,0.8457,3.3827
0,10,15,41,1.1310,4.5238
0,10,30,42,1.1797,4.7190
0,10,45,43,0.9140,3.6561
0,11,0,44,0.7593,3.0370
0,11,15,45,0.9823,3.9292
0,11,30,46,0.8625,3.4499
0,11,45,47,0.5550,2.2201
0,12,0,48,0.5679,2.2718
0,12,15,49,0.5425,2.1699
0,12,30,50,0.6747,2.6988
0,12,45,51,0.5716,2.2865
0,13,0,52,0.5864,2.3456
0,13,15,53,0.8033,3.2133
0,13,30,54,0.8598,3.4392
0,13,45,55,0.7825,3.1299
0,14,0,56,0.8977,3.5907
0,14,15,57,0.8729,3.4917
0,14,30,58,0.8735,3.4940
0,14,45,59,0.6677,2.6708
0,15,0,60,1.0214,4.0855
0,15,15,61,1.3944,5.5775
0,15,30,62,1.2340,4.9361
0,15,45,63,1.2397,4.9587
0,16,0,64,1.8137,7.2547
0,16,15,65,1.2795,5.1179
0,16,30,66,1.7037,6.8148
0,16,45,67,1.1148,4.4591
0,17,0,68,2.1126,8.4503
0,17,15,69,1.5137,6.0548
0,17,30,70,2.0500,8.1999
0,17,45,71,2.0527,8.2108
0,18,0,72,2.7363,10.9452
0,18,15,73,2.3931,9.5722
0,18,30,74,2.2249,8.8996
0,18,45,75,3.4286,13.7145
0,19,0,76,2.6140,10.4560
0,19,15,77,3.3612,13.4450
0,19,30,78,2.3557,9.4228
0,19,45,79,3.2649,13.0594
0,20,0,80,2.3025,9.2099
0,20,15,81,1.6859,6.7435
0,20,30,82,2.8418,11.3671
0,20,45,83,1.9131,7.6526
0,21,0,84,1.9825,7.9302
0,21,15,85,2.0259,8.1035
0,21,30,86,1.6984,6.7935
0,21,45,87,1.5960,6.3840
0,22,0,88,0.7542,3.0168
0,22,15,89,0.9174,3.6697
0,22,30,90,0.7451,2.9803
0,22,45,91,0.9169,3.6676
0,23,0,92,0.2994,1.1976
0,23,15,93,0.1666,0.6663
0,23,30,94,0.2767,1.1067
0,23,45,95,0.2166,0.8665
1,0,0,0,0.1198,0.4790
1,0,15,1,0.0856,0.3425
1,0,30,2,0.1273,0.5090
1,0,45,3,0.1163,0.4651
1,1,0,4,0.0000,0.0000
1,1,15,5,0.0000,0.0000
1,1,30,6,0.0000,0.0000
1,1,45,7,0.0000,0.0000
1,2,0,8,0.0000,0.0000
1,2,15,9,0.0000,0.0000
1,2,30,10,0.0000,0.0000
1,2,45,11,0.0000,0.0000
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0000,0.0000
1,5,15,21,0.0000,0.0000
1,5,30,22,0.0000,0.0000
1,5,45,23,0.0000,0.0000
1,6,0,24,0.1396,0.5583
1,6,15,25,0.1507,0.6028
1,6,30,26,0.1024,0.4096
1,6,45,27,0.1617,0.6467
1,7,0,28,0.2818,1.1274
1,7,15,29,0.2926,1.1705
1,7,30,30,0.2025,0.8101
1,7,45,31,0.2192,0.8768
1,8,0,32,0.5636,2.2542
1,8,15,33,0.5110,2.0441
1,8,30,34,0.6089,2.4355
1,8,45,35,0.5338,2.1351
1,9,0,36,0.9110,3.6438
1,9,15,37,0.9386,3.7544
1,9,30,38,0.8776,3.5103
1,9,45,39,0.5549,2.2196
1,10,0,40,0.9496,3.7982
1,10,15,41,0.7349,2.9396
1,10,30,42,0.7922,3.1689
1,10,45,43,1.1372,4.5490
1,11,0,44,0.7598,3.0391
1,11,15,45,0.8811,3.5242
1,11,30,46,0.6185,2.4739
1,11,45,47,0.5964,2.3855
1,12,0,48,0.3860,1.5440
1,12,15,49,0.6913,2.7652
1,12,30,50,0.4540,1.8161
1,12,45,51,0.6614,2.6458
1,13,0,52,0.8069,3.2278
1,13,15,53,0.8442,3.3767
1,13,30,54,0.7155,2.8619
1,13,45,55,0.7517,3.0067
1,14,0,56,0.7051,2.8204
1,14,15,57,0.6674,2.6697
1,14,30,58,0.7954,3.1818
1,14,45,59,0.7631,3.0525
1,15,0,60,0.9932,3.9727
1,15,15,61,1.0111,4.0443
1,15,30,62,1.1079,4.4317
1,15,45,63,1.1938,4.7750
1,16,0,64,1.5137,6.0548
1,16,15,65,0.9129,3.6517
1,16,30,66,1.4507,5.8029
1,16,45,67,1.2806,5.1226
1,17,0,68,1.9877,7.9509
1,17,15,69,2.0613,8.2453
1,17,30,70,2.3017,9.2070
1,17,45,71,2.0259,8.1036
1,18,0,72,2.3385,9.3541
1,18,15,73,2.4617,9.8467
1,18,30,74,2.5996,10.3985
1,18,45,75,2.4884,9.9535
1,19,0,76,2.3778,9.5113
1,19,15,77,2.8065,11.2259
1,19,30,78,3.2593,13.0374
1,19,45,79,2.6778,10.7113
1,20,0,80,2.3541,9.4166
1,20,15,81,2.5189,10.0756
1,20,30,82,2.8580,11.4320
1,20,45,83,2.0943,8.3771
1,21,0,84,1.3879,5.5514
1,21,15,85,1.4303,5.7212
1,21,30,86,1.7227,6.8908
1,21,45,87,1.4295,5.7180
1,22,0,88,0.8955,3.5821
1,22,15,89,0.9221,3.6886
1,22,30,90,0.8307,3.3226
1,22,45,91,0.9796,3.9183
1,23,0,92,0.2512,1.0047
1,23,15,93,0.3191,1.2765
1,23,30,94,0.2925,1.1702
1,23,45,95,0.2700,1.0799
2,0,0,0,0.1251,0.5003
2,0,15,1,0.1106,0.4425
2,0,30,2,0.1333,0.5331
2,0,45,3,0.1769,0.7077
2,1,0,4,0.0000,0.0000
2,1,15,5,0.0000,0.0000
2,1,30,6,0.0000,0.0000
2,1,45,7,0.0000,0.0000
2,2,0,8,0.0000,0.0000
2,2,15,9,0.0000,0.0000
