day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.1235,0.4939
0,0,15,1,0.1224,0.4894
0,0,30,2,0.0961,0.3844
0,0,45,3,0.0833,0.3334
0,1,0,4,0.0634,0.2535
0,1,15,5,0.0523,0.2093
0,1,30,6,0.0562,0.2249
0,1,45,7,0.0529,0.2116
0,2,0,8,0.0576,0.2305
0,2,15,9,0.0422,0.1690
0,2,30,10,0.0564,0.2256
0,2,45,11,0.0454,0.1816
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0484,0.1937
0,5,15,21,0.0548,0.2192
0,5,30,22,0.0482,0.1929
0,5,45,23,0.0442,0.1768
0,6,0,24,0.1601,0.6405
0,6,15,25,0.1468,0.5874
0,6,30,26,0.1660,0.6639
0,6,45,27,0.1829,0.7314
0,7,0,28,0.3599,1.4397
0,7,15,29,0.4622,1.8487
0,7,30,30,0.3946,1.5782
0,7,45,31,0.4676,1.8702
0,8,0,32,0.7819,3.1277
0,8,15,33,0.7653,3.0611
0,8,30,34,0.8132,3.2526
0,8,45,35,0.8001,3.2004
0,9,0,36,0.7946,3.1783
0,9,15,37,0.8909,3.5636
0,9,30,38,1.1837,4.7347
0,9,45,39,0.7868,3.1473
0,10,0,40,0.8303,3.3211
0,10,15,41,0.9933,3.9733
0,10,30,42,0.7919,3.1677
0,10,45,43,1.0457,4.1829
0,11,0,44,0.7805,3.1220
0,11,15,45,0.7792,3.1167
0,11,30,46,0.7771,3.1085
0,11,45,47,0.7919,3.1678
0,12,0,48,0.4824,1.9297
0,12,15,49,0.3972,1.5890
0,12,30,50,0.5412,2.1649
0,12,45,51,0.5282,2.1128
0,13,0,52,0.6325,2.5300
0,13,15,53,0.6377,2.5509
0,13,30,54,0.6857,2.7428
0,13,45,55,0.5829,2.3316
0,14,0,56,0.6989,2.7957
0,14,15,57,0.8327,3.3307
0,14,30,58,0.8233,3.2933
0,14,45,59,0.6931,2.7724
0,15,0,60,0.8373,3.3494
0,15,15,61,0.8428,3.3711
0,15,30,62,0.6904,2.7614
0,15,45,63,0.8598,3.4390
0,16,0,64,1.0119,4.0474
0,16,15,65,0.8444,3.3777
0,16,30,66,1.0314,4.1254
0,16,45,67,0.8587,3.4347
0,17,0,68,1.2622,5.0488
0,17,15,69,1.1694,4.6777
0,17,30,70,1.2186,4.8745
