day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.7518,3.0071
0,0,15,1,1.0088,4.0350
0,0,30,2,0.7222,2.8888
0,0,45,3,0.9359,3.7436
0,1,0,4,0.3705,1.4822
0,1,15,5,0.3763,1.5053
0,1,30,6,0.3444,1.3776
0,1,45,7,0.3734,1.4936
0,2,0,8,0.3926,1.5706
0,2,15,9,0.3144,1.2578
0,2,30,10,0.3525,1.4099
0,2,45,11,0.3567,1.4270
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.3841,1.5362
0,5,15,21,0.3166,1.2662
0,5,30,22,0.3445,1.3781
0,5,45,23,0.2791,1.1164
0,6,0,24,1.3619,5.4478
0,6,15,25,1.2141,4.8564
0,6,30,26,0.9899,3.9594
0,6,45,27,1.3437,5.3747
0,7,0,28,2.6142,10.4569
0,7,15,29,3.3736,13.4943
0,7,30,30,3.4662,13.8650
0,7,45,31,3.3739,13.4957
0,8,0,32,4.8870,19.5481
0,8,15,33,4.9642,19.8567
0,8,30,34,5.4636,21.8544
0,8,45,35,5.7999,23.1995
0,9,0,36,8.1074,32.4295
0,9,15,37,7.2928,29.1713
0,9,30,38,8.0313,32.1250
0,9,45,39,6.4488,25.7953
0,10,0,40,8.1840,32.7360
0,10,15,41,7.9078,31.6311
0,10,30,42,5.6896,22.7583
0,10,45,43,5.5185,22.0738
0,11,0,44,6.4099,25.6397
0,11,15,45,5.8646,23.4583
0,11,30,46,6.8377,27.3506
0,11,45,47,6.6537,26.6150
0,12,0,48,3.4221,13.6884
0,12,15,49,3.8002,15.2009
0,12,30,50,4.1471,16.5884
0,12,45,51,4.1984,16.7935
0,13,0,52,4.1776,16.7103
0,13,15,53,5.2008,20.8032
0,13,30,54,4.7111,18.8445
0,13,45,55,5.2336,20.9346
0,14,0,56,5.3287,21.3149
