day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.5642,2.2566
0,0,15,1,0.4638,1.8550
0,0,30,2,0.5043,2.0172
0,0,45,3,0.3760,1.5041
0,1,0,4,0.2391,0.9563
0,1,15,5,0.2793,1.1172
0,1,30,6,0.2458,0.9832
0,1,45,7,0.2729,1.0916
0,2,0,8,0.1780,0.7119
0,2,15,9,0.2443,0.9773
0,2,30,10,0.2231,0.8924
0,2,45,11,0.3159,1.2636
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.2492,0.9967
0,5,15,21,0.2634,1.0537
0,5,30,22,0.2599,1.0396
0,5,45,23,0.2687,1.0749
0,6,0,24,0.6940,2.7760
0,6,15,25,0.8440,3.3760
0,6,30,26,0.7900,3.1599
0,6,45,27,0.5757,2.3028
0,7,0,28,2.1932,8.7729
0,7,15,29,1.8616,7.4463
0,7,30,30,2.0162,8.0649
0,7,45,31,2.2512,9.0049
0,8,0,32,2.9580,11.8320
0,8,15,33,3.4521,13.8082
0,8,30,34,5.0303,20.1211
0,8,45,35,3.2185,12.8741
0,9,0,36,4.4943,17.9772
0,9,15,37,4.3925,17.5700
0,9,30,38,3.8887,15.5548
0,9,45,39,5.0105,20.0421
0,10,0,40,4.6128,18.4510
0,10,15,41,4.8918,19.5671
0,10,30,42,3.3991,13.5964
0,10,45,43,3.5953,14.3814
0,11,0,44,4.1411,16.5646
0,11,15,45,4.3128,17.2513
0,11,30,46,3.2547,13.0189
0,11,45,47,4.9635,19.8539
0,12,0,48,2.5003,10.0013
0,12,15,49,2.6795,10.7179
0,12,30,50,2.6011,10.4045
0,12,45,51,2.5514,10.2057
0,13,0,52,2.5991,10.3963
0,13,15,53,3.0505,12.2021
0,13,30,54,3.1515,12.6061
0,13,45,55,3.2950,13.1800
0,14,0,56,3.4104,13.6415
0,14,15,57,3.4991,13.9963
0,14,30,58,3.1016,12.4065
0,14,45,59,3.3386,13.3544
0,15,0,60,4.2090,16.8359
0,15,15,61,3.4354,13.7417
0,15,30,62,4.0677,16.2710
0,15,45,63,3.4779,13.9116
0,16,0,64,5.3259,21.3038
0,16,15,65,4.7124,18.8494
0,16,30,66,4.4562,17.8247
0,16,45,67,6.1109,24.4434
0,17,0,68,5.0012,20.0049
0,17,15,69,4.5589,18.2357
0,17,30,70,6.0472,24.1886
0,17,45,71,5.6133,22.4533
0,18,0,72,7.2928,29.1714
0,18,15,73,6.0639,24.2557
0,18,30,74,5.0484,20.1935
0,18,45,75,6.5696,26.2784
0,19,0,76,6.9977,27.9907
0,19,15,77,5.0858,20.3431
0,19,30,78,4.4613,17.8452
0,19,45,79,6.3251,25.3003
0,20,0,80,4.5389,18.1557
0,20,15,81,4.3047,17.2187
0,20,30,82,5.1079,20.4317
0,20,45,83,4.5565,18.2260
0,21,0,84,3.0084,12.0337
0,21,15,85,4.2965,17.1860
0,21,30,86,3.2111,12.8445
0,21,45,87,3.4181,13.6722
0,22,0,88,2.1633,8.6532
0,22,15,89,1.5976,6.3902
0,22,30,90,2.0253,8.1013
0,22,45,91,1.9774,7.9097
0,23,0,92,0.9238,3.6953
0,23,15,93,0.6278,2.5114
0,23,30,94,0.8127,3.2508
0,23,45,95,0.7260,2.9038
1,0,0,0,0.5300,2.1201
1,0,15,1,0.4092,1.6366
1,0,30,2,0.5317,2.1267
1,0,45,3,0.4547,1.8187
1,1,0,4,0.2245,0.8980
1,1,15,5,0.1986,0.7945
1,1,30,6,0.1806,0.7224
1,1,45,7,0.2848,1.1392
1,2,0,8,0.2483,0.9934
1,2,15,9,0.2471,0.9883
1,2,30,10,0.2755,1.1019
1,2,45,11,0.2200,0.8801
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.2828,1.1311
1,5,15,21,0.1894,0.7576
1,5,30,22,0.2240,0.8960
1,5,45,23,0.1923,0.7690
1,6,0,24,0.5554,2.2215
1,6,15,25,0.6162,2.4650
1,6,30,26,0.7617,3.0468
1,6,45,27,0.6573,2.6293
1,7,0,28,2.1813,8.7252
1,7,15,29,2.3860,9.5439
1,7,30,30,2.2746,9.0984
1,7,45,31,2.4431,9.7724
1,8,0,32,3.8436,15.3745
1,8,15,33,3.7595,15.0379
1,8,30,34,3.6897,14.7587
1,8,45,35,4.2804,17.1214
1,9,0,36,4.1846,16.7384
1,9,15,37,5.3485,21.3940
1,9,30,38,3.1411,12.5645
1,9,45,39,4.2776,17.1105
1,10,0,40,4.0884,16.3536
1,10,15,41,2.5652,10.2609
1,10,30,42,5.1283,20.5133
1,10,45,43,3.1407,12.5629
1,11,0,44,3.9421,15.7684
1,11,15,45,3.1574,12.6297
1,11,30,46,3.4781,13.9124
1,11,45,47,3.2361,12.9445
1,12,0,48,2.0061,8.0244
1,12,15,49,2.7361,10.9445
1,12,30,50,2.8592,11.4368
1,12,45,51,2.3941,9.5766
1,13,0,52,2.7306,10.9225
1,13,15,53,2.7974,11.1895
1,13,30,54,3.4212,13.6848
1,13,45,55,3.1175,12.4700
1,14,0,56,4.1498,16.5994
1,14,15,57,3.9209,15.6837
1,14,30,58,3.6486,14.5942
1,14,45,59,5.0194,20.0774
1,15,0,60,3.8148,15.2591
1,15,15,61,3.7147,14.8586
1,15,30,62,4.8311,19.3246
1,15,45,63,3.3853,13.5410
1,16,0,64,4.3553,17.4211
1,16,15,65,4.0716,16.2863
1,16,30,66,3.1659,12.6635
1,16,45,67,4.0459,16.1838
1,17,0,68,6.3555,25.4220
1,17,15,69,5.7905,23.1619
1,17,30,70,5.7101,22.8404
1,17,45,71,5.1254,20.5017
1,18,0,72,6.9596,27.8383
1,18,15,73,6.0262,24.1047
1,18,30,74,5.5448,22.1793
1,18,45,75,6.7074,26.8297
1,19,0,76,5.3318,21.3272
1,19,15,77,6.5500,26.2001
1,19,30,78,4.9193,19.6770
1,19,45,79,5.4280,21.7120
1,20,0,80,5.1479,20.5916
1,20,15,81,4.8001,19.2005
1,20,30,82,4.3122,17.2488
1,20,45,83,4.0655,16.2621
1,21,0,84,3.3740,13.4960
1,21,15,85,2.2093,8.8374
1,21,30,86,3.6015,14.4060
1,21,45,87,3.3998,13.5990
1,22,0,88,2.1083,8.4330
1,22,15,89,2.4020,9.6080
1,22,30,90,1.7212,6.8848
1,22,45,91,1.6286,6.5145
1,23,0,92,0.8780,3.5120
1,23,15,93,0.7879,3.1515
1,23,30,94,0.8500,3.4000
1,23,45,95,0.7101,2.8405
2,0,0,0,0.5233,2.0930
2,0,15,1,0.5890,2.3559
