day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,1.0513,4.2054
0,0,15,1,1.0509,4.2038
0,0,30,2,0.7883,3.1534
0,0,45,3,1.1749,4.6995
0,1,0,4,0.4106,1.6422
0,1,15,5,0.4609,1.8438
0,1,30,6,0.5265,2.1059
0,1,45,7,0.4766,1.9064
0,2,0,8,0.5243,2.0973
0,2,15,9,0.5861,2.3444
0,2,30,10,0.4463,1.7853
0,2,45,11,0.3544,1.4176
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.3865,1.5458
0,5,15,21,0.4509,1.8035
0,5,30,22,0.3949,1.5794
0,5,45,23,0.4222,1.6890
0,6,0,24,1.2649,5.0597
0,6,15,25,1.2013,4.8050
0,6,30,26,1.3292,5.3167
0,6,45,27,1.3799,5.5194
0,7,0,28,3.1887,12.7547
0,7,15,29,3.8242,15.2966
0,7,30,30,3.4195,13.6779
0,7,45,31,4.0598,16.2392
0,8,0,32,8.0821,32.3283
0,8,15,33,7.1747,28.6989
0,8,30,34,5.5038,22.0154
0,8,45,35,5.4297,21.7188
0,9,0,36,8.1381,32.5524
0,9,15,37,6.0534,24.2134
0,9,30,38,8.7516,35.0065
0,9,45,39,6.2130,24.8521
0,10,0,40,9.5323,38.1291
0,10,15,41,5.8508,23.4032
0,10,30,42,9.8316,39.3264
0,10,45,43,10.7327,42.9310
0,11,0,44,6.6408,26.5632
0,11,15,45,5.5114,22.0458
0,11,30,46,7.7085,30.8340
0,11,45,47,5.7505,23.0021
0,12,0,48,4.8641,19.4566
0,12,15,49,4.5163,18.0652
0,12,30,50,4.1431,16.5723
0,12,45,51,4.1368,16.5472
0,13,0,52,4.8379,19.3514
0,13,15,53,4.0006,16.0024
0,13,30,54,7.0961,28.3843
0,13,45,55,5.3199,21.2794
0,14,0,56,6.7676,27.0702
0,14,15,57,6.8948,27.5793
0,14,30,58,6.6578,26.6311
0,14,45,59,5.3135,21.2539
0,15,0,60,5.5022,22.0087
0,15,15,61,7.6632,30.6529
0,15,30,62,5.1224,20.4896
0,15,45,63,6.9100,27.6401
0,16,0,64,8.2882,33.1528
0,16,15,65,7.2010,28.8042
0,16,30,66,9.0631,36.2526
0,16,45,67,9.8453,39.3813
0,17,0,68,9.0545,36.2179
0,17,15,69,8.2373,32.9490
0,17,30,70,9.3738,37.4952
0,17,45,71,7.2745,29.0980
0,18,0,72,9.8880,39.5521
0,18,15,73,10.4415,41.7658
0,18,30,74,10.4407,41.7627
0,18,45,75,12.2179,48.8718
0,19,0,76,9.6411,38.5643
0,19,15,77,7.8842,31.5369
0,19,30,78,8.8624,35.4495
0,19,45,79,8.5352,34.1409
0,20,0,80,9.2415,36.9659
0,20,15,81,8.3198,33.2793
0,20,30,82,6.4367,25.7468
0,20,45,83,10.3204,41.2817
0,21,0,84,4.6420,18.5682
0,21,15,85,5.8640,23.4561
0,21,30,86,4.7285,18.9139
0,21,45,87,4.9330,19.7318
0,22,0,88,3.7234,14.8936
0,22,15,89,4.2240,16.8959
0,22,30,90,3.4504,13.8016
0,22,45,91,3.8420,15.3681
0,23,0,92,1.4278,5.7113
0,23,15,93,1.3015,5.2060
0,23,30,94,1.2332,4.9328
0,23,45,95,1.2446,4.9786
1,0,0,0,0.6909,2.7638
1,0,15,1,0.7039,2.8155
1,0,30,2,0.8118,3.2471
1,0,45,3,0.8043,3.2172
