day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.4715,1.8858
0,0,15,1,0.4436,1.7744
0,0,30,2,0.3554,1.4216
0,0,45,3,0.4107,1.6426
0,1,0,4,0.2001,0.8004
0,1,15,5,0.2401,0.9605
0,1,30,6,0.2298,0.9194
0,1,45,7,0.1385,0.5540
0,2,0,8,0.2152,0.8609
0,2,15,9,0.1963,0.7854
0,2,30,10,0.2400,0.9601
0,2,45,11,0.2210,0.8839
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.2110,0.8439
0,5,15,21,0.1941,0.7763
0,5,30,22,0.2211,0.8843
0,5,45,23,0.1496,0.5983
0,6,0,24,0.5542,2.2167
0,6,15,25,0.6032,2.4129
0,6,30,26,0.6471,2.5883
0,6,45,27,0.6619,2.6474
0,7,0,28,1.4588,5.8352
0,7,15,29,1.3815,5.5258
0,7,30,30,1.9403,7.7614
0,7,45,31,1.5898,6.3593
0,8,0,32,3.6408,14.5633
0,8,15,33,2.8220,11.2879
0,8,30,34,3.2525,13.0101
0,8,45,35,3.4389,13.7555
0,9,0,36,3.3079,13.2315
0,9,15,37,4.4123,17.6492
0,9,30,38,4.3265,17.3061
0,9,45,39,4.4061,17.6244
0,10,0,40,3.8617,15.4470
0,10,15,41,3.0167,12.0668
0,10,30,42,3.2540,13.0160
0,10,45,43,3.4200,13.6801
0,11,0,44,3.8846,15.5384
0,11,15,45,3.5271,14.1084
0,11,30,46,3.9704,15.8816
0,11,45,47,3.4403,13.7611
0,12,0,48,1.9793,7.9171
0,12,15,49,1.8184,7.2736
0,12,30,50,2.0913,8.3650
0,12,45,51,2.1036,8.4144
0,13,0,52,2.3873,9.5490
0,13,15,53,2.5488,10.1951
0,13,30,54,2.4793,9.9171
0,13,45,55,2.8657,11.4630
0,14,0,56,2.5964,10.3856
0,14,15,57,2.4926,9.9704
0,14,30,58,3.0245,12.0979
0,14,45,59,3.6983,14.7930
0,15,0,60,3.2831,13.1324
0,15,15,61,3.8077,15.2308
0,15,30,62,2.5852,10.3406
0,15,45,63,3.4004,13.6017
0,16,0,64,3.7158,14.8631
0,16,15,65,3.7049,14.8195
0,16,30,66,2.7615,11.0459
0,16,45,67,4.5700,18.2802
0,17,0,68,3.9294,15.7176
0,17,15,69,6.0253,24.1012
0,17,30,70,5.5921,22.3684
0,17,45,71,4.8430,19.3719
0,18,0,72,4.1215,16.4859
0,18,15,73,4.2592,17.0367
0,18,30,74,5.4505,21.8019
0,18,45,75,4.5394,18.1576
0,19,0,76,5.3550,21.4200
0,19,15,77,3.4903,13.9610
0,19,30,78,3.6786,14.7144
0,19,45,79,2.8687,11.4749
0,20,0,80,4.3748,17.4994
0,20,15,81,4.4058,17.6231
0,20,30,82,2.7282,10.9128
0,20,45,83,4.0190,16.0758
0,21,0,84,2.4183,9.6731
0,21,15,85,2.6187,10.4749
0,21,30,86,2.2726,9.0905
0,21,45,87,2.8884,11.5535
0,22,0,88,1.6970,6.7881
0,22,15,89,1.6214,6.4855
0,22,30,90,2.0779,8.3117
0,22,45,91,2.0243,8.0973
0,23,0,92,0.6765,2.7061
0,23,15,93,0.6687,2.6747
0,23,30,94,0.7396,2.9583
0,23,45,95,0.5205,2.0821
1,0,0,0,0.5398,2.1594
1,0,15,1,0.4094,1.6376
1,0,30,2,0.4749,1.8997
1,0,45,3,0.4189,1.6758
1,1,0,4,0.1761,0.7042
1,1,15,5,0.2503,1.0011
1,1,30,6,0.2106,0.8425
1,1,45,7,0.2882,1.1526
1,2,0,8,0.1985,0.7940
1,2,15,9,0.1956,0.7824
1,2,30,10,0.1620,0.6480
1,2,45,11,0.2235,0.8938
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
