day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.2024,0.8097
0,0,15,1,0.3896,1.5582
0,0,30,2,0.3864,1.5457
0,0,45,3,0.3862,1.5449
0,1,0,4,0.1759,0.7035
0,1,15,5,0.2024,0.8095
0,1,30,6,0.2140,0.8559
0,1,45,7,0.2048,0.8194
0,2,0,8,0.1957,0.7830
0,2,15,9,0.2039,0.8156
0,2,30,10,0.2081,0.8326
0,2,45,11,0.2059,0.8238
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.1491,0.5966
0,5,15,21,0.1789,0.7158
0,5,30,22,0.2239,0.8955
0,5,45,23,0.1969,0.7877
0,6,0,24,0.8090,3.2360
0,6,15,25,0.5743,2.2970
0,6,30,26,0.5429,2.1714
0,6,45,27,0.6783,2.7131
0,7,0,28,1.6620,6.6481
0,7,15,29,1.4515,5.8061
0,7,30,30,1.5519,6.2077
0,7,45,31,1.5839,6.3355
0,8,0,32,3.8977,15.5910
0,8,15,33,2.2631,9.0523
0,8,30,34,3.3759,13.5037
0,8,45,35,3.0679,12.2718
0,9,0,36,3.1087,12.4347
0,9,15,37,3.6442,14.5766
0,9,30,38,2.7476,10.9904
0,9,45,39,3.6008,14.4031
0,10,0,40,3.1397,12.5588
0,10,15,41,3.8314,15.3258
0,10,30,42,2.5816,10.3266
0,10,45,43,3.1229,12.4915
0,11,0,44,3.3466,13.3866
0,11,15,45,2.5707,10.2827
0,11,30,46,3.1168,12.4670
0,11,45,47,2.9299,11.7197
0,12,0,48,1.7601,7.0402
0,12,15,49,1.6075,6.4301
0,12,30,50,2.0577,8.2308
0,12,45,51,2.4061,9.6245
0,13,0,52,2.5637,10.2550
0,13,15,53,2.0068,8.0273
0,13,30,54,2.3539,9.4158
0,13,45,55,2.4230,9.6919
0,14,0,56,2.3763,9.5051
0,14,15,57,2.6816,10.7266
0,14,30,58,2.7146,10.8584
0,14,45,59,2.0254,8.1016
0,15,0,60,3.1222,12.4890
0,15,15,61,3.2246,12.8983
0,15,30,62,2.4186,9.6743
0,15,45,63,2.7001,10.8006
0,16,0,64,3.7377,14.9508
0,16,15,65,3.7679,15.0716
0,16,30,66,3.3673,13.4691
0,16,45,67,3.3609,13.4435
0,17,0,68,4.5333,18.1331
0,17,15,69,4.1025,16.4101
0,17,30,70,3.7973,15.1891
0,17,45,71,5.1166,20.4664
0,18,0,72,5.4229,21.6916
0,18,15,73,4.6208,18.4832
0,18,30,74,4.7003,18.8012
0,18,45,75,6.4479,25.7916
0,19,0,76,3.4023,13.6092
0,19,15,77,3.3330,13.3320
0,19,30,78,4.3402,17.3610
0,19,45,79,4.5600,18.2400
0,20,0,80,2.6585,10.6340
0,20,15,81,3.3211,13.2842
0,20,30,82,2.8553,11.4213
0,20,45,83,3.9164,15.6656
0,21,0,84,2.7120,10.8479
0,21,15,85,2.2647,9.0589
0,21,30,86,1.9480,7.7920
0,21,45,87,2.7845,11.1381
0,22,0,88,1.3934,5.5736
0,22,15,89,1.3941,5.5763
0,22,30,90,1.5771,6.3085
0,22,45,91,1.6226,6.4904
0,23,0,92,0.4958,1.9832
0,23,15,93,0.4723,1.8894
0,23,30,94,0.5492,2.1968
0,23,45,95,0.5331,2.1322
1,0,0,0,0.3811,1.5246
1,0,15,1,0.4504,1.8016
1,0,30,2,0.3745,1.4980
1,0,45,3,0.3451,1.3804
1,1,0,4,0.2067,0.8266
1,1,15,5,0.2026,0.8103
1,1,30,6,0.1611,0.6444
1,1,45,7,0.1768,0.7074
1,2,0,8,0.1804,0.7215
1,2,15,9,0.2152,0.8609
1,2,30,10,0.1935,0.7738
1,2,45,11,0.1812,0.7248
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.2033,0.8133
1,5,15,21,0.1893,0.7572
1,5,30,22,0.2177,0.8708
1,5,45,23,0.1903,0.7611
1,6,0,24,0.5858,2.3432
1,6,15,25,0.7485,2.9942
1,6,30,26,0.4845,1.9379
1,6,45,27,0.4857,1.9429
1,7,0,28,1.4431,5.7724
1,7,15,29,1.4985,5.9938
1,7,30,30,1.5959,6.3834
1,7,45,31,2.1064,8.4255
1,8,0,32,2.8000,11.2001
1,8,15,33,3.2527,13.0108
1,8,30,34,2.9636,11.8544
1,8,45,35,2.1895,8.7582
1,9,0,36,3.5143,14.0572
