day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0460,0.1838
0,0,15,1,0.0425,0.1701
0,0,30,2,0.0428,0.1711
0,0,45,3,0.0356,0.1424
0,1,0,4,0.0316,0.1263
0,1,15,5,0.0278,0.1112
0,1,30,6,0.0271,0.1084
0,1,45,7,0.0274,0.1095
0,2,0,8,0.0307,0.1229
0,2,15,9,0.0254,0.1015
0,2,30,10,0.0250,0.0999
0,2,45,11,0.0237,0.0946
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0265,0.1062
0,5,15,21,0.0195,0.0780
0,5,30,22,0.0234,0.0935
0,5,45,23,0.0287,0.1148
0,6,0,24,0.0655,0.2620
0,6,15,25,0.0563,0.2253
0,6,30,26,0.0770,0.3081
0,6,45,27,0.0883,0.3533
0,7,0,28,0.1883,0.7532
0,7,15,29,0.1850,0.7402
0,7,30,30,0.1885,0.7542
0,7,45,31,0.2016,0.8065
0,8,0,32,0.3920,1.5678
0,8,15,33,0.3743,1.4974
0,8,30,34,0.2851,1.1403
0,8,45,35,0.3618,1.4470
0,9,0,36,0.3961,1.5843
0,9,15,37,0.4251,1.7002
0,9,30,38,0.4103,1.6413
0,9,45,39,0.4418,1.7672
0,10,0,40,0.3493,1.3972
0,10,15,41,0.3554,1.4215
0,10,30,42,0.4043,1.6172
0,10,45,43,0.4694,1.8775
0,11,0,44,0.3704,1.4817
0,11,15,45,0.3833,1.5330
0,11,30,46,0.3914,1.5655
0,11,45,47,0.3410,1.3640
0,12,0,48,0.2120,0.8481
0,12,15,49,0.2453,0.9813
0,12,30,50,0.2126,0.8505
0,12,45,51,0.2282,0.9128
0,13,0,52,0.2254,0.9014
0,13,15,53,0.2492,0.9966
0,13,30,54,0.2924,1.1694
0,13,45,55,0.2638,1.0553
0,14,0,56,0.3865,1.5461
0,14,15,57,0.4386,1.7542
0,14,30,58,0.3728,1.4912
0,14,45,59,0.3729,1.4917
0,15,0,60,0.2563,1.0253
0,15,15,61,0.3765,1.5059
0,15,30,62,0.3928,1.5711
0,15,45,63,0.3578,1.4314
0,16,0,64,0.4549,1.8195
0,16,15,65,0.4247,1.6986
0,16,30,66,0.4404,1.7617
0,16,45,67,0.3844,1.5375
0,17,0,68,0.6145,2.4579
0,17,15,69,0.4669,1.8676
0,17,30,70,0.5398,2.1592
0,17,45,71,0.5263,2.1053
0,18,0,72,0.6063,2.4254
0,18,15,73,0.2828,1.1310
0,18,30,74,0.5648,2.2591
0,18,45,75,0.7115,2.8458
0,19,0,76,0.5837,2.3348
0,19,15,77,0.5693,2.2772
0,19,30,78,0.2845,1.1381
0,19,45,79,0.5230,2.0919
0,20,0,80,0.3749,1.4998
0,20,15,81,0.3149,1.2597
0,20,30,82,0.4149,1.6597
0,20,45,83,0.3700,1.4801
0,21,0,84,0.3095,1.2380
0,21,15,85,0.3381,1.3525
0,21,30,86,0.2978,1.1913
0,21,45,87,0.3125,1.2500
0,22,0,88,0.2263,0.9054
0,22,15,89,0.1620,0.6480
0,22,30,90,0.1783,0.7130
0,22,45,91,0.1991,0.7964
0,23,0,92,0.0875,0.3501
0,23,15,93,0.0827,0.3307
0,23,30,94,0.0635,0.2541
0,23,45,95,0.0789,0.3155
1,0,0,0,0.0464,0.1857
1,0,15,1,0.0491,0.1964
1,0,30,2,0.0565,0.2261
1,0,45,3,0.0474,0.1894
1,1,0,4,0.0236,0.0945
1,1,15,5,0.0263,0.1050
1,1,30,6,0.0220,0.0881
1,1,45,7,0.0226,0.0904
1,2,0,8,0.0285,0.1140
1,2,15,9,0.0273,0.1090
1,2,30,10,0.0173,0.0690
1,2,45,11,0.0260,0.1038
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0225,0.0901
1,5,15,21,0.0227,0.0908
1,5,30,22,0.0258,0.1030
1,5,45,23,0.0273,0.1092
1,6,0,24,0.0762,0.3047
1,6,15,25,0.0877,0.3507
1,6,30,26,0.0789,0.3155
1,6,45,27,0.0666,0.2663
1,7,0,28,0.1654,0.6617
1,7,15,29,0.2009,0.8034
1,7,30,30,0.2107,0.8427
1,7,45,31,0.1945,0.7781
1,8,0,32,0.3831,1.5325
1,8,15,33,0.2473,0.9893
1,8,30,34,0.3764,1.5057
1,8,45,35,0.3162,1.2650
1,9,0,36,0.4423,1.7690
1,9,15,37,0.4163,1.6652
1,9,30,38,0.3812,1.5247
1,9,45,39,0.5395,2.1581
1,10,0,40,0.4464,1.7858
1,10,15,41,0.3542,1.4167
1,10,30,42,0.5727,2.2909
1,10,45,43,0.4725,1.8901
1,11,0,44,0.4268,1.7072
1,11,15,45,0.3999,1.5997
1,11,30,46,0.3776,1.5103
1,11,45,47,0.3964,1.5857
1,12,0,48,0.2906,1.1624
1,12,15,49,0.1927,0.7710
1,12,30,50,0.2371,0.9484
1,12,45,51,0.2578,1.0311
1,13,0,52,0.2832,1.1329
1,13,15,53,0.3136,1.2545
1,13,30,54,0.2766,1.1066
1,13,45,55,0.3037,1.2149
1,14,0,56,0.3734,1.4934
1,14,15,57,0.3642,1.4569
1,14,30,58,0.2838,1.1353
1,14,45,59,0.2947,1.1788
1,15,0,60,0.3378,1.3511
1,15,15,61,0.2993,1.1973
1,15,30,62,0.3634,1.4537
1,15,45,63,0.3775,1.5099
1,16,0,64,0.3549,1.4196
1,16,15,65,0.3969,1.5877
1,16,30,66,0.4012,1.6047
1,16,45,67,0.4629,1.8517
1,17,0,68,0.4506,1.8024
1,17,15,69,0.6008,2.4031
1,17,30,70,0.5701,2.2805
1,17,45,71,0.4854,1.9415
1,18,0,72,0.5616,2.2463
1,18,15,73,0.5170,2.0682
1,18,30,74,0.6693,2.6773
1,18,45,75,0.4536,1.8142
1,19,0,76,0.4582,1.8328
1,19,15,77,0.6545,2.6180
1,19,30,78,0.4341,1.7366
1,19,45,79,0.4518,1.8072
1,20,0,80,0.3559,1.4235
1,20,15,81,0.4288,1.7151
1,20,30,82,0.5442,2.1767
1,20,45,83,0.5117,2.0466
1,21,0,84,0.3046,1.2184
1,21,15,85,0.2896,1.1583
1,21,30,86,0.3648,1.4593
1,21,45,87,0.1653,0.6613
1,22,0,88,0.2206,0.8825
1,22,15,89,0.2356,0.9422
1,22,30,90,0.1933,0.7732
1,22,45,91,0.1382,0.5530
1,23,0,92,0.0751,0.3005
1,23,15,93,0.0936,0.3746
1,23,30,94,0.0943,0.3773
1,23,45,95,0.0735,0.2940
2,0,0,0,0.0441,0.1765
2,0,15,1,0.0404,0.1618
2,0,30,2,0.0516,0.2064
2,0,45,3,0.0507,0.2029
2,1,0,4,0.0281,0.1122
2,1,15,5,0.0246,0.0983
2,1,30,6,0.0283,0.1131
2,1,45,7,0.0227,0.0906
2,2,0,8,0.0206,0.0825
2,2,15,9,0.0260,0.1038
2,2,30,10,0.0250,0.1002
2,2,45,11,0.0247,0.0988
2,3,0,12,0.0000,0.0000
2,3,15,13,0.0000,0.0000
2,3,30,14,0.0000,0.0000
2,3,45,15,0.0000,0.0000
2,4,0,16,0.0000,0.0000
2,4,15,17,0.0000,0.0000
2,4,30,18,0.0000,0.0000
2,4,45,19,0.0000,0.0000
2,5,0,20,0.0282,0.1130
2,5,15,21,0.0244,0.0978
2,5,30,22,0.0236,0.0944
2,5,45,23,0.0233,0.0933
2,6,0,24,0.0730,0.2920
2,6,15,25,0.0890,0.3559
2,6,30,26,0.0739,0.2957
2,6,45,27,0.0599,0.2396
2,7,0,28,0.1947,0.7789
2,7,15,29,0.1628,0.6512
2,7,30,30,0.2455,0.9822
2,7,45,31,0.1911,0.7644
2,8,0,32,0.3516,1.4065
2,8,15,33,0.3131,1.2522
2,8,30,34,0.3268,1.3073
2,8,45,35,0.3816,1.5263
2,9,0,36,0.4246,1.6982
2,9,15,37,0.3416,1.3664
2,9,30,38,0.3682,1.4727
2,9,45,39,0.3890,1.5559
2,10,0,40,0.3176,1.2704
2,10,15,41,0.3064,1.2257
2,10,30,42,0.5126,2.0504
2,10,45,43,0.4140,1.6562
2,11,0,44,0.2386,0.9544
2,11,15,45,0.3565,1.4260
2,11,30,46,0.3752,1.5008
2,11,45,47,0.3288,1.3154
2,12,0,48,0.2805,1.1221
2,12,15,49,0.2001,0.8003
2,12,30,50,0.1964,0.7855
2,12,45,51,0.2187,0.8748
2,13,0,52,0.2766,1.1065
2,13,15,53,0.3602,1.4407
2,13,30,54,0.2864,1.1457
2,13,45,55,0.2330,0.9320
2,14,0,56,0.2906,1.1624
2,14,15,57,0.3515,1.4059
2,14,30,58,0.2961,1.1845
2,14,45,59,0.2983,1.1930
2,15,0,60,0.2978,1.1912
2,15,15,61,0.3962,1.5849
2,15,30,62,0.3605,1.4421
2,15,45,63,0.3526,1.4106
2,16,0,64,0.4217,1.6869
2,16,15,65,0.4263,1.7051
2,16,30,66,0.4980,1.9921
2,16,45,67,0.3523,1.4094
2,17,0,68,0.5399,2.1595
2,17,15,69,0.4000,1.6000
2,17,30,70,0.5522,2.2086
2,17,45,71,0.4808,1.9233
2,18,0,72,0.5671,2.2683
2,18,15,73,0.5221,2.0884
2,18,30,74,0.5415,2.1661
2,18,45,75,0.5704,2.2817
2,19,0,76,0.3593,1.4372
2,19,15,77,0.6708,2.6832
2,19,30,78,0.4497,1.7990
2,19,45,79,0.6353,2.5411
2,20,0,80,0.3855,1.5418
2,20,15,81,0.5340,2.1361
2,20,30,82,0.3622,1.4488
2,20,45,83,0.4473,1.7892
2,21,0,84,0.2853,1.1413
2,21,15,85,0.2382,0.9528
2,21,30,86,0.2483,0.9934
2,21,45,87,0.3174,1.2696
2,22,0,88,0.1624,0.6495
2,22,15,89,0.1879,0.7514
2,22,30,90,0.1468,0.5873
2,22,45,91,0.1895,0.7579
2,23,0,92,0.0585,0.2339
2,23,15,93,0.0610,0.2440
2,23,30,94,0.0590,0.2362
2,23,45,95,0.0855,0.3419
3,0,0,0,0.0438,0.1752
3,0,15,1,0.0488,0.1953
3,0,30,2,0.0467,0.1867
3,0,45,3,0.0510,0.2041
3,1,0,4,0.0194,0.0776
3,1,15,5,0.0197,0.0789
3,1,30,6,0.0198,0.0791
3,1,45,7,0.0251,0.1004
3,2,0,8,0.0221,0.0884
3,2,15,9,0.0240,0.0960
3,2,30,10,0.0172,0.0688
3,2,45,11,0.0218,0.0872
3,3,0,12,0.0000,0.0000
3,3,15,13,0.0000,0.0000
3,3,30,14,0.0000,0.0000
3,3,45,15,0.0000,0.0000
3,4,0,16,0.0000,0.0000
3,4,15,17,0.0000,0.0000
3,4,30,18,0.0000,0.0000
3,4,45,19,0.0000,0.0000
3,5,0,20,0.0220,0.0882
3,5,15,21,0.0264,0.1056
3,5,30,22,0.0210,0.0839
3,5,45,23,0.0186,0.0745
3,6,0,24,0.0564,0.2255
3,6,15,25,0.0574,0.2296
3,6,30,26,0.0645,0.2581
3,6,45,27,0.0597,0.2389
3,7,0,28,0.1686,0.6742
3,7,15,29,0.1901,0.7606
3,7,30,30,0.1443,0.5773
3,7,45,31,0.2226,0.8906
3,8,0,32,0.3158,1.2633
3,8,15,33,0.3433,1.3730
3,8,30,34,0.4186,1.6746
3,8,45,35,0.3178,1.2711
3,9,0,36,0.4218,1.6872
3,9,15,37,0.4049,1.6197
3,9,30,38,0.2927,1.1708
3,9,45,39,0.3757,1.5027
3,10,0,40,0.3876,1.5504
3,10,15,41,0.3358,1.3433
3,10,30,42,0.4510,1.8039
3,10,45,43,0.3483,1.3932
3,11,0,44,0.3244,1.2977
3,11,15,45,0.4271,1.7085
3,11,30,46,0.3416,1.3662
3,11,45,47,0.3443,1.3771
3,12,0,48,0.1954,0.7815
3,12,15,49,0.2435,0.9741
3,12,30,50,0.1608,0.6432
3,12,45,51,0.2356,0.9425
3,13,0,52,0.2948,1.1792
3,13,15,53,0.2341,0.9366
3,13,30,54,0.2632,1.0527
3,13,45,55,0.2736,1.0943
3,14,0,56,0.3510,1.4040
3,14,15,57,0.2865,1.1461
3,14,30,58,0.3916,1.5665
3,14,45,59,0.3142,1.2569
3,15,0,60,0.3955,1.5821
3,15,15,61,0.2990,1.1958
3,15,30,62,0.3475,1.3899
3,15,45,63,0.2974,1.1896
3,16,0,64,0.3498,1.3993
3,16,15,65,0.3889,1.5555
3,16,30,66,0.4119,1.6477
3,16,45,67,0.3182,1.2728
3,17,0,68,0.4411,1.7642
3,17,15,69,0.5305,2.1220
3,17,30,70,0.5684,2.2738
3,17,45,71,0.4908,1.9631
3,18,0,72,0.4942,1.9770
3,18,15,73,0.5859,2.3436
3,18,30,74,0.5784,2.3134
3,18,45,75,0.4981,1.9925
3,19,0,76,0.5061,2.0244
3,19,15,77,0.4943,1.9771
3,19,30,78,0.3897,1.5587
3,19,45,79,0.5783,2.3134
3,20,0,80,0.4172,1.6686
3,20,15,81,0.4540,1.8160
3,20,30,82,0.4887,1.9548
3,20,45,83,0.3771,1.5084
3,21,0,84,0.2887,1.1549
3,21,15,85,0.2588,1.0352
3,21,30,86,0.2869,1.1477
3,21,45,87,0.2571,1.0283
3,22,0,88,0.1363,0.5452
3,22,15,89,0.1163,0.4651
3,22,30,90,0.1667,0.6669
3,22,45,91,0.2253,0.9011
3,23,0,92,0.0734,0.2935
3,23,15,93,0.0482,0.1929
3,23,30,94,0.0729,0.2915
3,23,45,95,0.0704,0.2814
4,0,0,0,0.0437,0.1749
4,0,15,1,0.0564,0.2255
4,0,30,2,0.0619,0.2476
4,0,45,3,0.0485,0.1938
4,1,0,4,0.0205,0.0819
4,1,15,5,0.0263,0.1052
4,1,30,6,0.0170,0.0680
4,1,45,7,0.0224,0.0898
4,2,0,8,0.0208,0.0833
4,2,15,9,0.0243,0.0971
4,2,30,10,0.0198,0.0793
4,2,45,11,0.0234,0.0937
4,3,0,12,0.0000,0.0000
4,3,15,13,0.0000,0.0000
4,3,30,14,0.0000,0.0000
4,3,45,15,0.0000,0.0000
4,4,0,16,0.0000,0.0000
4,4,15,17,0.0000,0.0000
4,4,30,18,0.0000,0.0000
4,4,45,19,0.0000,0.0000
4,5,0,20,0.0240,0.0958
4,5,15,21,0.0163,0.0651
4,5,30,22,0.0256,0.1025
4,5,45,23,0.0212,0.0846
4,6,0,24,0.0655,0.2621
4,6,15,25,0.0869,0.3475
4,6,30,26,0.0642,0.2567
