day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.1360,0.5440
0,0,15,1,0.1305,0.5221
0,0,30,2,0.1061,0.4242
0,0,45,3,0.1401,0.5605
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.1236,0.4943
0,6,15,25,0.1612,0.6449
0,6,30,26,0.1484,0.5938
0,6,45,27,0.1203,0.4813
0,7,0,28,0.3026,1.2105
0,7,15,29,0.3540,1.4159
0,7,30,30,0.2650,1.0600
0,7,45,31,0.2430,0.9722
0,8,0,32,0.6666,2.6663
0,8,15,33,0.6300,2.5198
0,8,30,34,0.5463,2.1851
0,8,45,35,0.5306,2.1224
0,9,0,36,1.1305,4.5221
0,9,15,37,0.8171,3.2685
0,9,30,38,1.1660,4.6639
0,9,45,39,0.7847,3.1388
0,10,0,40,0.9634,3.8536
0,10,15,41,0.9786,3.9143
0,10,30,42,1.1980,4.7921
0,10,45,43,0.9129,3.6517
0,11,0,44,1.0005,4.0020
0,11,15,45,0.7361,2.9446
0,11,30,46,0.9902,3.9608
0,11,45,47,0.8002,3.2010
0,12,0,48,0.5826,2.3303
0,12,15,49,0.6137,2.4549
0,12,30,50,0.5788,2.3153
0,12,45,51,0.5104,2.0417
0,13,0,52,0.8546,3.4185
0,13,15,53,0.6368,2.5472
0,13,30,54,0.7804,3.1218
0,13,45,55,0.8701,3.4805
0,14,0,56,0.8593,3.4370
0,14,15,57,1.0324,4.1295
0,14,30,58,0.8998,3.5991
0,14,45,59,0.8772,3.5087
0,15,0,60,1.0290,4.1158
0,15,15,61,0.9972,3.9886
0,15,30,62,1.2127,4.8509
0,15,45,63,1.3808,5.5232
0,16,0,64,1.9119,7.6478
0,16,15,65,1.5322,6.1286
0,16,30,66,1.9593,7.8373
0,16,45,67,1.3788,5.5153
