day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0496,0.1984
0,0,15,1,0.0475,0.1899
0,0,30,2,0.0504,0.2017
0,0,45,3,0.0479,0.1914
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.0553,0.2211
0,6,15,25,0.0488,0.1953
0,6,30,26,0.0395,0.1578
0,6,45,27,0.0433,0.1734
0,7,0,28,0.0852,0.3408
0,7,15,29,0.0808,0.3234
0,7,30,30,0.0951,0.3806
0,7,45,31,0.0980,0.3921
0,8,0,32,0.2041,0.8163
0,8,15,33,0.1729,0.6917
0,8,30,34,0.2053,0.8213
0,8,45,35,0.2218,0.8871
0,9,0,36,0.3146,1.2583
0,9,15,37,0.2309,0.9237
0,9,30,38,0.3196,1.2784
0,9,45,39,0.2724,1.0898
0,10,0,40,0.3299,1.3196
0,10,15,41,0.3169,1.2675
0,10,30,42,0.3303,1.3211
0,10,45,43,0.3106,1.2424
0,11,0,44,0.2518,1.0071
0,11,15,45,0.3100,1.2399
0,11,30,46,0.2831,1.1325
0,11,45,47,0.2382,0.9529
0,12,0,48,0.2217,0.8867
0,12,15,49,0.1620,0.6480
0,12,30,50,0.1893,0.7572
0,12,45,51,0.1973,0.7893
0,13,0,52,0.2618,1.0472
0,13,15,53,0.2829,1.1315
0,13,30,54,0.2851,1.1403
0,13,45,55,0.2245,0.8981
0,14,0,56,0.2286,0.9146
0,14,15,57,0.3105,1.2422
0,14,30,58,0.2580,1.0318
0,14,45,59,0.2816,1.1264
0,15,0,60,0.4365,1.7461
0,15,15,61,0.3811,1.5242
0,15,30,62,0.4643,1.8574
0,15,45,63,0.3743,1.4973
0,16,0,64,0.4201,1.6802
0,16,15,65,0.4213,1.6851
0,16,30,66,0.3770,1.5081
0,16,45,67,0.4870,1.9480
0,17,0,68,0.6719,2.6877
0,17,15,69,0.7100,2.8400
0,17,30,70,0.4717,1.8866
0,17,45,71,0.5690,2.2759
0,18,0,72,0.9467,3.7870
0,18,15,73,0.7599,3.0396
0,18,30,74,0.6794,2.7177
0,18,45,75,0.9932,3.9728
0,19,0,76,0.8749,3.4996
0,19,15,77,0.9110,3.6441
0,19,30,78,0.7313,2.9252
0,19,45,79,0.9994,3.9976
0,20,0,80,0.8038,3.2153
0,20,15,81,0.9031,3.6122
0,20,30,82,0.7143,2.8571
0,20,45,83,1.0186,4.0746
0,21,0,84,0.6948,2.7793
0,21,15,85,0.4967,1.9867
0,21,30,86,0.4545,1.8180
0,21,45,87,0.5436,2.1744
0,22,0,88,0.2603,1.0410
0,22,15,89,0.2647,1.0588
0,22,30,90,0.2956,1.1822
0,22,45,91,0.3021,1.2084
0,23,0,92,0.1035,0.4139
0,23,15,93,0.1092,0.4370
0,23,30,94,0.0965,0.3860
0,23,45,95,0.0804,0.3215
1,0,0,0,0.0500,0.2000
1,0,15,1,0.0443,0.1772
1,0,30,2,0.0562,0.2246
1,0,45,3,0.0466,0.1865
1,1,0,4,0.0000,0.0000
1,1,15,5,0.0000,0.0000
1,1,30,6,0.0000,0.0000
1,1,45,7,0.0000,0.0000
1,2,0,8,0.0000,0.0000
1,2,15,9,0.0000,0.0000
1,2,30,10,0.0000,0.0000
1,2,45,11,0.0000,0.0000
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0000,0.0000
1,5,15,21,0.0000,0.0000
1,5,30,22,0.0000,0.0000
1,5,45,23,0.0000,0.0000
1,6,0,24,0.0476,0.1903
1,6,15,25,0.0500,0.2001
1,6,30,26,0.0630,0.2519
1,6,45,27,0.0493,0.1971
1,7,0,28,0.0731,0.2922
1,7,15,29,0.1079,0.4315
1,7,30,30,0.1210,0.4838
1,7,45,31,0.0700,0.2799
1,8,0,32,0.2318,0.9271
1,8,15,33,0.2324,0.9295
1,8,30,34,0.1884,0.7536
1,8,45,35,0.2381,0.9525
1,9,0,36,0.2875,1.1501
1,9,15,37,0.4001,1.6003
1,9,30,38,0.3162,1.2647
1,9,45,39,0.3132,1.2527
1,10,0,40,0.3837,1.5349
1,10,15,41,0.2974,1.1897
1,10,30,42,0.4211,1.6844
1,10,45,43,0.3571,1.4285
1,11,0,44,0.2439,0.9755
1,11,15,45,0.2901,1.1605
1,11,30,46,0.1749,0.6997
1,11,45,47,0.3083,1.2333
1,12,0,48,0.1963,0.7854
1,12,15,49,0.1981,0.7925
1,12,30,50,0.2506,1.0025
1,12,45,51,0.2181,0.8723
1,13,0,52,0.2800,1.1200
1,13,15,53,0.2607,1.0428
1,13,30,54,0.2310,0.9240
1,13,45,55,0.1774,0.7096
1,14,0,56,0.3144,1.2577
1,14,15,57,0.3352,1.3406
1,14,30,58,0.3681,1.4724
1,14,45,59,0.3787,1.5150
1,15,0,60,0.4037,1.6146
1,15,15,61,0.4512,1.8046
1,15,30,62,0.2633,1.0530
1,15,45,63,0.5434,2.1734
1,16,0,64,0.4844,1.9376
1,16,15,65,0.5233,2.0931
1,16,30,66,0.4896,1.9584
1,16,45,67,0.4684,1.8736
1,17,0,68,0.8192,3.2766
1,17,15,69,0.6441,2.5764
1,17,30,70,0.7602,3.0406
1,17,45,71,0.6747,2.6987
1,18,0,72,0.8308,3.3233
1,18,15,73,0.8824,3.5297
1,18,30,74,0.9235,3.6941
1,18,45,75,0.6691,2.6765
1,19,0,76,0.8152,3.2606
1,19,15,77,0.8021,3.2083
1,19,30,78,0.8581,3.4322
1,19,45,79,0.7567,3.0266
1,20,0,80,0.6494,2.5974
1,20,15,81,0.8557,3.4226
1,20,30,82,0.8354,3.3415
1,20,45,83,0.5847,2.3388
1,21,0,84,0.6554,2.6215
1,21,15,85,0.6222,2.4890
1,21,30,86,0.6360,2.5439
1,21,45,87,0.4301,1.7202
1,22,0,88,0.2771,1.1083
1,22,15,89,0.3159,1.2637
1,22,30,90,0.2837,1.1349
1,22,45,91,0.3179,1.2716
1,23,0,92,0.0954,0.3817
1,23,15,93,0.1026,0.4104
1,23,30,94,0.1057,0.4226
1,23,45,95,0.1040,0.4161
2,0,0,0,0.0549,0.2197
2,0,15,1,0.0427,0.1708
2,0,30,2,0.0567,0.2267
2,0,45,3,0.0533,0.2132
2,1,0,4,0.0000,0.0000
2,1,15,5,0.0000,0.0000
2,1,30,6,0.0000,0.0000
2,1,45,7,0.0000,0.0000
2,2,0,8,0.0000,0.0000
2,2,15,9,0.0000,0.0000
2,2,30,10,0.0000,0.0000
2,2,45,11,0.0000,0.0000
2,3,0,12,0.0000,0.0000
2,3,15,13,0.0000,0.0000
2,3,30,14,0.0000,0.0000
2,3,45,15,0.0000,0.0000
2,4,0,16,0.0000,0.0000
2,4,15,17,0.0000,0.0000
2,4,30,18,0.0000,0.0000
2,4,45,19,0.0000,0.0000
2,5,0,20,0.0000,0.0000
2,5,15,21,0.0000,0.0000
2,5,30,22,0.0000,0.0000
2,5,45,23,0.0000,0.0000
2,6,0,24,0.0512,0.2046
2,6,15,25,0.0457,0.1828
2,6,30,26,0.0400,0.1601
2,6,45,27,0.0444,0.1776
2,7,0,28,0.0863,0.3451
2,7,15,29,0.0770,0.3079
2,7,30,30,0.1083,0.4332
2,7,45,31,0.0874,0.3495
2,8,0,32,0.1838,0.7354
2,8,15,33,0.1974,0.7895
2,8,30,34,0.2124,0.8498
2,8,45,35,0.1557,0.6228
2,9,0,36,0.4132,1.6529
2,9,15,37,0.2782,1.1129
2,9,30,38,0.3977,1.5908
