day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.1509,0.6037
0,0,15,1,0.1113,0.4452
0,0,30,2,0.1012,0.4048
0,0,45,3,0.1531,0.6125
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.1376,0.5505
0,6,15,25,0.1784,0.7137
0,6,30,26,0.1110,0.4441
0,6,45,27,0.1215,0.4860
0,7,0,28,0.3280,1.3119
0,7,15,29,0.1889,0.7558
0,7,30,30,0.3140,1.2560
0,7,45,31,0.2647,1.0590
0,8,0,32,0.5074,2.0295
0,8,15,33,0.6166,2.4664
0,8,30,34,0.6083,2.4334
0,8,45,35,0.5963,2.3852
0,9,0,36,0.7150,2.8599
0,9,15,37,0.6891,2.7565
0,9,30,38,0.9904,3.9615
0,9,45,39,0.8037,3.2147
0,10,0,40,0.8845,3.5379
0,10,15,41,0.8673,3.4690
0,10,30,42,0.6970,2.7878
0,10,45,43,1.0094,4.0375
0,11,0,44,0.9653,3.8611
0,11,15,45,0.7401,2.9602
0,11,30,46,0.7307,2.9229
0,11,45,47,0.7300,2.9199
0,12,0,48,0.4772,1.9089
0,12,15,49,0.6299,2.5197
0,12,30,50,0.5509,2.2037
0,12,45,51,0.6571,2.6285
0,13,0,52,0.7289,2.9156
0,13,15,53,0.7810,3.1241
0,13,30,54,0.7325,2.9301
0,13,45,55,0.7490,2.9961
0,14,0,56,0.8715,3.4858
0,14,15,57,0.7237,2.8949
0,14,30,58,0.9540,3.8160
0,14,45,59,0.9673,3.8692
0,15,0,60,0.9404,3.7616
0,15,15,61,1.0353,4.1412
0,15,30,62,1.0244,4.0975
0,15,45,63,1.1280,4.5122
0,16,0,64,1.0258,4.1032
0,16,15,65,1.6070,6.4281
0,16,30,66,1.4940,5.9759
0,16,45,67,1.5824,6.3296
0,17,0,68,2.0083,8.0333
0,17,15,69,1.7014,6.8055
0,17,30,70,2.1583,8.6331
0,17,45,71,1.2682,5.0730
0,18,0,72,2.5964,10.3857
0,18,15,73,2.4258,9.7033
0,18,30,74,2.9799,11.9197
0,18,45,75,2.5651,10.2604
0,19,0,76,1.8811,7.5245
0,19,15,77,2.3960,9.5838
0,19,30,78,2.7057,10.8229
0,19,45,79,2.7834,11.1335
0,20,0,80,2.2499,8.9997
0,20,15,81,3.0138,12.0553
0,20,30,82,1.7972,7.1889
0,20,45,83,2.5087,10.0347
0,21,0,84,1.5050,6.0201
0,21,15,85,1.4691,5.8763
0,21,30,86,1.6312,6.5247
0,21,45,87,2.0171,8.0683
0,22,0,88,0.6897,2.7589
0,22,15,89,0.9715,3.8859
0,22,30,90,1.0628,4.2513
0,22,45,91,0.8084,3.2336
0,23,0,92,0.3341,1.3365
0,23,15,93,0.2623,1.0491
0,23,30,94,0.2047,0.8189
0,23,45,95,0.2847,1.1387
1,0,0,0,0.1580,0.6322
1,0,15,1,0.1508,0.6031
1,0,30,2,0.1320,0.5281
1,0,45,3,0.1166,0.4666
1,1,0,4,0.0000,0.0000
1,1,15,5,0.0000,0.0000
1,1,30,6,0.0000,0.0000
1,1,45,7,0.0000,0.0000
1,2,0,8,0.0000,0.0000
1,2,15,9,0.0000,0.0000
1,2,30,10,0.0000,0.0000
1,2,45,11,0.0000,0.0000
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0000,0.0000
1,5,15,21,0.0000,0.0000
1,5,30,22,0.0000,0.0000
1,5,45,23,0.0000,0.0000
1,6,0,24,0.1300,0.5199
1,6,15,25,0.1781,0.7125
1,6,30,26,0.1438,0.5751
1,6,45,27,0.1192,0.4767
1,7,0,28,0.2302,0.9209
1,7,15,29,0.3339,1.3355
1,7,30,30,0.2191,0.8764
1,7,45,31,0.2326,0.9306
1,8,0,32,0.5353,2.1412
1,8,15,33,0.5281,2.1125
1,8,30,34,0.5847,2.3389
1,8,45,35,0.5876,2.3505
1,9,0,36,0.7351,2.9403
1,9,15,37,0.7905,3.1619
1,9,30,38,0.8993,3.5974
1,9,45,39,0.6936,2.7746
1,10,0,40,1.2234,4.8937
1,10,15,41,1.0010,4.0040
1,10,30,42,1.1023,4.4090
1,10,45,43,1.1037,4.4149
1,11,0,44,0.6672,2.6689
1,11,15,45,0.8959,3.5835
1,11,30,46,0.9293,3.7170
1,11,45,47,0.7989,3.1954
1,12,0,48,0.7806,3.1225
1,12,15,49,0.5712,2.2847
1,12,30,50,0.5641,2.2563
1,12,45,51,0.3143,1.2573
1,13,0,52,0.5895,2.3581
1,13,15,53,0.6840,2.7359
1,13,30,54,0.7540,3.0160
1,13,45,55,0.8783,3.5131
1,14,0,56,0.7575,3.0298
1,14,15,57,0.6991,2.7965
1,14,30,58,0.8390,3.3561
1,14,45,59,0.7269,2.9074
1,15,0,60,1.2792,5.1169
1,15,15,61,1.2024,4.8095
1,15,30,62,1.1819,4.7275
1,15,45,63,1.0378,4.1511
1,16,0,64,1.4725,5.8898
1,16,15,65,1.5271,6.1084
1,16,30,66,1.3937,5.5747
1,16,45,67,1.4533,5.8130
1,17,0,68,1.4374,5.7494
