day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.5111,2.0445
0,0,15,1,0.4283,1.7134
0,0,30,2,0.3577,1.4309
0,0,45,3,0.4057,1.6227
0,1,0,4,0.2533,1.0133
0,1,15,5,0.2160,0.8641
0,1,30,6,0.2361,0.9445
0,1,45,7,0.2064,0.8255
0,2,0,8,0.2622,1.0487
0,2,15,9,0.2538,1.0153
0,2,30,10,0.1992,0.7967
0,2,45,11,0.2084,0.8336
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.1947,0.7786
0,5,15,21,0.2282,0.9129
0,5,30,22,0.2625,1.0501
0,5,45,23,0.1943,0.7770
0,6,0,24,0.8175,3.2700
0,6,15,25,0.4947,1.9789
0,6,30,26,0.7404,2.9616
0,6,45,27,0.8009,3.2035
0,7,0,28,1.7810,7.1241
0,7,15,29,1.4217,5.6867
0,7,30,30,1.6851,6.7404
0,7,45,31,2.0917,8.3670
0,8,0,32,3.7930,15.1720
0,8,15,33,4.0140,16.0558
0,8,30,34,2.1517,8.6068
0,8,45,35,3.3403,13.3612
0,9,0,36,4.5298,18.1194
0,9,15,37,5.2543,21.0172
0,9,30,38,3.5753,14.3012
0,9,45,39,4.2894,17.1578
0,10,0,40,3.0296,12.1182
0,10,15,41,4.3614,17.4457
0,10,30,42,4.3748,17.4994
0,10,45,43,4.9169,19.6675
0,11,0,44,4.2633,17.0531
0,11,15,45,3.1523,12.6092
0,11,30,46,3.4840,13.9359
0,11,45,47,3.2055,12.8219
0,12,0,48,1.7029,6.8117
0,12,15,49,2.3476,9.3904
0,12,30,50,2.3181,9.2726
0,12,45,51,2.6126,10.4505
0,13,0,52,2.7885,11.1538
0,13,15,53,3.4091,13.6362
0,13,30,54,3.2460,12.9839
0,13,45,55,2.9582,11.8327
0,14,0,56,3.3251,13.3006
0,14,15,57,2.0525,8.2102
