day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0733,0.2931
0,0,15,1,0.0805,0.3219
0,0,30,2,0.0715,0.2861
0,0,45,3,0.0653,0.2610
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.0713,0.2854
0,6,15,25,0.0739,0.2957
0,6,30,26,0.0859,0.3435
0,6,45,27,0.0602,0.2407
0,7,0,28,0.1420,0.5679
0,7,15,29,0.1198,0.4792
0,7,30,30,0.1144,0.4577
0,7,45,31,0.1572,0.6288
0,8,0,32,0.3810,1.5242
0,8,15,33,0.3401,1.3603
0,8,30,34,0.3354,1.3414
0,8,45,35,0.2973,1.1893
0,9,0,36,0.5589,2.2357
0,9,15,37,0.4966,1.9866
0,9,30,38,0.5768,2.3073
0,9,45,39,0.4384,1.7536
0,10,0,40,0.7307,2.9227
0,10,15,41,0.5472,2.1886
0,10,30,42,0.4609,1.8435
0,10,45,43,0.6299,2.5195
0,11,0,44,0.5934,2.3737
0,11,15,45,0.5106,2.0424
0,11,30,46,0.5307,2.1230
0,11,45,47,0.5193,2.0773
0,12,0,48,0.3158,1.2630
0,12,15,49,0.2465,0.9859
0,12,30,50,0.3328,1.3314
0,12,45,51,0.4006,1.6026
0,13,0,52,0.4147,1.6587
0,13,15,53,0.5054,2.0215
0,13,30,54,0.4555,1.8219
0,13,45,55,0.4966,1.9864
0,14,0,56,0.4345,1.7381
0,14,15,57,0.5369,2.1476
0,14,30,58,0.5283,2.1133
0,14,45,59,0.3778,1.5113
0,15,0,60,0.8536,3.4142
0,15,15,61,0.7920,3.1679
0,15,30,62,0.5861,2.3445
0,15,45,63,0.5646,2.2585
0,16,0,64,0.8885,3.5540
0,16,15,65,0.8955,3.5821
0,16,30,66,0.9613,3.8454
0,16,45,67,0.9050,3.6199
0,17,0,68,1.0222,4.0889
0,17,15,69,1.3004,5.2015
0,17,30,70,1.1656,4.6624
0,17,45,71,1.1138,4.4553
0,18,0,72,1.7240,6.8961
0,18,15,73,1.4362,5.7447
0,18,30,74,1.7784,7.1138
0,18,45,75,1.6068,6.4271
0,19,0,76,1.8124,7.2497
0,19,15,77,1.3192,5.2767
0,19,30,78,1.4806,5.9223
0,19,45,79,1.4607,5.8429
0,20,0,80,1.3293,5.3170
0,20,15,81,1.2164,4.8657
0,20,30,82,1.4448,5.7791
0,20,45,83,1.1417,4.5667
0,21,0,84,1.0603,4.2410
0,21,15,85,0.6073,2.4292
0,21,30,86,0.8177,3.2710
0,21,45,87,0.8232,3.2926
0,22,0,88,0.4531,1.8123
0,22,15,89,0.5287,2.1149
0,22,30,90,0.3732,1.4930
0,22,45,91,0.5703,2.2811
0,23,0,92,0.1689,0.6756
0,23,15,93,0.1371,0.5483
0,23,30,94,0.1595,0.6379
0,23,45,95,0.1582,0.6326
1,0,0,0,0.0906,0.3626
1,0,15,1,0.0990,0.3960
1,0,30,2,0.0567,0.2267
1,0,45,3,0.0884,0.3534
1,1,0,4,0.0000,0.0000
1,1,15,5,0.0000,0.0000
1,1,30,6,0.0000,0.0000
1,1,45,7,0.0000,0.0000
1,2,0,8,0.0000,0.0000
1,2,15,9,0.0000,0.0000
1,2,30,10,0.0000,0.0000
1,2,45,11,0.0000,0.0000
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0000,0.0000
1,5,15,21,0.0000,0.0000
1,5,30,22,0.0000,0.0000
1,5,45,23,0.0000,0.0000
1,6,0,24,0.0947,0.3787
1,6,15,25,0.0740,0.2960
1,6,30,26,0.0587,0.2350
1,6,45,27,0.0895,0.3578
1,7,0,28,0.1428,0.5713
1,7,15,29,0.1392,0.5567
1,7,30,30,0.1557,0.6230
1,7,45,31,0.2049,0.8198
1,8,0,32,0.3110,1.2441
1,8,15,33,0.3581,1.4324
1,8,30,34,0.2062,0.8249
1,8,45,35,0.2842,1.1368
1,9,0,36,0.4273,1.7093
1,9,15,37,0.3907,1.5626
1,9,30,38,0.4699,1.8797
1,9,45,39,0.3494,1.3976
1,10,0,40,0.4809,1.9234
1,10,15,41,0.5420,2.1679
1,10,30,42,0.5664,2.2657
1,10,45,43,0.5099,2.0394
1,11,0,44,0.5182,2.0728
1,11,15,45,0.5064,2.0254
1,11,30,46,0.5973,2.3892
1,11,45,47,0.3653,1.4613
1,12,0,48,0.3087,1.2349
1,12,15,49,0.2372,0.9489
1,12,30,50,0.3990,1.5959
1,12,45,51,0.3166,1.2662
1,13,0,52,0.3468,1.3872
1,13,15,53,0.3485,1.3939
1,13,30,54,0.3841,1.5363
1,13,45,55,0.3614,1.4454
1,14,0,56,0.4039,1.6157
1,14,15,57,0.5155,2.0619
1,14,30,58,0.5538,2.2153
1,14,45,59,0.4601,1.8403
1,15,0,60,0.5957,2.3828
1,15,15,61,0.6625,2.6498
1,15,30,62,0.5978,2.3913
1,15,45,63,0.4554,1.8216
1,16,0,64,0.7758,3.1032
1,16,15,65,0.7842,3.1370
1,16,30,66,0.7821,3.1284
1,16,45,67,0.7928,3.1714
1,17,0,68,1.1685,4.6741
1,17,15,69,1.0543,4.2173
1,17,30,70,1.0620,4.2478
1,17,45,71,1.3211,5.2845
1,18,0,72,1.5881,6.3524
1,18,15,73,1.1234,4.4936
1,18,30,74,1.2638,5.0551
1,18,45,75,1.3471,5.3884
1,19,0,76,1.5519,6.2078
1,19,15,77,1.1732,4.6926
1,19,30,78,1.2804,5.1217
1,19,45,79,1.2335,4.9339
1,20,0,80,1.4892,5.9569
1,20,15,81,1.0212,4.0847
1,20,30,82,1.3686,5.4746
1,20,45,83,1.6815,6.7260
1,21,0,84,0.6695,2.6779
1,21,15,85,1.1179,4.4714
1,21,30,86,0.9619,3.8474
1,21,45,87,0.9099,3.6397
1,22,0,88,0.5088,2.0352
1,22,15,89,0.5205,2.0820
1,22,30,90,0.4822,1.9287
1,22,45,91,0.4578,1.8312
1,23,0,92,0.1303,0.5211
1,23,15,93,0.1483,0.5934
1,23,30,94,0.1419,0.5674
1,23,45,95,0.1603,0.6411
2,0,0,0,0.0989,0.3955
2,0,15,1,0.0739,0.2957
2,0,30,2,0.0949,0.3795
2,0,45,3,0.0699,0.2796
2,1,0,4,0.0000,0.0000
2,1,15,5,0.0000,0.0000
2,1,30,6,0.0000,0.0000
2,1,45,7,0.0000,0.0000
2,2,0,8,0.0000,0.0000
2,2,15,9,0.0000,0.0000
2,2,30,10,0.0000,0.0000
2,2,45,11,0.0000,0.0000
2,3,0,12,0.0000,0.0000
2,3,15,13,0.0000,0.0000
2,3,30,14,0.0000,0.0000
2,3,45,15,0.0000,0.0000
2,4,0,16,0.0000,0.0000
2,4,15,17,0.0000,0.0000
2,4,30,18,0.0000,0.0000
2,4,45,19,0.0000,0.0000
2,5,0,20,0.0000,0.0000
2,5,15,21,0.0000,0.0000
2,5,30,22,0.0000,0.0000
2,5,45,23,0.0000,0.0000
2,6,0,24,0.0837,0.3347
2,6,15,25,0.1156,0.4623
2,6,30,26,0.0650,0.2600
2,6,45,27,0.0797,0.3188
2,7,0,28,0.1447,0.5786
2,7,15,29,0.1465,0.5860
2,7,30,30,0.1689,0.6755
2,7,45,31,0.1604,0.6417
2,8,0,32,0.3100,1.2399
2,8,15,33,0.3339,1.3354
2,8,30,34,0.3306,1.3225
2,8,45,35,0.3559,1.4236
2,9,0,36,0.4383,1.7532
2,9,15,37,0.4932,1.9728
2,9,30,38,0.4865,1.9460
2,9,45,39,0.4741,1.8966
2,10,0,40,0.5171,2.0685
2,10,15,41,0.6912,2.7647
2,10,30,42,0.6775,2.7100
2,10,45,43,0.5548,2.2193
2,11,0,44,0.5114,2.0457
2,11,15,45,0.4731,1.8923
2,11,30,46,0.5301,2.1204
2,11,45,47,0.6427,2.5708
2,12,0,48,0.3193,1.2772
2,12,15,49,0.2915,1.1659
2,12,30,50,0.3459,1.3837
2,12,45,51,0.2879,1.1516
2,13,0,52,0.3779,1.5115
2,13,15,53,0.4434,1.7736
2,13,30,54,0.4515,1.8061
2,13,45,55,0.4262,1.7046
2,14,0,56,0.5115,2.0461
2,14,15,57,0.4174,1.6697
2,14,30,58,0.3071,1.2284
2,14,45,59,0.4127,1.6508
2,15,0,60,0.6114,2.4456
2,15,15,61,0.6030,2.4120
2,15,30,62,0.5532,2.2128
2,15,45,63,0.6913,2.7654
2,16,0,64,0.8592,3.4366
2,16,15,65,0.7984,3.1937
2,16,30,66,0.9421,3.7684
2,16,45,67,0.8463,3.3852
2,17,0,68,1.0662,4.2647
2,17,15,69,0.9663,3.8653
2,17,30,70,1.2101,4.8404
2,17,45,71,1.0189,4.0757
2,18,0,72,1.4653,5.8611
2,18,15,73,1.2957,5.1827
2,18,30,74,1.1325,4.5300
2,18,45,75,1.4877,5.9507
2,19,0,76,1.4243,5.6971
2,19,15,77,1.4742,5.8969
2,19,30,78,1.2818,5.1271
2,19,45,79,1.0791,4.3164
2,20,0,80,1.2613,5.0451
2,20,15,81,1.3702,5.4806
2,20,30,82,1.3723,5.4891
2,20,45,83,1.0385,4.1539
2,21,0,84,0.9345,3.7381
2,21,15,85,1.2734,5.0937
2,21,30,86,0.8995,3.5980
2,21,45,87,0.9620,3.8481
2,22,0,88,0.4632,1.8529
2,22,15,89,0.3395,1.3579
2,22,30,90,0.3742,1.4966
2,22,45,91,0.5815,2.3261
2,23,0,92,0.1789,0.7156
2,23,15,93,0.1418,0.5670
2,23,30,94,0.1427,0.5710
2,23,45,95,0.1874,0.7496
3,0,0,0,0.0847,0.3388
3,0,15,1,0.0826,0.3303
3,0,30,2,0.0992,0.3969
3,0,45,3,0.0615,0.2462
3,1,0,4,0.0000,0.0000
3,1,15,5,0.0000,0.0000
3,1,30,6,0.0000,0.0000
3,1,45,7,0.0000,0.0000
3,2,0,8,0.0000,0.0000
3,2,15,9,0.0000,0.0000
3,2,30,10,0.0000,0.0000
3,2,45,11,0.0000,0.0000
3,3,0,12,0.0000,0.0000
3,3,15,13,0.0000,0.0000
3,3,30,14,0.0000,0.0000
3,3,45,15,0.0000,0.0000
3,4,0,16,0.0000,0.0000
3,4,15,17,0.0000,0.0000
3,4,30,18,0.0000,0.0000
3,4,45,19,0.0000,0.0000
3,5,0,20,0.0000,0.0000
3,5,15,21,0.0000,0.0000
3,5,30,22,0.0000,0.0000
3,5,45,23,0.0000,0.0000
3,6,0,24,0.0745,0.2980
3,6,15,25,0.0848,0.3391
3,6,30,26,0.0967,0.3867
3,6,45,27,0.0799,0.3196
3,7,0,28,0.1212,0.4849
3,7,15,29,0.1787,0.7148
3,7,30,30,0.1723,0.6892
3,7,45,31,0.1622,0.6489
3,8,0,32,0.2790,1.1160
3,8,15,33,0.3693,1.4773
3,8,30,34,0.2984,1.1935
3,8,45,35,0.3289,1.3154
3,9,0,36,0.5242,2.0967
3,9,15,37,0.5675,2.2701
3,9,30,38,0.4790,1.9161
3,9,45,39,0.5771,2.3085
3,10,0,40,0.7444,2.9777
3,10,15,41,0.5640,2.2561
3,10,30,42,0.4586,1.8344
3,10,45,43,0.7612,3.0449
3,11,0,44,0.5326,2.1304
3,11,15,45,0.4382,1.7530
3,11,30,46,0.7383,2.9532
3,11,45,47,0.4311,1.7243
3,12,0,48,0.2924,1.1696
3,12,15,49,0.3563,1.4252
3,12,30,50,0.3307,1.3227
3,12,45,51,0.3385,1.3541
3,13,0,52,0.2912,1.1647
3,13,15,53,0.4324,1.7297
3,13,30,54,0.4566,1.8264
3,13,45,55,0.4843,1.9372
3,14,0,56,0.4586,1.8345
3,14,15,57,0.4059,1.6238
3,14,30,58,0.5037,2.0146
3,14,45,59,0.5128,2.0511
3,15,0,60,0.6578,2.6313
3,15,15,61,0.6553,2.6211
3,15,30,62,0.5953,2.3812
3,15,45,63,0.7904,3.1616
3,16,0,64,1.0040,4.0159
3,16,15,65,0.9652,3.8608
3,16,30,66,0.8325,3.3301
3,16,45,67,0.7938,3.1752
3,17,0,68,0.9963,3.9850
3,17,15,69,1.1320,4.5281
3,17,30,70,1.1579,4.6317
3,17,45,71,0.9006,3.6024
3,18,0,72,1.7275,6.9099
3,18,15,73,1.5924,6.3695
3,18,30,74,1.6673,6.6692
3,18,45,75,1.3666,5.4664
3,19,0,76,1.8353,7.3410
3,19,15,77,1.5441,6.1765
3,19,30,78,1.7853,7.1411
3,19,45,79,1.7099,6.8397
3,20,0,80,1.2921,5.1685
3,20,15,81,1.1880,4.7521
