day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.1771,0.7085
0,0,15,1,0.1655,0.6619
0,0,30,2,0.1597,0.6387
0,0,45,3,0.1480,0.5919
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.1639,0.6557
0,6,15,25,0.1513,0.6051
0,6,30,26,0.1547,0.6189
0,6,45,27,0.1816,0.7264
0,7,0,28,0.3460,1.3838
0,7,15,29,0.3659,1.4637
0,7,30,30,0.2337,0.9350
0,7,45,31,0.3084,1.2336
0,8,0,32,0.6664,2.6655
0,8,15,33,0.5764,2.3055
0,8,30,34,0.5258,2.1032
0,8,45,35,0.4915,1.9658
0,9,0,36,0.8767,3.5069
0,9,15,37,1.0505,4.2020
0,9,30,38,1.1144,4.4575
0,9,45,39,1.2637,5.0550
0,10,0,40,1.2698,5.0791
0,10,15,41,1.3715,5.4858
0,10,30,42,1.1702,4.6807
0,10,45,43,1.3466,5.3864
0,11,0,44,0.9450,3.7801
0,11,15,45,1.1307,4.5226
0,11,30,46,0.8369,3.3478
0,11,45,47,0.9465,3.7862
0,12,0,48,0.5619,2.2476
0,12,15,49,0.6784,2.7135
0,12,30,50,0.7161,2.8645
0,12,45,51,0.4877,1.9508
0,13,0,52,0.7263,2.9051
0,13,15,53,1.0497,4.1990
0,13,30,54,0.6203,2.4813
0,13,45,55,1.0467,4.1869
0,14,0,56,0.7263,2.9053
0,14,15,57,0.9882,3.9528
0,14,30,58,0.7247,2.8986
0,14,45,59,0.7462,2.9847
0,15,0,60,1.2737,5.0950
0,15,15,61,1.1815,4.7262
0,15,30,62,1.0951,4.3805
0,15,45,63,1.5154,6.0617
0,16,0,64,1.2627,5.0506
0,16,15,65,0.8001,3.2004
0,16,30,66,1.5962,6.3850
0,16,45,67,1.5693,6.2773
0,17,0,68,2.0765,8.3060
0,17,15,69,2.5035,10.0140
0,17,30,70,2.3928,9.5713
0,17,45,71,2.5605,10.2418
0,18,0,72,2.1949,8.7797
0,18,15,73,3.2610,13.0439
0,18,30,74,2.6553,10.6213
0,18,45,75,3.4452,13.7807
0,19,0,76,2.5830,10.3322
0,19,15,77,2.2674,9.0698
0,19,30,78,2.9886,11.9542
0,19,45,79,3.3042,13.2167
0,20,0,80,2.2835,9.1341
0,20,15,81,2.2243,8.8971
0,20,30,82,2.9680,11.8720
0,20,45,83,2.2405,8.9622
0,21,0,84,1.5113,6.0452
0,21,15,85,2.3917,9.5667
0,21,30,86,1.7986,7.1945
0,21,45,87,2.2507,9.0028
0,22,0,88,0.9899,3.9596
0,22,15,89,0.7583,3.0331
0,22,30,90,1.1711,4.6844
0,22,45,91,1.0415,4.1658
0,23,0,92,0.3860,1.5438
0,23,15,93,0.2958,1.1832
0,23,30,94,0.3721,1.4883
0,23,45,95,0.3290,1.3160
1,0,0,0,0.1428,0.5711
1,0,15,1,0.1834,0.7335
1,0,30,2,0.1699,0.6798
1,0,45,3,0.1372,0.5488
1,1,0,4,0.0000,0.0000
1,1,15,5,0.0000,0.0000
1,1,30,6,0.0000,0.0000
1,1,45,7,0.0000,0.0000
1,2,0,8,0.0000,0.0000
1,2,15,9,0.0000,0.0000
1,2,30,10,0.0000,0.0000
1,2,45,11,0.0000,0.0000
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0000,0.0000
1,5,15,21,0.0000,0.0000
1,5,30,22,0.0000,0.0000
1,5,45,23,0.0000,0.0000
1,6,0,24,0.1546,0.6184
1,6,15,25,0.1653,0.6613
1,6,30,26,0.1688,0.6754
1,6,45,27,0.1964,0.7856
1,7,0,28,0.3933,1.5731
1,7,15,29,0.3527,1.4109
1,7,30,30,0.3832,1.5328
1,7,45,31,0.3163,1.2653
1,8,0,32,0.6323,2.5292
1,8,15,33,0.5168,2.0670
1,8,30,34,0.6236,2.4944
1,8,45,35,0.6201,2.4803
1,9,0,36,0.9592,3.8368
1,9,15,37,1.0701,4.2806
1,9,30,38,0.8624,3.4495
1,9,45,39,0.8982,3.5929
1,10,0,40,1.1508,4.6033
1,10,15,41,1.2420,4.9681
1,10,30,42,1.0953,4.3812
1,10,45,43,1.0931,4.3725
1,11,0,44,0.9708,3.8831
1,11,15,45,0.9638,3.8551
1,11,30,46,0.8452,3.3808
1,11,45,47,1.0049,4.0197
1,12,0,48,0.7096,2.8386
1,12,15,49,0.7068,2.8274
1,12,30,50,0.5015,2.0059
1,12,45,51,0.6668,2.6674
1,13,0,52,0.9240,3.6959
1,13,15,53,0.7598,3.0394
1,13,30,54,0.8940,3.5760
1,13,45,55,0.8351,3.3404
1,14,0,56,0.9714,3.8855
1,14,15,57,0.8306,3.3226
1,14,30,58,1.0764,4.3058
1,14,45,59,0.8767,3.5067
1,15,0,60,1.5079,6.0315
1,15,15,61,1.6637,6.6547
1,15,30,62,1.3013,5.2053
1,15,45,63,1.3941,5.5763
1,16,0,64,1.4508,5.8033
1,16,15,65,1.7542,7.0168
1,16,30,66,1.6710,6.6841
1,16,45,67,1.2819,5.1276
1,17,0,68,1.7873,7.1493
1,17,15,69,2.7473,10.9892
1,17,30,70,2.2761,9.1044
1,17,45,71,2.2265,8.9060
1,18,0,72,3.1870,12.7480
1,18,15,73,2.8888,11.5551
1,18,30,74,3.2659,13.0636
1,18,45,75,2.9020,11.6081
1,19,0,76,2.7675,11.0699
1,19,15,77,3.1875,12.7502
1,19,30,78,2.9463,11.7852
1,19,45,79,2.8400,11.3599
1,20,0,80,2.3848,9.5393
1,20,15,81,2.1225,8.4901
1,20,30,82,2.3699,9.4797
1,20,45,83,2.2477,8.9907
1,21,0,84,1.6035,6.4140
1,21,15,85,2.4198,9.6793
1,21,30,86,1.6102,6.4407
1,21,45,87,2.4647,9.8586
1,22,0,88,1.1012,4.4047
1,22,15,89,0.9106,3.6426
1,22,30,90,1.0841,4.3365
1,22,45,91,0.9787,3.9147
1,23,0,92,0.3615,1.4462
1,23,15,93,0.2644,1.0577
1,23,30,94,0.3161,1.2645
1,23,45,95,0.3280,1.3120
2,0,0,0,0.1585,0.6339
2,0,15,1,0.1542,0.6167
2,0,30,2,0.1662,0.6650
2,0,45,3,0.1472,0.5888
2,1,0,4,0.0000,0.0000
2,1,15,5,0.0000,0.0000
2,1,30,6,0.0000,0.0000
2,1,45,7,0.0000,0.0000
2,2,0,8,0.0000,0.0000
2,2,15,9,0.0000,0.0000
2,2,30,10,0.0000,0.0000
2,2,45,11,0.0000,0.0000
2,3,0,12,0.0000,0.0000
2,3,15,13,0.0000,0.0000
2,3,30,14,0.0000,0.0000
