day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.7510,3.0041
0,0,15,1,1.0782,4.3128
0,0,30,2,0.9429,3.7714
0,0,45,3,1.0540,4.2159
0,1,0,4,0.3983,1.5930
0,1,15,5,0.3969,1.5877
0,1,30,6,0.4130,1.6519
0,1,45,7,0.3913,1.5654
0,2,0,8,0.3528,1.4112
0,2,15,9,0.4433,1.7730
0,2,30,10,0.4038,1.6154
0,2,45,11,0.4466,1.7866
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.4147,1.6587
0,5,15,21,0.3931,1.5725
0,5,30,22,0.4364,1.7458
0,5,45,23,0.4083,1.6330
0,6,0,24,1.5270,6.1082
0,6,15,25,0.9669,3.8675
0,6,30,26,1.1011,4.4044
0,6,45,27,0.8921,3.5684
0,7,0,28,3.3610,13.4441
0,7,15,29,2.7047,10.8188
0,7,30,30,3.5771,14.3084
0,7,45,31,3.6955,14.7819
0,8,0,32,6.8292,27.3169
0,8,15,33,6.3322,25.3289
0,8,30,34,5.6375,22.5499
0,8,45,35,5.4497,21.7990
0,9,0,36,6.0022,24.0088
0,9,15,37,6.5768,26.3072
0,9,30,38,7.5277,30.1110
0,9,45,39,7.7868,31.1472
0,10,0,40,7.5298,30.1192
0,10,15,41,9.8654,39.4615
0,10,30,42,7.9276,31.7103
0,10,45,43,7.2453,28.9811
0,11,0,44,6.3181,25.2724
0,11,15,45,5.9569,23.8275
0,11,30,46,4.5802,18.3207
0,11,45,47,6.6881,26.7523
0,12,0,48,4.8484,19.3935
0,12,15,49,3.6724,14.6896
0,12,30,50,4.0820,16.3279
0,12,45,51,4.1206,16.4824
0,13,0,52,4.8430,19.3718
0,13,15,53,5.1481,20.5924
0,13,30,54,5.5855,22.3421
0,13,45,55,4.2660,17.0640
0,14,0,56,5.7719,23.0875
0,14,15,57,5.7119,22.8474
0,14,30,58,5.7335,22.9339
0,14,45,59,4.4661,17.8644
0,15,0,60,6.2836,25.1343
0,15,15,61,6.5500,26.1999
0,15,30,62,5.2159,20.8636
0,15,45,63,7.7986,31.1943
0,16,0,64,7.7824,31.1294
0,16,15,65,7.1553,28.6210
0,16,30,66,6.8798,27.5192
0,16,45,67,6.2219,24.8877
0,17,0,68,8.9584,35.8335
0,17,15,69,7.6507,30.6030
0,17,30,70,8.8338,35.3351
0,17,45,71,10.9693,43.8772
0,18,0,72,12.2734,49.0937
0,18,15,73,8.1257,32.5029
0,18,30,74,13.9109,55.6436
0,18,45,75,10.9182,43.6730
0,19,0,76,7.3720,29.4879
0,19,15,77,10.2154,40.8617
0,19,30,78,8.8276,35.3104
0,19,45,79,7.6526,30.6102
0,20,0,80,6.9554,27.8215
0,20,15,81,8.7857,35.1428
0,20,30,82,8.4493,33.7971
0,20,45,83,7.9475,31.7898
0,21,0,84,4.6199,18.4794
0,21,15,85,4.3201,17.2803
0,21,30,86,6.3637,25.4547
0,21,45,87,5.2353,20.9410
0,22,0,88,4.2961,17.1845
0,22,15,89,3.6311,14.5246
0,22,30,90,3.3827,13.5308
0,22,45,91,3.1438,12.5751
0,23,0,92,1.2801,5.1206
0,23,15,93,1.1697,4.6787
0,23,30,94,1.1629,4.6515
0,23,45,95,1.2349,4.9397
1,0,0,0,0.8160,3.2639
1,0,15,1,0.7665,3.0660
1,0,30,2,1.0360,4.1439
1,0,45,3,0.7227,2.8909
1,1,0,4,0.3441,1.3762
1,1,15,5,0.4025,1.6101
1,1,30,6,0.4616,1.8465
1,1,45,7,0.3662,1.4648
1,2,0,8,0.3474,1.3897
1,2,15,9,0.4188,1.6752
1,2,30,10,0.3677,1.4708
1,2,45,11,0.4086,1.6345
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.4448,1.7793
1,5,15,21,0.3830,1.5322
1,5,30,22,0.3635,1.4541
1,5,45,23,0.3823,1.5293
1,6,0,24,0.9930,3.9721
1,6,15,25,1.0755,4.3020
1,6,30,26,0.7809,3.1237
1,6,45,27,1.1725,4.6902
1,7,0,28,2.3867,9.5467
1,7,15,29,3.8837,15.5347
1,7,30,30,2.8500,11.4001
1,7,45,31,3.5815,14.3260
1,8,0,32,6.1622,24.6486
1,8,15,33,6.5219,26.0876
1,8,30,34,5.9703,23.8814
1,8,45,35,5.5180,22.0719
1,9,0,36,7.2855,29.1422
1,9,15,37,6.0825,24.3301
1,9,30,38,6.9003,27.6013
1,9,45,39,6.8243,27.2972
1,10,0,40,7.8537,31.4146
1,10,15,41,5.6240,22.4960
1,10,30,42,7.3565,29.4258
1,10,45,43,6.8129,27.2517
1,11,0,44,6.9958,27.9833
1,11,15,45,5.7671,23.0686
1,11,30,46,4.4913,17.9653
1,11,45,47,5.6927,22.7709
1,12,0,48,4.1825,16.7299
1,12,15,49,4.6084,18.4338
1,12,30,50,4.3989,17.5955
1,12,45,51,4.5416,18.1664
1,13,0,52,4.7394,18.9577
1,13,15,53,4.7381,18.9525
1,13,30,54,3.8029,15.2117
1,13,45,55,4.5495,18.1979
1,14,0,56,4.8474,19.3897
1,14,15,57,5.3312,21.3250
1,14,30,58,5.4214,21.6855
1,14,45,59,5.0835,20.3340
1,15,0,60,6.2422,24.9687
1,15,15,61,4.4695,17.8780
1,15,30,62,5.5248,22.0992
1,15,45,63,7.4704,29.8815
1,16,0,64,7.9709,31.8836
1,16,15,65,7.4422,29.7690
1,16,30,66,6.6672,26.6686
1,16,45,67,8.6245,34.4979
1,17,0,68,8.9586,35.8344
1,17,15,69,7.6688,30.6752
1,17,30,70,11.0449,44.1798
1,17,45,71,8.2497,32.9987
1,18,0,72,8.4525,33.8100
1,18,15,73,10.5430,42.1720
1,18,30,74,10.1697,40.6787
1,18,45,75,10.1440,40.5760
1,19,0,76,8.6139,34.4557
1,19,15,77,8.3888,33.5550
1,19,30,78,9.2355,36.9418
1,19,45,79,8.8447,35.3788
1,20,0,80,7.1590,28.6362
1,20,15,81,6.1703,24.6812
1,20,30,82,6.5265,26.1060
1,20,45,83,5.6537,22.6149
1,21,0,84,5.1228,20.4910
1,21,15,85,5.4358,21.7432
1,21,30,86,4.4992,17.9966
1,21,45,87,5.4931,21.9725
1,22,0,88,3.6425,14.5698
1,22,15,89,2.9661,11.8644
1,22,30,90,3.3362,13.3449
1,22,45,91,2.5782,10.3127
1,23,0,92,1.1701,4.6805
1,23,15,93,1.0632,4.2527
1,23,30,94,1.3304,5.3216
1,23,45,95,0.9852,3.9409
2,0,0,0,0.7854,3.1418
2,0,15,1,0.8786,3.5145
2,0,30,2,0.9090,3.6362
2,0,45,3,0.8848,3.5393
2,1,0,4,0.4804,1.9217
2,1,15,5,0.3761,1.5045
2,1,30,6,0.3886,1.5544
2,1,45,7,0.4157,1.6627
2,2,0,8,0.4112,1.6450
2,2,15,9,0.2486,0.9942
2,2,30,10,0.3295,1.3179
2,2,45,11,0.4207,1.6830
2,3,0,12,0.0000,0.0000
2,3,15,13,0.0000,0.0000
2,3,30,14,0.0000,0.0000
2,3,45,15,0.0000,0.0000
2,4,0,16,0.0000,0.0000
2,4,15,17,0.0000,0.0000
2,4,30,18,0.0000,0.0000
2,4,45,19,0.0000,0.0000
2,5,0,20,0.3518,1.4073
2,5,15,21,0.3633,1.4531
2,5,30,22,0.4696,1.8785
2,5,45,23,0.3717,1.4867
2,6,0,24,1.2796,5.1183
2,6,15,25,1.2216,4.8864
2,6,30,26,1.2944,5.1776
2,6,45,27,1.0089,4.0357
2,7,0,28,2.7616,11.0465
2,7,15,29,3.0273,12.1091
2,7,30,30,3.1982,12.7926
2,7,45,31,3.9652,15.8608
2,8,0,32,5.5979,22.3916
2,8,15,33,5.9938,23.9751
2,8,30,34,7.3271,29.3085
2,8,45,35,3.8767,15.5067
2,9,0,36,7.1249,28.4994
2,9,15,37,7.0147,28.0586
2,9,30,38,8.0247,32.0986
2,9,45,39,7.8637,31.4547
2,10,0,40,6.2484,24.9936
2,10,15,41,8.0192,32.0769
2,10,30,42,5.7961,23.1842
2,10,45,43,7.8520,31.4080
2,11,0,44,5.9768,23.9074
2,11,15,45,5.9963,23.9851
2,11,30,46,7.4001,29.6005
2,11,45,47,4.9584,19.8338
2,12,0,48,4.2346,16.9385
2,12,15,49,3.6151,14.4603
2,12,30,50,5.2766,21.1062
2,12,45,51,3.6093,14.4373
2,13,0,52,4.1007,16.4027
2,13,15,53,4.9226,19.6904
2,13,30,54,4.5973,18.3894
2,13,45,55,4.2530,17.0120
2,14,0,56,4.7168,18.8674
2,14,15,57,5.6392,22.5570
2,14,30,58,4.7981,19.1923
2,14,45,59,5.8497,23.3987
2,15,0,60,5.8202,23.2809
2,15,15,61,6.4640,25.8561
2,15,30,62,8.2773,33.1094
2,15,45,63,5.0789,20.3156
2,16,0,64,4.8830,19.5320
2,16,15,65,7.6469,30.5877
2,16,30,66,6.9675,27.8698
2,16,45,67,8.6084,34.4335
2,17,0,68,7.0693,28.2770
2,17,15,69,7.5859,30.3437
2,17,30,70,10.9416,43.7665
2,17,45,71,9.5795,38.3181
2,18,0,72,10.6404,42.5615
2,18,15,73,9.3615,37.4459
2,18,30,74,8.7465,34.9859
2,18,45,75,13.5683,54.2733
2,19,0,76,7.3777,29.5106
2,19,15,77,8.4073,33.6294
2,19,30,78,9.3014,37.2056
2,19,45,79,8.3350,33.3399
2,20,0,80,6.6931,26.7723
2,20,15,81,6.4438,25.7751
2,20,30,82,8.1548,32.6191
2,20,45,83,5.9657,23.8629
2,21,0,84,5.0748,20.2991
2,21,15,85,5.1615,20.6462
2,21,30,86,4.3987,17.5946
2,21,45,87,2.6992,10.7967
2,22,0,88,2.7351,10.9405
2,22,15,89,2.3359,9.3438
2,22,30,90,3.3379,13.3514
2,22,45,91,2.9040,11.6162
2,23,0,92,1.2756,5.1025
2,23,15,93,1.2281,4.9123
2,23,30,94,1.0120,4.0481
2,23,45,95,1.3400,5.3602
3,0,0,0,0.9822,3.9286
3,0,15,1,0.8883,3.5534
3,0,30,2,0.8142,3.2567
3,0,45,3,0.7746,3.0983
3,1,0,4,0.4460,1.7838
3,1,15,5,0.4138,1.6553
3,1,30,6,0.3883,1.5533
3,1,45,7,0.2885,1.1540
3,2,0,8,0.4288,1.7152
3,2,15,9,0.3945,1.5782
3,2,30,10,0.3920,1.5681
3,2,45,11,0.3585,1.4340
3,3,0,12,0.0000,0.0000
3,3,15,13,0.0000,0.0000
3,3,30,14,0.0000,0.0000
3,3,45,15,0.0000,0.0000
3,4,0,16,0.0000,0.0000
3,4,15,17,0.0000,0.0000
3,4,30,18,0.0000,0.0000
3,4,45,19,0.0000,0.0000
3,5,0,20,0.4798,1.9191
3,5,15,21,0.4714,1.8856
3,5,30,22,0.4044,1.6176
3,5,45,23,0.3398,1.3594
3,6,0,24,1.3237,5.2949
3,6,15,25,1.0796,4.3183
3,6,30,26,1.1469,4.5876
3,6,45,27,1.1948,4.7793
3,7,0,28,3.3966,13.5863
3,7,15,29,3.2968,13.1872
3,7,30,30,4.1399,16.5594
3,7,45,31,3.0718,12.2872
3,8,0,32,5.6259,22.5034
3,8,15,33,5.3010,21.2040
3,8,30,34,5.3440,21.3760
