day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0468,0.1874
0,0,15,1,0.0672,0.2690
0,0,30,2,0.0588,0.2352
0,0,45,3,0.0657,0.2629
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.0635,0.2540
0,6,15,25,0.0402,0.1608
0,6,30,26,0.0458,0.1831
0,6,45,27,0.0371,0.1484
0,7,0,28,0.1048,0.4192
0,7,15,29,0.0843,0.3374
0,7,30,30,0.1115,0.4462
0,7,45,31,0.1152,0.4610
0,8,0,32,0.2272,0.9087
0,8,15,33,0.2106,0.8425
0,8,30,34,0.1875,0.7501
0,8,45,35,0.1813,0.7251
0,9,0,36,0.2496,0.9983
0,9,15,37,0.2735,1.0938
0,9,30,38,0.3130,1.2520
0,9,45,39,0.3238,1.2951
0,10,0,40,0.3653,1.4611
0,10,15,41,0.4786,1.9142
0,10,30,42,0.3846,1.5382
0,10,45,43,0.3515,1.4058
0,11,0,44,0.3152,1.2610
0,11,15,45,0.2972,1.1889
0,11,30,46,0.2285,0.9141
0,11,45,47,0.3337,1.3348
0,12,0,48,0.2419,0.9676
0,12,15,49,0.1832,0.7329
0,12,30,50,0.2037,0.8147
0,12,45,51,0.2056,0.8224
0,13,0,52,0.2517,1.0068
0,13,15,53,0.2676,1.0703
0,13,30,54,0.2903,1.1612
0,13,45,55,0.2217,0.8869
0,14,0,56,0.3086,1.2342
0,14,15,57,0.3053,1.2214
0,14,30,58,0.3065,1.2260
0,14,45,59,0.2388,0.9550
0,15,0,60,0.4180,1.6721
0,15,15,61,0.4357,1.7430
0,15,30,62,0.3470,1.3880
0,15,45,63,0.5188,2.0753
0,16,0,64,0.5393,2.1572
0,16,15,65,0.4958,1.9834
0,16,30,66,0.4768,1.9070
0,16,45,67,0.4312,1.7247
0,17,0,68,0.7111,2.8444
0,17,15,69,0.6073,2.4292
0,17,30,70,0.7012,2.8048
0,17,45,71,0.8707,3.4829
0,18,0,72,1.1023,4.4091
0,18,15,73,0.7298,2.9191
0,18,30,74,1.2494,4.9974
0,18,45,75,0.9806,3.9223
0,19,0,76,0.7524,3.0095
0,19,15,77,1.0426,4.1703
0,19,30,78,0.9009,3.6037
0,19,45,79,0.7810,3.1240
0,20,0,80,0.7712,3.0848
0,20,15,81,0.9741,3.8966
0,20,30,82,0.9368,3.7474
0,20,45,83,0.8812,3.5248
0,21,0,84,0.5763,2.3051
0,21,15,85,0.5389,2.1555
0,21,30,86,0.7938,3.1752
0,21,45,87,0.6530,2.6121
0,22,0,88,0.4019,1.6077
0,22,15,89,0.3397,1.3588
0,22,30,90,0.3165,1.2658
0,22,45,91,0.2941,1.1764
0,23,0,92,0.1065,0.4258
0,23,15,93,0.0973,0.3891
0,23,30,94,0.0967,0.3868
0,23,45,95,0.1027,0.4108
1,0,0,0,0.0509,0.2036
1,0,15,1,0.0478,0.1912
1,0,30,2,0.0646,0.2585
1,0,45,3,0.0451,0.1803
1,1,0,4,0.0000,0.0000
1,1,15,5,0.0000,0.0000
1,1,30,6,0.0000,0.0000
1,1,45,7,0.0000,0.0000
1,2,0,8,0.0000,0.0000
1,2,15,9,0.0000,0.0000
1,2,30,10,0.0000,0.0000
1,2,45,11,0.0000,0.0000
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0000,0.0000
1,5,15,21,0.0000,0.0000
1,5,30,22,0.0000,0.0000
1,5,45,23,0.0000,0.0000
1,6,0,24,0.0413,0.1652
1,6,15,25,0.0447,0.1789
1,6,30,26,0.0325,0.1299
1,6,45,27,0.0488,0.1950
1,7,0,28,0.0744,0.2977
1,7,15,29,0.1211,0.4844
1,7,30,30,0.0889,0.3555
1,7,45,31,0.1117,0.4467
1,8,0,32,0.2050,0.8199
1,8,15,33,0.2169,0.8678
1,8,30,34,0.1986,0.7944
1,8,45,35,0.1835,0.7342
1,9,0,36,0.3029,1.2117
1,9,15,37,0.2529,1.0116
