day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0262,0.1048
0,0,15,1,0.0271,0.1085
0,0,30,2,0.0349,0.1395
0,0,45,3,0.0364,0.1455
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.0328,0.1311
0,6,15,25,0.0276,0.1103
0,6,30,26,0.0351,0.1403
0,6,45,27,0.0335,0.1339
0,7,0,28,0.0479,0.1917
0,7,15,29,0.0500,0.1999
0,7,30,30,0.0705,0.2820
0,7,45,31,0.0698,0.2793
0,8,0,32,0.1404,0.5615
0,8,15,33,0.1216,0.4862
0,8,30,34,0.1096,0.4384
0,8,45,35,0.1161,0.4643
0,9,0,36,0.1776,0.7102
0,9,15,37,0.2375,0.9502
0,9,30,38,0.1578,0.6310
0,9,45,39,0.1855,0.7420
0,10,0,40,0.2440,0.9759
0,10,15,41,0.1576,0.6303
0,10,30,42,0.1841,0.7363
0,10,45,43,0.2539,1.0155
0,11,0,44,0.1788,0.7152
0,11,15,45,0.1718,0.6871
0,11,30,46,0.2203,0.8811
0,11,45,47,0.1901,0.7604
0,12,0,48,0.1222,0.4886
0,12,15,49,0.1347,0.5390
0,12,30,50,0.1274,0.5097
0,12,45,51,0.1577,0.6307
0,13,0,52,0.1700,0.6799
0,13,15,53,0.1734,0.6936
0,13,30,54,0.1584,0.6337
0,13,45,55,0.1400,0.5600
0,14,0,56,0.1861,0.7445
0,14,15,57,0.1498,0.5992
0,14,30,58,0.2247,0.8988
0,14,45,59,0.2043,0.8173
0,15,0,60,0.2438,0.9754
0,15,15,61,0.2950,1.1801
0,15,30,62,0.2147,0.8590
0,15,45,63,0.2377,0.9506
0,16,0,64,0.2775,1.1102
0,16,15,65,0.3374,1.3497
0,16,30,66,0.3285,1.3141
0,16,45,67,0.3306,1.3224
0,17,0,68,0.4740,1.8958
0,17,15,69,0.4775,1.9099
0,17,30,70,0.4687,1.8749
0,17,45,71,0.3532,1.4130
0,18,0,72,0.5873,2.3491
0,18,15,73,0.5804,2.3217
0,18,30,74,0.6574,2.6295
0,18,45,75,0.5971,2.3884
0,19,0,76,0.5308,2.1232
