day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.6327,2.5308
0,0,15,1,0.7630,3.0519
0,0,30,2,0.6799,2.7196
0,0,45,3,0.7392,2.9569
0,1,0,4,0.2965,1.1861
0,1,15,5,0.3173,1.2692
0,1,30,6,0.3135,1.2541
0,1,45,7,0.3517,1.4069
0,2,0,8,0.4322,1.7289
0,2,15,9,0.3799,1.5197
0,2,30,10,0.2806,1.1222
0,2,45,11,0.3389,1.3558
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.2806,1.1223
0,5,15,21,0.3836,1.5343
0,5,30,22,0.3525,1.4101
0,5,45,23,0.2515,1.0062
0,6,0,24,1.0122,4.0489
0,6,15,25,0.7405,2.9620
0,6,30,26,1.2441,4.9763
0,6,45,27,1.1288,4.5153
0,7,0,28,2.8196,11.2782
0,7,15,29,2.6969,10.7876
0,7,30,30,2.4379,9.7514
0,7,45,31,2.5609,10.2434
0,8,0,32,6.0512,24.2050
0,8,15,33,5.2699,21.0794
0,8,30,34,4.2562,17.0246
0,8,45,35,4.6988,18.7951
0,9,0,36,4.1537,16.6148
0,9,15,37,5.5698,22.2792
0,9,30,38,5.6318,22.5274
0,9,45,39,7.1893,28.7573
0,10,0,40,7.0989,28.3958
0,10,15,41,5.3847,21.5388
0,10,30,42,5.7150,22.8600
0,10,45,43,4.9699,19.8798
0,11,0,44,5.8853,23.5410
0,11,15,45,3.0821,12.3283
0,11,30,46,5.8309,23.3236
0,11,45,47,4.0032,16.0130
0,12,0,48,3.2701,13.0804
0,12,15,49,3.8835,15.5340
0,12,30,50,3.5378,14.1510
0,12,45,51,3.4646,13.8583
0,13,0,52,3.7133,14.8533
0,13,15,53,4.0234,16.0935
0,13,30,54,3.5453,14.1810
0,13,45,55,3.8929,15.5714
0,14,0,56,3.5478,14.1913
0,14,15,57,5.1876,20.7504
0,14,30,58,3.9705,15.8821
0,14,45,59,4.9859,19.9437
0,15,0,60,3.8322,15.3288
0,15,15,61,6.0396,24.1583
0,15,30,62,5.3705,21.4821
0,15,45,63,3.7601,15.0405
0,16,0,64,6.5216,26.0862
0,16,15,65,5.7958,23.1832
0,16,30,66,7.6480,30.5921
0,16,45,67,4.7037,18.8147
0,17,0,68,6.4290,25.7159
0,17,15,69,6.7862,27.1446
0,17,30,70,7.3030,29.2118
0,17,45,71,8.4472,33.7887
0,18,0,72,7.5975,30.3899
0,18,15,73,6.3344,25.3375
0,18,30,74,7.8114,31.2455
0,18,45,75,9.3069,37.2277
0,19,0,76,8.3487,33.3947
0,19,15,77,5.0460,20.1841
0,19,30,78,7.0309,28.1234
0,19,45,79,5.0981,20.3923
0,20,0,80,8.3298,33.3194
0,20,15,81,5.7906,23.1625
0,20,30,82,5.5365,22.1460
0,20,45,83,7.2433,28.9731
0,21,0,84,3.5061,14.0243
0,21,15,85,3.1656,12.6625
0,21,30,86,3.1387,12.5547
0,21,45,87,3.4787,13.9149
0,22,0,88,2.4288,9.7153
0,22,15,89,2.5546,10.2185
0,22,30,90,2.5013,10.0054
0,22,45,91,2.6870,10.7481
0,23,0,92,0.9849,3.9395
0,23,15,93,1.1183,4.4734
0,23,30,94,1.0395,4.1581
0,23,45,95,0.8212,3.2850
1,0,0,0,0.5489,2.1954
1,0,15,1,0.7336,2.9345
1,0,30,2,0.7537,3.0150
1,0,45,3,0.7051,2.8204
1,1,0,4,0.3499,1.3998
1,1,15,5,0.3746,1.4983
1,1,30,6,0.4164,1.6656
1,1,45,7,0.3819,1.5278
1,2,0,8,0.2294,0.9176
1,2,15,9,0.4120,1.6480
1,2,30,10,0.3656,1.4624
1,2,45,11,0.3449,1.3798
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.3736,1.4943
1,5,15,21,0.4319,1.7275
1,5,30,22,0.3888,1.5553
1,5,45,23,0.4123,1.6494
1,6,0,24,1.1893,4.7572
1,6,15,25,1.2266,4.9065
1,6,30,26,1.0055,4.0222
1,6,45,27,1.2321,4.9284
1,7,0,28,2.8214,11.2858
1,7,15,29,2.9100,11.6399
1,7,30,30,3.1861,12.7444
1,7,45,31,3.0847,12.3390
1,8,0,32,4.5994,18.3975
1,8,15,33,3.9729,15.8917
1,8,30,34,4.5998,18.3992
1,8,45,35,6.6119,26.4478
