day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.6012,2.4048
0,0,15,1,0.5083,2.0333
0,0,30,2,0.5207,2.0829
0,0,45,3,0.4921,1.9683
0,1,0,4,0.2297,0.9188
0,1,15,5,0.2445,0.9779
0,1,30,6,0.2299,0.9195
0,1,45,7,0.2638,1.0553
0,2,0,8,0.2256,0.9024
0,2,15,9,0.2072,0.8286
0,2,30,10,0.2512,1.0048
0,2,45,11,0.1636,0.6546
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.1907,0.7630
0,5,15,21,0.2561,1.0243
0,5,30,22,0.2596,1.0383
0,5,45,23,0.1839,0.7356
0,6,0,24,0.8104,3.2417
0,6,15,25,0.6519,2.6075
0,6,30,26,0.8348,3.3391
0,6,45,27,0.7126,2.8503
0,7,0,28,1.8021,7.2085
0,7,15,29,2.0805,8.3222
0,7,30,30,1.7627,7.0508
0,7,45,31,1.7157,6.8627
0,8,0,32,3.6997,14.7986
0,8,15,33,3.2324,12.9295
0,8,30,34,3.5806,14.3222
0,8,45,35,3.2469,12.9876
0,9,0,36,4.4955,17.9820
0,9,15,37,3.3415,13.3660
0,9,30,38,4.8195,19.2778
0,9,45,39,4.2433,16.9730
0,10,0,40,3.2489,12.9957
0,10,15,41,4.2007,16.8030
0,10,30,42,5.3091,21.2365
0,10,45,43,3.6326,14.5305
0,11,0,44,3.8418,15.3672
0,11,15,45,4.3508,17.4033
0,11,30,46,3.9480,15.7921
0,11,45,47,3.5308,14.1233
0,12,0,48,2.3246,9.2982
0,12,15,49,2.2600,9.0399
0,12,30,50,2.8033,11.2133
0,12,45,51,2.6040,10.4159
0,13,0,52,2.6190,10.4758
0,13,15,53,3.3648,13.4593
0,13,30,54,3.1606,12.6425
0,13,45,55,3.0846,12.3382
0,14,0,56,3.1144,12.4577
0,14,15,57,3.3441,13.3762
0,14,30,58,3.3480,13.3921
0,14,45,59,3.5588,14.2354
0,15,0,60,3.5654,14.2615
0,15,15,61,3.7482,14.9927
0,15,30,62,3.6566,14.6264
0,15,45,63,4.3149,17.2595
0,16,0,64,5.1109,20.4436
0,16,15,65,4.6511,18.6045
0,16,30,66,4.1664,16.6657
0,16,45,67,4.6124,18.4496
0,17,0,68,4.9373,19.7494
0,17,15,69,6.5691,26.2764
0,17,30,70,5.5003,22.0013
0,17,45,71,5.5135,22.0538
0,18,0,72,7.6592,30.6367
0,18,15,73,5.2558,21.0233
0,18,30,74,6.0988,24.3953
0,18,45,75,5.3464,21.3857
0,19,0,76,4.8320,19.3279
0,19,15,77,4.0773,16.3093
0,19,30,78,4.8985,19.5941
0,19,45,79,4.5802,18.3207
0,20,0,80,3.4725,13.8900
0,20,15,81,3.9686,15.8743
0,20,30,82,3.8606,15.4424
0,20,45,83,4.2835,17.1339
0,21,0,84,2.4529,9.8115
0,21,15,85,3.1991,12.7964
0,21,30,86,2.8743,11.4971
0,21,45,87,2.7533,11.0134
0,22,0,88,1.4449,5.7797
0,22,15,89,1.5591,6.2366
0,22,30,90,1.5164,6.0656
0,22,45,91,2.0522,8.2087
0,23,0,92,0.5953,2.3813
0,23,15,93,0.5732,2.2930
0,23,30,94,0.5396,2.1584
0,23,45,95,0.4948,1.9791
1,0,0,0,0.3857,1.5428
1,0,15,1,0.4673,1.8691
1,0,30,2,0.3680,1.4719
1,0,45,3,0.3383,1.3532
1,1,0,4,0.1935,0.7738
1,1,15,5,0.1980,0.7921
1,1,30,6,0.2054,0.8218
1,1,45,7,0.2370,0.9481
1,2,0,8,0.1893,0.7571
1,2,15,9,0.1915,0.7661
1,2,30,10,0.2497,0.9988
1,2,45,11,0.1791,0.7162
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.2725,1.0899
1,5,15,21,0.2155,0.8621
1,5,30,22,0.1978,0.7914
1,5,45,23,0.2162,0.8647
1,6,0,24,0.8057,3.2229
1,6,15,25,0.8115,3.2460
1,6,30,26,0.6920,2.7682
1,6,45,27,0.4900,1.9599
1,7,0,28,1.8240,7.2962
1,7,15,29,2.0851,8.3403
1,7,30,30,1.5834,6.3335
1,7,45,31,1.5457,6.1827
1,8,0,32,3.8070,15.2280
1,8,15,33,3.8143,15.2571
1,8,30,34,3.0957,12.3829
1,8,45,35,3.1896,12.7583
1,9,0,36,3.7060,14.8239
1,9,15,37,4.0060,16.0239
1,9,30,38,4.0337,16.1350
1,9,45,39,3.2233,12.8931
1,10,0,40,4.0486,16.1945
1,10,15,41,3.7409,14.9637
1,10,30,42,5.8788,23.5153
1,10,45,43,3.4590,13.8362
1,11,0,44,4.1514,16.6054
1,11,15,45,2.1938,8.7751
1,11,30,46,3.4228,13.6911
1,11,45,47,2.8439,11.3756
1,12,0,48,1.8705,7.4821
1,12,15,49,1.3091,5.2366
1,12,30,50,2.2432,8.9729
1,12,45,51,2.0161,8.0646
1,13,0,52,2.6803,10.7212
1,13,15,53,2.6793,10.7170
1,13,30,54,2.5059,10.0237
1,13,45,55,2.7049,10.8195
1,14,0,56,3.5897,14.3588
1,14,15,57,2.4421,9.7683
1,14,30,58,3.2862,13.1447
1,14,45,59,2.7697,11.0787
1,15,0,60,3.3650,13.4599
1,15,15,61,2.6022,10.4089
1,15,30,62,3.4379,13.7516
1,15,45,63,2.8921,11.5683
1,16,0,64,3.7409,14.9635
1,16,15,65,3.9568,15.8272
1,16,30,66,4.1828,16.7310
1,16,45,67,3.7717,15.0869
1,17,0,68,6.3696,25.4782
1,17,15,69,6.3660,25.4641
1,17,30,70,4.2401,16.9606
1,17,45,71,4.8781,19.5122
1,18,0,72,5.4819,21.9276
1,18,15,73,5.5390,22.1559
1,18,30,74,4.5276,18.1106
1,18,45,75,5.7726,23.0906
1,19,0,76,6.1033,24.4132
1,19,15,77,4.5748,18.2993
1,19,30,78,4.9167,19.6669
1,19,45,79,4.7032,18.8127
1,20,0,80,4.0220,16.0881
1,20,15,81,3.7942,15.1768
1,20,30,82,4.0523,16.2090
1,20,45,83,4.2569,17.0278
1,21,0,84,2.3753,9.5011
1,21,15,85,3.4527,13.8108
1,21,30,86,3.3360,13.3440
1,21,45,87,2.8859,11.5436
1,22,0,88,1.8488,7.3952
1,22,15,89,1.6718,6.6870
1,22,30,90,1.3142,5.2568
1,22,45,91,2.4345,9.7380
1,23,0,92,0.6475,2.5901
1,23,15,93,0.5580,2.2320
1,23,30,94,0.9239,3.6955
1,23,45,95,0.6576,2.6303
2,0,0,0,0.4353,1.7410
2,0,15,1,0.4794,1.9175
2,0,30,2,0.4963,1.9851
2,0,45,3,0.5193,2.0773
2,1,0,4,0.2359,0.9434
2,1,15,5,0.2057,0.8227
2,1,30,6,0.2283,0.9133
2,1,45,7,0.2486,0.9942
2,2,0,8,0.2591,1.0362
2,2,15,9,0.2462,0.9850
2,2,30,10,0.3386,1.3542
2,2,45,11,0.2275,0.9102
2,3,0,12,0.0000,0.0000
2,3,15,13,0.0000,0.0000
2,3,30,14,0.0000,0.0000
2,3,45,15,0.0000,0.0000
2,4,0,16,0.0000,0.0000
2,4,15,17,0.0000,0.0000
2,4,30,18,0.0000,0.0000
2,4,45,19,0.0000,0.0000
2,5,0,20,0.1952,0.7807
2,5,15,21,0.2769,1.1077
2,5,30,22,0.2598,1.0392
2,5,45,23,0.2289,0.9158
2,6,0,24,0.7231,2.8926
2,6,15,25,0.7880,3.1519
2,6,30,26,0.7127,2.8509
2,6,45,27,0.7087,2.8347
2,7,0,28,2.0049,8.0196
2,7,15,29,2.8024,11.2096
2,7,30,30,1.8915,7.5658
2,7,45,31,1.5731,6.2922
2,8,0,32,2.9661,11.8642
2,8,15,33,3.4802,13.9206
2,8,30,34,4.4812,17.9247
2,8,45,35,3.4350,13.7400
2,9,0,36,3.7444,14.9775
2,9,15,37,4.6695,18.6779
2,9,30,38,4.6714,18.6857
2,9,45,39,3.8905,15.5620
2,10,0,40,3.2079,12.8314
2,10,15,41,2.7788,11.1151
2,10,30,42,3.5831,14.3322
2,10,45,43,4.1636,16.6545
2,11,0,44,2.6520,10.6079
2,11,15,45,2.9010,11.6042
2,11,30,46,3.1485,12.5938
2,11,45,47,3.3535,13.4141
2,12,0,48,2.7084,10.8336
2,12,15,49,2.2907,9.1628
2,12,30,50,2.4165,9.6659
2,12,45,51,2.3664,9.4658
2,13,0,52,2.5997,10.3986
2,13,15,53,2.0665,8.2659
2,13,30,54,2.9752,11.9006
2,13,45,55,2.8163,11.2652
2,14,0,56,3.9778,15.9111
2,14,15,57,3.0031,12.0125
2,14,30,58,3.4589,13.8356
2,14,45,59,2.8203,11.2814
2,15,0,60,3.0338,12.1353
2,15,15,61,3.2010,12.8039
2,15,30,62,3.7047,14.8187
2,15,45,63,2.9761,11.9043
2,16,0,64,4.4504,17.8015
2,16,15,65,4.3085,17.2342
2,16,30,66,4.9883,19.9530
2,16,45,67,3.5341,14.1365
2,17,0,68,5.1383,20.5534
2,17,15,69,4.3543,17.4171
2,17,30,70,2.7158,10.8632
2,17,45,71,3.8181,15.2724
2,18,0,72,5.5174,22.0695
2,18,15,73,5.2816,21.1265
2,18,30,74,7.2002,28.8006
2,18,45,75,4.9757,19.9029
2,19,0,76,5.6989,22.7955
2,19,15,77,5.9355,23.7418
2,19,30,78,5.7046,22.8185
2,19,45,79,4.8570,19.4280
2,20,0,80,4.0417,16.1667
2,20,15,81,4.9596,19.8383
2,20,30,82,5.4030,21.6122
2,20,45,83,5.0383,20.1531
2,21,0,84,2.6904,10.7616
2,21,15,85,2.6548,10.6190
2,21,30,86,2.7735,11.0941
2,21,45,87,2.9037,11.6148
2,22,0,88,1.6653,6.6613
2,22,15,89,1.9066,7.6265
2,22,30,90,1.8286,7.3143
2,22,45,91,2.1931,8.7725
2,23,0,92,0.7219,2.8876
2,23,15,93,0.6463,2.5854
2,23,30,94,0.8334,3.3336
2,23,45,95,0.7336,2.9344
3,0,0,0,0.4238,1.6952
3,0,15,1,0.4168,1.6672
3,0,30,2,0.4497,1.7988
3,0,45,3,0.3509,1.4034
3,1,0,4,0.1890,0.7562
3,1,15,5,0.2136,0.8542
3,1,30,6,0.2087,0.8349
3,1,45,7,0.2267,0.9067
3,2,0,8,0.1690,0.6758
3,2,15,9,0.1723,0.6892
3,2,30,10,0.2460,0.9839
3,2,45,11,0.2599,1.0396
3,3,0,12,0.0000,0.0000
3,3,15,13,0.0000,0.0000
3,3,30,14,0.0000,0.0000
