day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0906,0.3623
0,0,15,1,0.0695,0.2778
0,0,30,2,0.0543,0.2173
0,0,45,3,0.0777,0.3108
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.0646,0.2582
0,6,15,25,0.0781,0.3123
0,6,30,26,0.1052,0.4209
0,6,45,27,0.0942,0.3767
0,7,0,28,0.1743,0.6971
0,7,15,29,0.1885,0.7540
0,7,30,30,0.1681,0.6725
0,7,45,31,0.1305,0.5222
0,8,0,32,0.2766,1.1065
0,8,15,33,0.2460,0.9841
0,8,30,34,0.3373,1.3492
0,8,45,35,0.3788,1.5152
0,9,0,36,0.5406,2.1623
0,9,15,37,0.3768,1.5074
0,9,30,38,0.3518,1.4073
0,9,45,39,0.5654,2.2617
0,10,0,40,0.6369,2.5477
0,10,15,41,0.4486,1.7943
0,10,30,42,0.6305,2.5219
0,10,45,43,0.4359,1.7436
0,11,0,44,0.5659,2.2635
0,11,15,45,0.5885,2.3538
0,11,30,46,0.3982,1.5930
0,11,45,47,0.6283,2.5132
0,12,0,48,0.2485,0.9940
0,12,15,49,0.3618,1.4473
0,12,30,50,0.2040,0.8162
0,12,45,51,0.2715,1.0860
0,13,0,52,0.4182,1.6727
0,13,15,53,0.4629,1.8516
0,13,30,54,0.4683,1.8734
0,13,45,55,0.2936,1.1744
0,14,0,56,0.4210,1.6839
0,14,15,57,0.6108,2.4434
0,14,30,58,0.5210,2.0840
0,14,45,59,0.4871,1.9483
0,15,0,60,0.6242,2.4966
0,15,15,61,0.7842,3.1369
0,15,30,62,0.5714,2.2858
0,15,45,63,0.5491,2.1964
0,16,0,64,0.8497,3.3988
0,16,15,65,0.6481,2.5923
0,16,30,66,1.1652,4.6610
0,16,45,67,0.8271,3.3086
0,17,0,68,1.0388,4.1552
0,17,15,69,0.9837,3.9348
0,17,30,70,1.3620,5.4481
0,17,45,71,0.8992,3.5967
0,18,0,72,1.2043,4.8171
0,18,15,73,1.3489,5.3956
0,18,30,74,1.5096,6.0386
0,18,45,75,1.3547,5.4188
0,19,0,76,1.4416,5.7664
0,19,15,77,1.4144,5.6578
0,19,30,78,1.3000,5.2001
0,19,45,79,1.3857,5.5429
0,20,0,80,1.2854,5.1415
0,20,15,81,1.0478,4.1914
0,20,30,82,1.3681,5.4724
0,20,45,83,1.1220,4.4879
0,21,0,84,0.8582,3.4330
0,21,15,85,0.8262,3.3047
0,21,30,86,0.9173,3.6690
0,21,45,87,1.1868,4.7470
0,22,0,88,0.5362,2.1450
0,22,15,89,0.3706,1.4822
0,22,30,90,0.5395,2.1578
0,22,45,91,0.4158,1.6632
0,23,0,92,0.1503,0.6012
0,23,15,93,0.1659,0.6636
0,23,30,94,0.1800,0.7202
0,23,45,95,0.1514,0.6056
1,0,0,0,0.0685,0.2741
1,0,15,1,0.0699,0.2797
1,0,30,2,0.0795,0.3182
1,0,45,3,0.0564,0.2258
1,1,0,4,0.0000,0.0000
1,1,15,5,0.0000,0.0000
1,1,30,6,0.0000,0.0000
1,1,45,7,0.0000,0.0000
1,2,0,8,0.0000,0.0000
1,2,15,9,0.0000,0.0000
1,2,30,10,0.0000,0.0000
1,2,45,11,0.0000,0.0000
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0000,0.0000
1,5,15,21,0.0000,0.0000
1,5,30,22,0.0000,0.0000
1,5,45,23,0.0000,0.0000
1,6,0,24,0.0615,0.2460
1,6,15,25,0.0775,0.3101
1,6,30,26,0.0730,0.2920
1,6,45,27,0.0710,0.2842
1,7,0,28,0.1825,0.7302
1,7,15,29,0.1649,0.6596
1,7,30,30,0.1459,0.5837
1,7,45,31,0.1425,0.5701
1,8,0,32,0.3457,1.3829
1,8,15,33,0.2332,0.9329
1,8,30,34,0.3037,1.2150
1,8,45,35,0.2544,1.0176
1,9,0,36,0.5087,2.0349
1,9,15,37,0.3648,1.4593
1,9,30,38,0.5463,2.1853
1,9,45,39,0.4517,1.8070
1,10,0,40,0.5505,2.2020
1,10,15,41,0.4161,1.6644
1,10,30,42,0.5595,2.2381
1,10,45,43,0.5234,2.0934
1,11,0,44,0.6504,2.6017
1,11,15,45,0.4459,1.7834
1,11,30,46,0.4615,1.8459
1,11,45,47,0.4731,1.8923
1,12,0,48,0.3186,1.2745
1,12,15,49,0.2457,0.9829
1,12,30,50,0.3381,1.3522
1,12,45,51,0.3190,1.2761
1,13,0,52,0.3921,1.5683
1,13,15,53,0.4207,1.6829
1,13,30,54,0.2607,1.0429
1,13,45,55,0.3072,1.2289
1,14,0,56,0.3725,1.4898
1,14,15,57,0.5407,2.1629
1,14,30,58,0.3358,1.3433
1,14,45,59,0.5077,2.0307
1,15,0,60,0.7037,2.8149
1,15,15,61,0.7982,3.1927
1,15,30,62,0.6853,2.7412
1,15,45,63,0.5336,2.1346
1,16,0,64,0.8375,3.3502
1,16,15,65,0.5707,2.2826
1,16,30,66,0.8263,3.3054
1,16,45,67,0.6859,2.7437
1,17,0,68,1.1878,4.7510
1,17,15,69,1.1905,4.7620
1,17,30,70,1.0653,4.2611
1,17,45,71,0.8734,3.4938
1,18,0,72,1.1671,4.6683
1,18,15,73,1.0303,4.1211
1,18,30,74,1.1038,4.4153
1,18,45,75,1.1565,4.6258
1,19,0,76,1.3576,5.4303
1,19,15,77,1.8632,7.4526
1,19,30,78,1.3179,5.2718
1,19,45,79,1.7459,6.9835
1,20,0,80,1.0959,4.3836
1,20,15,81,1.3211,5.2842
1,20,30,82,1.1519,4.6077
1,20,45,83,1.1283,4.5133
1,21,0,84,0.7584,3.0336
1,21,15,85,1.0463,4.1850
1,21,30,86,0.8175,3.2701
1,21,45,87,1.0081,4.0322
1,22,0,88,0.4152,1.6606
1,22,15,89,0.3489,1.3957
1,22,30,90,0.4452,1.7809
1,22,45,91,0.4713,1.8853
1,23,0,92,0.1458,0.5832
