day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0320,0.1279
0,0,15,1,0.0369,0.1477
0,0,30,2,0.0366,0.1466
0,0,45,3,0.0261,0.1043
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.0382,0.1526
0,6,15,25,0.0439,0.1757
0,6,30,26,0.0314,0.1255
0,6,45,27,0.0337,0.1348
0,7,0,28,0.0972,0.3886
0,7,15,29,0.0881,0.3524
0,7,30,30,0.0692,0.2769
0,7,45,31,0.0703,0.2812
0,8,0,32,0.1449,0.5795
0,8,15,33,0.1567,0.6268
0,8,30,34,0.1481,0.5926
0,8,45,35,0.1362,0.5449
0,9,0,36,0.2494,0.9977
0,9,15,37,0.1841,0.7363
0,9,30,38,0.2108,0.8434
0,9,45,39,0.1817,0.7267
0,10,0,40,0.2325,0.9302
0,10,15,41,0.2753,1.1011
0,10,30,42,0.1943,0.7773
0,10,45,43,0.2591,1.0365
0,11,0,44,0.2238,0.8953
0,11,15,45,0.2266,0.9063
0,11,30,46,0.2659,1.0636
0,11,45,47,0.2409,0.9635
0,12,0,48,0.1608,0.6430
0,12,15,49,0.1692,0.6769
0,12,30,50,0.1324,0.5298
0,12,45,51,0.1710,0.6840
0,13,0,52,0.1327,0.5310
0,13,15,53,0.1975,0.7901
0,13,30,54,0.1597,0.6389
0,13,45,55,0.1857,0.7429
0,14,0,56,0.2352,0.9409
0,14,15,57,0.1844,0.7375
0,14,30,58,0.1780,0.7121
0,14,45,59,0.2197,0.8788
0,15,0,60,0.2757,1.1027
0,15,15,61,0.3128,1.2511
0,15,30,62,0.2943,1.1771
0,15,45,63,0.3423,1.3690
0,16,0,64,0.3300,1.3201
0,16,15,65,0.3849,1.5396
0,16,30,66,0.4086,1.6346
0,16,45,67,0.2697,1.0787
0,17,0,68,0.4270,1.7079
0,17,15,69,0.5231,2.0925
0,17,30,70,0.4721,1.8882
0,17,45,71,0.5546,2.2182
0,18,0,72,0.7413,2.9652
0,18,15,73,0.6066,2.4263
0,18,30,74,0.6969,2.7876
0,18,45,75,0.6368,2.5472
0,19,0,76,0.7126,2.8502
0,19,15,77,0.8179,3.2714
0,19,30,78,0.6195,2.4779
0,19,45,79,0.7805,3.1219
0,20,0,80,0.6082,2.4327
0,20,15,81,0.6095,2.4379
0,20,30,82,0.6295,2.5181
0,20,45,83,0.6670,2.6681
0,21,0,84,0.4671,1.8685
0,21,15,85,0.4524,1.8094
0,21,30,86,0.5144,2.0574
0,21,45,87,0.2920,1.1682
0,22,0,88,0.2068,0.8273
0,22,15,89,0.2460,0.9841
0,22,30,90,0.2149,0.8596
0,22,45,91,0.2223,0.8892
0,23,0,92,0.0690,0.2758
0,23,15,93,0.0591,0.2364
0,23,30,94,0.0771,0.3085
0,23,45,95,0.0679,0.2716
1,0,0,0,0.0294,0.1176
1,0,15,1,0.0269,0.1077
1,0,30,2,0.0293,0.1173
1,0,45,3,0.0265,0.1060
1,1,0,4,0.0000,0.0000
1,1,15,5,0.0000,0.0000
1,1,30,6,0.0000,0.0000
1,1,45,7,0.0000,0.0000
1,2,0,8,0.0000,0.0000
1,2,15,9,0.0000,0.0000
1,2,30,10,0.0000,0.0000
1,2,45,11,0.0000,0.0000
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0000,0.0000
1,5,15,21,0.0000,0.0000
1,5,30,22,0.0000,0.0000
1,5,45,23,0.0000,0.0000
1,6,0,24,0.0430,0.1721
1,6,15,25,0.0320,0.1278
1,6,30,26,0.0364,0.1457
1,6,45,27,0.0327,0.1309
1,7,0,28,0.0753,0.3013
1,7,15,29,0.0693,0.2772
1,7,30,30,0.0604,0.2417
1,7,45,31,0.0737,0.2949
1,8,0,32,0.1312,0.5249
1,8,15,33,0.1332,0.5329
1,8,30,34,0.1279,0.5117
1,8,45,35,0.1402,0.5610
1,9,0,36,0.1904,0.7618
1,9,15,37,0.2015,0.8060
1,9,30,38,0.1449,0.5795
1,9,45,39,0.1895,0.7582
1,10,0,40,0.2458,0.9833
1,10,15,41,0.1836,0.7343
1,10,30,42,0.2568,1.0271
1,10,45,43,0.2397,0.9589
1,11,0,44,0.2149,0.8595
1,11,15,45,0.1888,0.7554
1,11,30,46,0.1888,0.7551
1,11,45,47,0.2045,0.8180
1,12,0,48,0.1139,0.4557
1,12,15,49,0.1801,0.7203
1,12,30,50,0.1544,0.6175
1,12,45,51,0.1320,0.5280
1,13,0,52,0.1443,0.5770
1,13,15,53,0.1511,0.6045
1,13,30,54,0.1805,0.7219
1,13,45,55,0.1813,0.7254
1,14,0,56,0.1923,0.7690
1,14,15,57,0.2225,0.8900
1,14,30,58,0.2266,0.9065
1,14,45,59,0.2173,0.8694
1,15,0,60,0.2617,1.0467
1,15,15,61,0.3048,1.2192
1,15,30,62,0.2741,1.0966
1,15,45,63,0.3054,1.2217
1,16,0,64,0.2301,0.9206
1,16,15,65,0.2862,1.1448
1,16,30,66,0.4284,1.7138
1,16,45,67,0.2781,1.1124
1,17,0,68,0.3740,1.4960
1,17,15,69,0.3118,1.2471
1,17,30,70,0.3569,1.4274
1,17,45,71,0.3683,1.4733
1,18,0,72,0.5496,2.1982
1,18,15,73,0.6839,2.7356
1,18,30,74,0.6423,2.5694
1,18,45,75,0.5715,2.2858
1,19,0,76,0.5284,2.1136
1,19,15,77,0.7236,2.8945
1,19,30,78,0.6532,2.6127
1,19,45,79,0.5831,2.3322
1,20,0,80,0.4723,1.8890
1,20,15,81,0.5316,2.1263
1,20,30,82,0.5675,2.2702
1,20,45,83,0.4460,1.7841
1,21,0,84,0.4713,1.8852
1,21,15,85,0.3186,1.2744
1,21,30,86,0.4936,1.9743
1,21,45,87,0.3763,1.5054
1,22,0,88,0.1773,0.7093
1,22,15,89,0.2182,0.8730
1,22,30,90,0.2516,1.0065
1,22,45,91,0.2144,0.8577
1,23,0,92,0.0586,0.2343
1,23,15,93,0.0840,0.3359
1,23,30,94,0.0852,0.3409
1,23,45,95,0.0657,0.2626
2,0,0,0,0.0351,0.1405
2,0,15,1,0.0467,0.1866
2,0,30,2,0.0325,0.1302
2,0,45,3,0.0467,0.1866
2,1,0,4,0.0000,0.0000
2,1,15,5,0.0000,0.0000
2,1,30,6,0.0000,0.0000
2,1,45,7,0.0000,0.0000
2,2,0,8,0.0000,0.0000
2,2,15,9,0.0000,0.0000
2,2,30,10,0.0000,0.0000
2,2,45,11,0.0000,0.0000
2,3,0,12,0.0000,0.0000
2,3,15,13,0.0000,0.0000
2,3,30,14,0.0000,0.0000
2,3,45,15,0.0000,0.0000
2,4,0,16,0.0000,0.0000
2,4,15,17,0.0000,0.0000
2,4,30,18,0.0000,0.0000
2,4,45,19,0.0000,0.0000
2,5,0,20,0.0000,0.0000
2,5,15,21,0.0000,0.0000
2,5,30,22,0.0000,0.0000
2,5,45,23,0.0000,0.0000
2,6,0,24,0.0464,0.1856
2,6,15,25,0.0413,0.1653
2,6,30,26,0.0316,0.1263
2,6,45,27,0.0335,0.1342
2,7,0,28,0.0864,0.3454
2,7,15,29,0.0820,0.3281
2,7,30,30,0.0828,0.3313
2,7,45,31,0.0707,0.2828
2,8,0,32,0.1518,0.6072
2,8,15,33,0.1267,0.5070
2,8,30,34,0.1459,0.5838
2,8,45,35,0.1293,0.5172
2,9,0,36,0.2435,0.9740
2,9,15,37,0.2127,0.8509
2,9,30,38,0.2676,1.0704
2,9,45,39,0.1846,0.7382
2,10,0,40,0.2275,0.9098
2,10,15,41,0.2307,0.9229
2,10,30,42,0.3011,1.2045
2,10,45,43,0.3583,1.4331
2,11,0,44,0.2560,1.0240
2,11,15,45,0.1879,0.7515
2,11,30,46,0.2218,0.8873
2,11,45,47,0.2544,1.0176
2,12,0,48,0.1961,0.7842
2,12,15,49,0.1581,0.6325
2,12,30,50,0.1714,0.6857
2,12,45,51,0.1593,0.6370
2,13,0,52,0.1677,0.6706
2,13,15,53,0.1547,0.6190
2,13,30,54,0.1792,0.7169
2,13,45,55,0.1971,0.7883
2,14,0,56,0.2326,0.9305
2,14,15,57,0.1896,0.7584
2,14,30,58,0.2080,0.8318
2,14,45,59,0.1915,0.7662
2,15,0,60,0.3375,1.3501
2,15,15,61,0.3359,1.3437
2,15,30,62,0.2875,1.1502
2,15,45,63,0.2799,1.1197
2,16,0,64,0.4351,1.7405
2,16,15,65,0.4780,1.9121
2,16,30,66,0.4046,1.6185
2,16,45,67,0.2701,1.0802
2,17,0,68,0.4630,1.8519
2,17,15,69,0.5964,2.3855
2,17,30,70,0.5156,2.0624
2,17,45,71,0.3835,1.5339
2,18,0,72,0.6645,2.6579
2,18,15,73,0.5712,2.2850
2,18,30,74,0.7155,2.8619
2,18,45,75,0.6225,2.4901
2,19,0,76,0.6737,2.6946
2,19,15,77,0.4934,1.9735
2,19,30,78,0.7211,2.8846
2,19,45,79,0.7206,2.8823
2,20,0,80,0.5161,2.0645
2,20,15,81,0.7155,2.8618
2,20,30,82,0.3960,1.5838
2,20,45,83,0.6428,2.5711
2,21,0,84,0.3919,1.5674
2,21,15,85,0.5028,2.0113
2,21,30,86,0.5133,2.0531
2,21,45,87,0.5069,2.0274
2,22,0,88,0.2774,1.1097
2,22,15,89,0.2082,0.8330
2,22,30,90,0.2697,1.0789
2,22,45,91,0.2244,0.8976
2,23,0,92,0.0845,0.3382
2,23,15,93,0.0645,0.2578
2,23,30,94,0.0722,0.2888
2,23,45,95,0.0727,0.2909
3,0,0,0,0.0440,0.1761
3,0,15,1,0.0339,0.1357
3,0,30,2,0.0294,0.1176
3,0,45,3,0.0440,0.1761
3,1,0,4,0.0000,0.0000
3,1,15,5,0.0000,0.0000
3,1,30,6,0.0000,0.0000
3,1,45,7,0.0000,0.0000
3,2,0,8,0.0000,0.0000
3,2,15,9,0.0000,0.0000
3,2,30,10,0.0000,0.0000
3,2,45,11,0.0000,0.0000
3,3,0,12,0.0000,0.0000
3,3,15,13,0.0000,0.0000
3,3,30,14,0.0000,0.0000
3,3,45,15,0.0000,0.0000
3,4,0,16,0.0000,0.0000
3,4,15,17,0.0000,0.0000
3,4,30,18,0.0000,0.0000
3,4,45,19,0.0000,0.0000
3,5,0,20,0.0000,0.0000
3,5,15,21,0.0000,0.0000
3,5,30,22,0.0000,0.0000
3,5,45,23,0.0000,0.0000
3,6,0,24,0.0349,0.1396
3,6,15,25,0.0262,0.1048
3,6,30,26,0.0378,0.1513
3,6,45,27,0.0424,0.1695
3,7,0,28,0.0679,0.2714
3,7,15,29,0.0911,0.3642
3,7,30,30,0.0584,0.2336
3,7,45,31,0.0620,0.2481
3,8,0,32,0.1353,0.5414
3,8,15,33,0.1267,0.5069
3,8,30,34,0.1138,0.4551
3,8,45,35,0.1598,0.6393
3,9,0,36,0.2223,0.8891
3,9,15,37,0.1816,0.7266
3,9,30,38,0.2651,1.0605
3,9,45,39,0.2397,0.9588
3,10,0,40,0.2874,1.1496
3,10,15,41,0.2527,1.0107
3,10,30,42,0.2293,0.9171
3,10,45,43,0.2904,1.1615
3,11,0,44,0.1877,0.7507
3,11,15,45,0.2050,0.8200
3,11,30,46,0.2688,1.0750
3,11,45,47,0.2344,0.9374
3,12,0,48,0.1627,0.6509
3,12,15,49,0.1483,0.5931
3,12,30,50,0.1340,0.5358
3,12,45,51,0.1609,0.6436
3,13,0,52,0.1921,0.7684
3,13,15,53,0.1873,0.7494
3,13,30,54,0.1751,0.7003
3,13,45,55,0.1982,0.7928
3,14,0,56,0.2235,0.8940
3,14,15,57,0.1818,0.7273
3,14,30,58,0.2151,0.8602
3,14,45,59,0.1844,0.7374
3,15,0,60,0.2313,0.9252
3,15,15,61,0.2558,1.0234
3,15,30,62,0.3165,1.2660
3,15,45,63,0.3062,1.2247
3,16,0,64,0.3541,1.4163
3,16,15,65,0.3739,1.4955
3,16,30,66,0.4107,1.6428
3,16,45,67,0.2955,1.1821
3,17,0,68,0.4070,1.6281
3,17,15,69,0.4444,1.7776
3,17,30,70,0.4906,1.9624
3,17,45,71,0.4852,1.9406
3,18,0,72,0.7065,2.8262
3,18,15,73,0.5365,2.1461
3,18,30,74,0.5461,2.1845
3,18,45,75,0.6025,2.4100
3,19,0,76,0.6481,2.5924
3,19,15,77,0.5471,2.1884
3,19,30,78,0.5759,2.3037
3,19,45,79,0.6323,2.5293
3,20,0,80,0.3893,1.5571
3,20,15,81,0.4841,1.9363
3,20,30,82,0.5937,2.3750
3,20,45,83,0.4525,1.8098
3,21,0,84,0.4418,1.7672
3,21,15,85,0.4449,1.7795
3,21,30,86,0.4238,1.6953
3,21,45,87,0.3935,1.5741
3,22,0,88,0.2224,0.8895
3,22,15,89,0.2364,0.9456
3,22,30,90,0.2034,0.8138
3,22,45,91,0.2321,0.9283
3,23,0,92,0.0554,0.2215
3,23,15,93,0.0730,0.2922
3,23,30,94,0.0611,0.2444
3,23,45,95,0.0912,0.3647
4,0,0,0,0.0336,0.1343
4,0,15,1,0.0346,0.1382
4,0,30,2,0.0322,0.1288
4,0,45,3,0.0311,0.1243
4,1,0,4,0.0000,0.0000
4,1,15,5,0.0000,0.0000
4,1,30,6,0.0000,0.0000
4,1,45,7,0.0000,0.0000
4,2,0,8,0.0000,0.0000
4,2,15,9,0.0000,0.0000
4,2,30,10,0.0000,0.0000
