day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.2386,0.9543
0,0,15,1,0.2962,1.1848
0,0,30,2,0.3197,1.2787
0,0,45,3,0.3493,1.3972
0,1,0,4,0.1339,0.5355
0,1,15,5,0.1392,0.5569
0,1,30,6,0.2035,0.8142
0,1,45,7,0.2003,0.8012
0,2,0,8,0.1481,0.5923
0,2,15,9,0.1487,0.5950
0,2,30,10,0.2150,0.8599
0,2,45,11,0.1771,0.7083
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.1641,0.6566
0,5,15,21,0.1534,0.6134
0,5,30,22,0.2035,0.8141
0,5,45,23,0.1928,0.7713
0,6,0,24,0.5189,2.0756
0,6,15,25,0.4211,1.6843
0,6,30,26,0.6214,2.4857
0,6,45,27,0.5605,2.2421
0,7,0,28,1.2785,5.1141
0,7,15,29,1.5978,6.3911
0,7,30,30,1.5497,6.1989
0,7,45,31,1.3992,5.5970
0,8,0,32,2.5963,10.3851
0,8,15,33,3.0080,12.0320
0,8,30,34,2.5900,10.3598
0,8,45,35,2.6281,10.5124
0,9,0,36,3.3950,13.5800
0,9,15,37,3.6127,14.4508
0,9,30,38,2.5381,10.1524
0,9,45,39,2.8939,11.5756
0,10,0,40,3.2653,13.0614
0,10,15,41,2.6836,10.7344
0,10,30,42,3.2567,13.0268
0,10,45,43,3.2737,13.0948
0,11,0,44,2.4525,9.8100
0,11,15,45,2.3406,9.3625
0,11,30,46,2.4315,9.7261
0,11,45,47,2.7465,10.9859
0,12,0,48,1.7763,7.1053
0,12,15,49,1.4250,5.7000
0,12,30,50,1.7942,7.1769
0,12,45,51,1.5758,6.3033
0,13,0,52,2.1853,8.7411
0,13,15,53,2.1704,8.6816
0,13,30,54,2.4469,9.7875
0,13,45,55,1.3702,5.4806
0,14,0,56,2.0387,8.1548
0,14,15,57,2.9305,11.7218
0,14,30,58,1.7688,7.0753
0,14,45,59,3.1612,12.6449
0,15,0,60,2.2700,9.0799
0,15,15,61,1.9920,7.9678
0,15,30,62,2.9702,11.8809
0,15,45,63,3.1128,12.4510
0,16,0,64,3.3534,13.4137
0,16,15,65,2.4430,9.7720
0,16,30,66,2.4686,9.8745
0,16,45,67,2.3334,9.3337
0,17,0,68,4.1299,16.5198
0,17,15,69,4.3162,17.2646
0,17,30,70,4.2990,17.1961
0,17,45,71,3.5086,14.0343
0,18,0,72,3.4524,13.8096
0,18,15,73,3.8421,15.3683
0,18,30,74,4.7810,19.1240
0,18,45,75,5.1775,20.7100
0,19,0,76,4.6197,18.4789
0,19,15,77,4.1895,16.7581
0,19,30,78,4.1883,16.7533
0,19,45,79,3.4675,13.8700
0,20,0,80,3.5144,14.0575
0,20,15,81,3.9388,15.7554
0,20,30,82,3.4570,13.8282
0,20,45,83,2.6589,10.6354
0,21,0,84,1.9450,7.7798
0,21,15,85,1.5538,6.2151
0,21,30,86,1.8051,7.2205
0,21,45,87,2.0358,8.1433
0,22,0,88,1.2571,5.0284
0,22,15,89,1.4570,5.8281
0,22,30,90,1.3505,5.4020
0,22,45,91,1.2294,4.9174
0,23,0,92,0.5267,2.1066
0,23,15,93,0.6734,2.6934
0,23,30,94,0.5056,2.0224
0,23,45,95,0.4438,1.7752
1,0,0,0,0.3104,1.2416
1,0,15,1,0.4247,1.6988
1,0,30,2,0.3834,1.5336
1,0,45,3,0.3003,1.2011
1,1,0,4,0.2203,0.8813
1,1,15,5,0.1975,0.7899
1,1,30,6,0.1422,0.5688
1,1,45,7,0.1789,0.7156
1,2,0,8,0.1586,0.6342
1,2,15,9,0.1412,0.5647
1,2,30,10,0.1804,0.7217
1,2,45,11,0.2011,0.8043
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.2173,0.8691
1,5,15,21,0.2058,0.8231
1,5,30,22,0.1527,0.6108
1,5,45,23,0.2164,0.8655
1,6,0,24,0.5672,2.2686
1,6,15,25,0.6468,2.5870
1,6,30,26,0.5637,2.2548
1,6,45,27,0.6481,2.5924
1,7,0,28,1.5001,6.0002
1,7,15,29,1.2507,5.0026
1,7,30,30,1.4516,5.8063
1,7,45,31,1.0557,4.2227
1,8,0,32,2.6753,10.7014
1,8,15,33,2.2799,9.1198
1,8,30,34,2.8605,11.4420
1,8,45,35,2.7325,10.9301
1,9,0,36,3.9221,15.6883
1,9,15,37,2.9816,11.9263
1,9,30,38,3.9622,15.8487
1,9,45,39,2.2103,8.8414
1,10,0,40,3.6392,14.5570
1,10,15,41,3.5752,14.3008
1,10,30,42,2.6356,10.5424
1,10,45,43,3.3376,13.3506
1,11,0,44,3.0095,12.0381
1,11,15,45,2.9452,11.7809
1,11,30,46,2.9035,11.6138
1,11,45,47,3.0972,12.3889
1,12,0,48,1.7280,6.9120
1,12,15,49,1.5336,6.1344
1,12,30,50,1.9456,7.7822
1,12,45,51,2.0117,8.0470
1,13,0,52,1.8095,7.2382
1,13,15,53,1.7853,7.1411
1,13,30,54,2.0111,8.0446
1,13,45,55,2.1241,8.4962
1,14,0,56,2.7989,11.1958
1,14,15,57,2.1321,8.5286
1,14,30,58,2.4612,9.8449
1,14,45,59,2.8268,11.3074
1,15,0,60,2.4483,9.7934
1,15,15,61,3.2887,13.1550
1,15,30,62,2.7705,11.0822
1,15,45,63,2.4789,9.9157
1,16,0,64,3.7063,14.8252
1,16,15,65,3.1979,12.7914
1,16,30,66,4.1864,16.7457
1,16,45,67,3.2065,12.8259
1,17,0,68,3.7573,15.0291
1,17,15,69,3.7653,15.0614
1,17,30,70,3.4499,13.7998
1,17,45,71,2.6087,10.4349
1,18,0,72,3.6245,14.4979
1,18,15,73,4.1763,16.7051
1,18,30,74,3.2815,13.1258
1,18,45,75,4.2773,17.1092
1,19,0,76,4.3346,17.3383
1,19,15,77,2.9009,11.6036
1,19,30,78,4.8341,19.3366
1,19,45,79,3.0986,12.3942
1,20,0,80,4.0399,16.1598
1,20,15,81,3.8216,15.2863
1,20,30,82,3.1021,12.4084
1,20,45,83,3.3289,13.3154
1,21,0,84,1.6103,6.4413
1,21,15,85,1.7963,7.1854
1,21,30,86,2.7845,11.1379
1,21,45,87,2.0470,8.1881
1,22,0,88,0.9611,3.8444
1,22,15,89,1.8280,7.3118
1,22,30,90,1.3684,5.4738
1,22,45,91,1.4137,5.6550
1,23,0,92,0.4316,1.7263
1,23,15,93,0.4658,1.8632
1,23,30,94,0.4643,1.8573
1,23,45,95,0.4997,1.9988
2,0,0,0,0.2857,1.1426
2,0,15,1,0.4131,1.6526
2,0,30,2,0.3280,1.3121
2,0,45,3,0.4892,1.9567
2,1,0,4,0.1564,0.6255
2,1,15,5,0.1722,0.6888
2,1,30,6,0.1656,0.6625
2,1,45,7,0.1633,0.6533
2,2,0,8,0.1383,0.5530
2,2,15,9,0.1972,0.7888
2,2,30,10,0.1228,0.4912
2,2,45,11,0.2515,1.0059
2,3,0,12,0.0000,0.0000
2,3,15,13,0.0000,0.0000
2,3,30,14,0.0000,0.0000
2,3,45,15,0.0000,0.0000
2,4,0,16,0.0000,0.0000
2,4,15,17,0.0000,0.0000
2,4,30,18,0.0000,0.0000
2,4,45,19,0.0000,0.0000
2,5,0,20,0.2113,0.8452
2,5,15,21,0.1693,0.6773
2,5,30,22,0.1867,0.7467
2,5,45,23,0.1916,0.7663
2,6,0,24,0.5123,2.0493
2,6,15,25,0.5706,2.2826
2,6,30,26,0.4494,1.7976
2,6,45,27,0.3890,1.5562
2,7,0,28,1.3604,5.4415
2,7,15,29,1.2156,4.8625
2,7,30,30,1.5764,6.3057
2,7,45,31,1.5027,6.0107
2,8,0,32,2.6407,10.5629
2,8,15,33,2.6409,10.5637
2,8,30,34,2.8764,11.5057
2,8,45,35,2.2400,8.9601
2,9,0,36,4.2297,16.9188
2,9,15,37,3.0237,12.0948
2,9,30,38,3.1221,12.4883
2,9,45,39,2.8097,11.2389
2,10,0,40,3.2738,13.0951
2,10,15,41,3.4223,13.6894
2,10,30,42,3.1959,12.7838
2,10,45,43,3.1249,12.4996
2,11,0,44,2.7800,11.1202
2,11,15,45,3.2175,12.8701
2,11,30,46,2.3483,9.3931
2,11,45,47,3.1490,12.5962
2,12,0,48,1.3655,5.4621
2,12,15,49,1.8070,7.2279
2,12,30,50,2.2121,8.8482
2,12,45,51,1.0066,4.0265
2,13,0,52,1.8734,7.4936
2,13,15,53,2.3794,9.5175
2,13,30,54,2.6722,10.6887
2,13,45,55,2.4783,9.9133
2,14,0,56,2.4389,9.7557
2,14,15,57,2.9875,11.9502
2,14,30,58,2.3677,9.4709
2,14,45,59,1.7854,7.1417
2,15,0,60,2.2075,8.8302
2,15,15,61,2.2815,9.1259
