day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0757,0.3027
0,0,15,1,0.0812,0.3248
0,0,30,2,0.0796,0.3186
0,0,45,3,0.0634,0.2537
0,1,0,4,0.0321,0.1282
0,1,15,5,0.0359,0.1436
0,1,30,6,0.0429,0.1717
0,1,45,7,0.0350,0.1400
0,2,0,8,0.0489,0.1956
0,2,15,9,0.0400,0.1599
0,2,30,10,0.0364,0.1454
0,2,45,11,0.0366,0.1464
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0274,0.1098
0,5,15,21,0.0400,0.1599
0,5,30,22,0.0451,0.1804
0,5,45,23,0.0320,0.1278
0,6,0,24,0.0970,0.3881
0,6,15,25,0.1032,0.4129
0,6,30,26,0.1384,0.5537
0,6,45,27,0.1136,0.4543
0,7,0,28,0.3130,1.2520
0,7,15,29,0.3283,1.3133
0,7,30,30,0.2741,1.0963
0,7,45,31,0.3339,1.3357
0,8,0,32,0.5187,2.0747
0,8,15,33,0.5128,2.0510
0,8,30,34,0.6817,2.7270
0,8,45,35,0.5779,2.3117
0,9,0,36,0.4379,1.7515
0,9,15,37,0.7470,2.9882
0,9,30,38,0.7714,3.0854
0,9,45,39,0.7188,2.8754
0,10,0,40,0.6070,2.4281
0,10,15,41,0.6871,2.7482
0,10,30,42,0.6118,2.4474
0,10,45,43,0.5065,2.0259
0,11,0,44,0.5963,2.3854
0,11,15,45,0.6532,2.6129
0,11,30,46,0.5744,2.2976
0,11,45,47,0.6204,2.4816
0,12,0,48,0.3705,1.4819
0,12,15,49,0.4256,1.7023
0,12,30,50,0.3243,1.2973
0,12,45,51,0.3058,1.2230
0,13,0,52,0.3736,1.4944
0,13,15,53,0.4060,1.6238
0,13,30,54,0.3149,1.2596
0,13,45,55,0.3955,1.5821
0,14,0,56,0.5894,2.3575
0,14,15,57,0.5216,2.0865
0,14,30,58,0.6115,2.4462
0,14,45,59,0.5326,2.1303
0,15,0,60,0.4552,1.8209
0,15,15,61,0.5980,2.3921
0,15,30,62,0.5223,2.0890
0,15,45,63,0.4768,1.9074
0,16,0,64,0.9179,3.6715
0,16,15,65,0.8214,3.2858
0,16,30,66,0.6224,2.4897
0,16,45,67,0.5736,2.2944
0,17,0,68,0.7812,3.1248
0,17,15,69,0.6656,2.6622
0,17,30,70,0.7165,2.8660
0,17,45,71,0.7209,2.8836
0,18,0,72,0.9074,3.6296
0,18,15,73,0.9768,3.9072
0,18,30,74,0.7949,3.1796
0,18,45,75,1.0400,4.1598
0,19,0,76,0.7788,3.1151
0,19,15,77,0.5456,2.1822
0,19,30,78,0.8546,3.4185
0,19,45,79,0.7699,3.0795
0,20,0,80,0.7612,3.0446
0,20,15,81,0.5397,2.1588
0,20,30,82,0.5654,2.2616
0,20,45,83,0.5700,2.2798
0,21,0,84,0.3943,1.5772
0,21,15,85,0.4195,1.6779
0,21,30,86,0.3854,1.5417
0,21,45,87,0.4526,1.8103
0,22,0,88,0.3525,1.4099
0,22,15,89,0.2625,1.0499
0,22,30,90,0.2506,1.0022
0,22,45,91,0.2541,1.0166
0,23,0,92,0.0873,0.3492
0,23,15,93,0.1029,0.4117
0,23,30,94,0.1029,0.4114
0,23,45,95,0.0905,0.3620
1,0,0,0,0.0587,0.2348
1,0,15,1,0.0511,0.2044
1,0,30,2,0.0791,0.3165
1,0,45,3,0.0535,0.2139
1,1,0,4,0.0307,0.1229
1,1,15,5,0.0317,0.1269
1,1,30,6,0.0336,0.1346
1,1,45,7,0.0314,0.1255
1,2,0,8,0.0374,0.1497
1,2,15,9,0.0357,0.1427
1,2,30,10,0.0265,0.1060
1,2,45,11,0.0238,0.0954
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0240,0.0961
1,5,15,21,0.0296,0.1186
1,5,30,22,0.0350,0.1399
1,5,45,23,0.0244,0.0976
1,6,0,24,0.0837,0.3350
1,6,15,25,0.1160,0.4639
1,6,30,26,0.1204,0.4816
1,6,45,27,0.0848,0.3391
1,7,0,28,0.2847,1.1389
1,7,15,29,0.2767,1.1066
1,7,30,30,0.2705,1.0822
1,7,45,31,0.2904,1.1614
1,8,0,32,0.4368,1.7472
1,8,15,33,0.5214,2.0854
1,8,30,34,0.6645,2.6582
1,8,45,35,0.3465,1.3860
1,9,0,36,0.5191,2.0765
1,9,15,37,0.5399,2.1596
1,9,30,38,0.4853,1.9413
1,9,45,39,0.5431,2.1723
1,10,0,40,0.4905,1.9620
1,10,15,41,0.5883,2.3532
1,10,30,42,0.5957,2.3828
1,10,45,43,0.5501,2.2003
1,11,0,44,0.5110,2.0439
1,11,15,45,0.4721,1.8883
1,11,30,46,0.4961,1.9846
1,11,45,47,0.5322,2.1288
1,12,0,48,0.3967,1.5867
1,12,15,49,0.3103,1.2410
1,12,30,50,0.3428,1.3713
1,12,45,51,0.3422,1.3688
1,13,0,52,0.4059,1.6238
1,13,15,53,0.2728,1.0913
1,13,30,54,0.4222,1.6886
1,13,45,55,0.3974,1.5896
1,14,0,56,0.4743,1.8971
1,14,15,57,0.3514,1.4058
1,14,30,58,0.4614,1.8457
1,14,45,59,0.4967,1.9869
1,15,0,60,0.4405,1.7619
1,15,15,61,0.5480,2.1922
1,15,30,62,0.3465,1.3862
1,15,45,63,0.4430,1.7722
1,16,0,64,0.5657,2.2630
1,16,15,65,0.5839,2.3356
1,16,30,66,0.5775,2.3099
1,16,45,67,0.5153,2.0612
1,17,0,68,0.8607,3.4427
1,17,15,69,0.7694,3.0776
1,17,30,70,0.7008,2.8033
1,17,45,71,0.7727,3.0906
1,18,0,72,0.7127,2.8506
1,18,15,73,0.7368,2.9472
1,18,30,74,0.6049,2.4197
1,18,45,75,0.7998,3.1993
1,19,0,76,0.6431,2.5724
1,19,15,77,0.7055,2.8222
1,19,30,78,0.6449,2.5797
1,19,45,79,0.7217,2.8870
1,20,0,80,0.4244,1.6975
1,20,15,81,0.5857,2.3427
1,20,30,82,0.7663,3.0651
1,20,45,83,0.5998,2.3992
1,21,0,84,0.3170,1.2679
1,21,15,85,0.4211,1.6844
1,21,30,86,0.4499,1.7996
1,21,45,87,0.3624,1.4496
1,22,0,88,0.2691,1.0765
1,22,15,89,0.2747,1.0987
1,22,30,90,0.2431,0.9723
1,22,45,91,0.2662,1.0646
1,23,0,92,0.1117,0.4469
1,23,15,93,0.0990,0.3960
1,23,30,94,0.1101,0.4403
1,23,45,95,0.1113,0.4451
2,0,0,0,0.0813,0.3253
2,0,15,1,0.0731,0.2924
2,0,30,2,0.0643,0.2573
2,0,45,3,0.0558,0.2233
2,1,0,4,0.0407,0.1629
2,1,15,5,0.0411,0.1646
2,1,30,6,0.0379,0.1517
2,1,45,7,0.0316,0.1262
2,2,0,8,0.0287,0.1147
2,2,15,9,0.0313,0.1252
2,2,30,10,0.0398,0.1594
2,2,45,11,0.0372,0.1488
2,3,0,12,0.0000,0.0000
2,3,15,13,0.0000,0.0000
2,3,30,14,0.0000,0.0000
2,3,45,15,0.0000,0.0000
2,4,0,16,0.0000,0.0000
2,4,15,17,0.0000,0.0000
2,4,30,18,0.0000,0.0000
2,4,45,19,0.0000,0.0000
2,5,0,20,0.0342,0.1370
2,5,15,21,0.0357,0.1429
2,5,30,22,0.0419,0.1675
2,5,45,23,0.0382,0.1527
