day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0859,0.3436
0,0,15,1,0.0970,0.3878
0,0,30,2,0.0784,0.3135
0,0,45,3,0.0911,0.3645
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.0940,0.3760
0,6,15,25,0.1062,0.4248
0,6,30,26,0.1240,0.4962
0,6,45,27,0.0815,0.3259
0,7,0,28,0.1875,0.7501
0,7,15,29,0.1860,0.7440
0,7,30,30,0.1641,0.6565
0,7,45,31,0.1931,0.7726
0,8,0,32,0.3623,1.4492
0,8,15,33,0.3445,1.3781
0,8,30,34,0.3538,1.4153
0,8,45,35,0.3457,1.3828
0,9,0,36,0.5925,2.3701
0,9,15,37,0.5583,2.2332
0,9,30,38,0.6829,2.7317
0,9,45,39,0.6661,2.6645
0,10,0,40,0.7347,2.9388
0,10,15,41,0.6203,2.4813
0,10,30,42,0.6727,2.6906
0,10,45,43,0.5420,2.1680
0,11,0,44,0.6582,2.6328
0,11,15,45,0.5645,2.2578
0,11,30,46,0.4343,1.7373
0,11,45,47,0.5300,2.1199
0,12,0,48,0.3410,1.3639
0,12,15,49,0.2913,1.1653
0,12,30,50,0.3519,1.4077
0,12,45,51,0.4268,1.7073
0,13,0,52,0.4588,1.8353
0,13,15,53,0.6068,2.4272
0,13,30,54,0.5168,2.0672
0,13,45,55,0.4041,1.6162
0,14,0,56,0.4273,1.7093
0,14,15,57,0.6120,2.4480
0,14,30,58,0.5338,2.1350
0,14,45,59,0.7084,2.8335
0,15,0,60,0.8136,3.2543
0,15,15,61,0.7428,2.9712
0,15,30,62,0.8952,3.5809
0,15,45,63,1.0856,4.3424
0,16,0,64,0.8203,3.2810
0,16,15,65,0.8453,3.3811
0,16,30,66,0.5692,2.2770
0,16,45,67,0.5776,2.3106
0,17,0,68,1.1499,4.5998
0,17,15,69,1.2794,5.1175
0,17,30,70,1.6092,6.4370
0,17,45,71,1.1205,4.4822
0,18,0,72,1.5500,6.2001
0,18,15,73,1.4911,5.9642
0,18,30,74,1.5450,6.1799
0,18,45,75,1.4075,5.6299
0,19,0,76,1.7312,6.9247
0,19,15,77,1.5570,6.2279
0,19,30,78,1.6741,6.6963
0,19,45,79,1.4655,5.8621
0,20,0,80,1.5996,6.3986
0,20,15,81,1.4136,5.6544
0,20,30,82,1.8215,7.2860
0,20,45,83,1.3342,5.3368
0,21,0,84,1.3573,5.4292
0,21,15,85,1.0707,4.2826
0,21,30,86,1.0470,4.1879
0,21,45,87,1.0761,4.3043
0,22,0,88,0.4018,1.6072
0,22,15,89,0.6216,2.4865
0,22,30,90,0.4154,1.6614
0,22,45,91,0.4473,1.7890
0,23,0,92,0.1476,0.5903
0,23,15,93,0.1873,0.7492
0,23,30,94,0.2030,0.8119
0,23,45,95,0.1455,0.5820
1,0,0,0,0.0953,0.3812
1,0,15,1,0.1039,0.4156
1,0,30,2,0.1169,0.4677
1,0,45,3,0.1247,0.4986
1,1,0,4,0.0000,0.0000
1,1,15,5,0.0000,0.0000
1,1,30,6,0.0000,0.0000
1,1,45,7,0.0000,0.0000
1,2,0,8,0.0000,0.0000
1,2,15,9,0.0000,0.0000
1,2,30,10,0.0000,0.0000
1,2,45,11,0.0000,0.0000
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0000,0.0000
1,5,15,21,0.0000,0.0000
1,5,30,22,0.0000,0.0000
1,5,45,23,0.0000,0.0000
1,6,0,24,0.1081,0.4322
