day,hour,minute,interval,energy_kwh,power_kw
0,0,0,0,0.0878,0.3512
0,0,15,1,0.1361,0.5445
0,0,30,2,0.1572,0.6290
0,0,45,3,0.1466,0.5866
0,1,0,4,0.0000,0.0000
0,1,15,5,0.0000,0.0000
0,1,30,6,0.0000,0.0000
0,1,45,7,0.0000,0.0000
0,2,0,8,0.0000,0.0000
0,2,15,9,0.0000,0.0000
0,2,30,10,0.0000,0.0000
0,2,45,11,0.0000,0.0000
0,3,0,12,0.0000,0.0000
0,3,15,13,0.0000,0.0000
0,3,30,14,0.0000,0.0000
0,3,45,15,0.0000,0.0000
0,4,0,16,0.0000,0.0000
0,4,15,17,0.0000,0.0000
0,4,30,18,0.0000,0.0000
0,4,45,19,0.0000,0.0000
0,5,0,20,0.0000,0.0000
0,5,15,21,0.0000,0.0000
0,5,30,22,0.0000,0.0000
0,5,45,23,0.0000,0.0000
0,6,0,24,0.0960,0.3842
0,6,15,25,0.1400,0.5600
0,6,30,26,0.1110,0.4441
0,6,45,27,0.1170,0.4679
0,7,0,28,0.2429,0.9717
0,7,15,29,0.2429,0.9716
0,7,30,30,0.2277,0.9109
0,7,45,31,0.2949,1.1798
0,8,0,32,0.3790,1.5158
0,8,15,33,0.3974,1.5896
0,8,30,34,0.5351,2.1403
0,8,45,35,0.4963,1.9851
0,9,0,36,0.8083,3.2334
0,9,15,37,0.7961,3.1843
0,9,30,38,0.8445,3.3779
0,9,45,39,0.7244,2.8978
0,10,0,40,0.8132,3.2528
0,10,15,41,1.0143,4.0571
0,10,30,42,0.9805,3.9220
0,10,45,43,0.8230,3.2921
0,11,0,44,1.0047,4.0188
0,11,15,45,0.6124,2.4497
0,11,30,46,0.6552,2.6207
0,11,45,47,0.6590,2.6358
0,12,0,48,0.4732,1.8927
0,12,15,49,0.4961,1.9846
0,12,30,50,0.4750,1.9002
0,12,45,51,0.5970,2.3882
0,13,0,52,0.7282,2.9126
0,13,15,53,0.5985,2.3938
0,13,30,54,0.6195,2.4780
0,13,45,55,0.6119,2.4477
0,14,0,56,0.9225,3.6898
0,14,15,57,0.8809,3.5235
0,14,30,58,0.8589,3.4354
0,14,45,59,0.7618,3.0471
0,15,0,60,1.2231,4.8923
0,15,15,61,1.1553,4.6214
0,15,30,62,1.1294,4.5177
0,15,45,63,0.8795,3.5181
0,16,0,64,1.2571,5.0284
0,16,15,65,1.0081,4.0326
0,16,30,66,1.2588,5.0353
0,16,45,67,1.0347,4.1388
0,17,0,68,1.8626,7.4505
0,17,15,69,1.6392,6.5566
0,17,30,70,1.6260,6.5042
0,17,45,71,1.3085,5.2339
0,18,0,72,2.0156,8.0626
0,18,15,73,2.0559,8.2235
0,18,30,74,2.3228,9.2913
0,18,45,75,2.9378,11.7511
0,19,0,76,2.1151,8.4605
0,19,15,77,2.1005,8.4019
0,19,30,78,2.0892,8.3566
0,19,45,79,2.9021,11.6085
0,20,0,80,2.3082,9.2326
0,20,15,81,1.8953,7.5814
0,20,30,82,1.8186,7.2744
0,20,45,83,1.5298,6.1190
0,21,0,84,1.5292,6.1166
0,21,15,85,1.7918,7.1671
0,21,30,86,2.0493,8.1972
0,21,45,87,1.5095,6.0378
0,22,0,88,0.7817,3.1266
0,22,15,89,0.7161,2.8646
0,22,30,90,0.8382,3.3527
0,22,45,91,1.0355,4.1418
0,23,0,92,0.3040,1.2161
0,23,15,93,0.2221,0.8883
0,23,30,94,0.2294,0.9177
0,23,45,95,0.2237,0.8950
1,0,0,0,0.1727,0.6907
1,0,15,1,0.1059,0.4237
1,0,30,2,0.1399,0.5595
1,0,45,3,0.1321,0.5285
1,1,0,4,0.0000,0.0000
1,1,15,5,0.0000,0.0000
1,1,30,6,0.0000,0.0000
1,1,45,7,0.0000,0.0000
1,2,0,8,0.0000,0.0000
1,2,15,9,0.0000,0.0000
1,2,30,10,0.0000,0.0000
1,2,45,11,0.0000,0.0000
1,3,0,12,0.0000,0.0000
1,3,15,13,0.0000,0.0000
1,3,30,14,0.0000,0.0000
1,3,45,15,0.0000,0.0000
1,4,0,16,0.0000,0.0000
1,4,15,17,0.0000,0.0000
1,4,30,18,0.0000,0.0000
1,4,45,19,0.0000,0.0000
1,5,0,20,0.0000,0.0000
1,5,15,21,0.0000,0.0000
1,5,30,22,0.0000,0.0000
1,5,45,23,0.0000,0.0000
1,6,0,24,0.1025,0.4101
1,6,15,25,0.1344,0.5374
1,6,30,26,0.1157,0.4627
1,6,45,27,0.1147,0.4588
1,7,0,28,0.2842,1.1369
1,7,15,29,0.2371,0.9486
1,7,30,30,0.2122,0.8489
1,7,45,31,0.2055,0.8221
1,8,0,32,0.4837,1.9350
1,8,15,33,0.4095,1.6378
1,8,30,34,0.6186,2.4743
1,8,45,35,0.3333,1.3332
1,9,0,36,0.6309,2.5235
1,9,15,37,0.6460,2.5839
1,9,30,38,0.8010,3.2042
